author,prob,chunk_id
OdHomer,0.000431779,Homer_Odyssey13-16-17
OdHomer,0.000431779,Homer_Odyssey13-16-18
OdHomer,0.000431779,Homer_Odyssey13-16-19
OdHomer,0.000431779,Homer_Odyssey13-16-2
OdHomer,0.000431779,Homer_Odyssey13-16-20
OdHomer,0.000431779,Homer_Odyssey13-16-21
OdHomer,0.000431779,Homer_Odyssey13-16-22
OdHomer,0.000431779,Homer_Odyssey13-16-23
OdHomer,0.000431779,Homer_Odyssey13-16-24
OdHomer,0.000431779,Homer_Odyssey13-16-25
OdHomer,0.000431779,Homer_Odyssey13-16-26
OdHomer,0.000431779,Homer_Odyssey13-16-27
OdHomer,0.000431779,Homer_Odyssey13-16-28
OdHomer,0.000431779,Homer_Odyssey13-16-29
OdHomer,0.000431779,Homer_Odyssey13-16-3
OdHomer,0.000431779,Homer_Odyssey13-16-30
OdHomer,0.000431779,Homer_Odyssey13-16-31
OdHomer,0.000431779,Homer_Odyssey13-16-32
OdHomer,0,Homer_Odyssey13-16-33
OdHomer,0.000431779,Homer_Odyssey13-16-4
OdHomer,0.000431779,Homer_Odyssey13-16-5
OdHomer,0.000431779,Homer_Odyssey13-16-6
OdHomer,0.000431779,Homer_Odyssey13-16-7
OdHomer,0.000431779,Homer_Odyssey13-16-8
OdHomer,0.000431779,Homer_Odyssey13-16-9
OdHomer,0.000431779,Homer_Odyssey17-20-1
OdHomer,0.000431779,Homer_Odyssey17-20-10
OdHomer,0.000431779,Homer_Odyssey17-20-11
OdHomer,0.000431779,Homer_Odyssey17-20-12
OdHomer,0.000431779,Homer_Odyssey17-20-13
OdHomer,0.000431779,Homer_Odyssey17-20-14
OdHomer,0.000431779,Homer_Odyssey17-20-15
OdHomer,0.000431779,Homer_Odyssey17-20-16
OdHomer,0.000431779,Homer_Odyssey17-20-17
OdHomer,0.000431779,Homer_Odyssey17-20-18
OdHomer,0.000431779,Homer_Odyssey17-20-19
OdHomer,0.000431779,Homer_Odyssey17-20-2
OdHomer,0.000431779,Homer_Odyssey17-20-20
OdHomer,0.000431779,Homer_Odyssey17-20-21
OdHomer,0.000431779,Homer_Odyssey17-20-22
OdHomer,0.000431779,Homer_Odyssey17-20-23
OdHomer,0.000431779,Homer_Odyssey17-20-24
OdHomer,0.000431779,Homer_Odyssey17-20-25
OdHomer,0.000431779,Homer_Odyssey17-20-26
OdHomer,0.000431779,Homer_Odyssey17-20-27
OdHomer,0.000431779,Homer_Odyssey17-20-28
OdHomer,0.000431779,Homer_Odyssey17-20-29
OdHomer,0.000431779,Homer_Odyssey17-20-3
OdHomer,0.000431779,Homer_Odyssey17-20-30
OdHomer,0.000431779,Homer_Odyssey17-20-31
OdHomer,0.000431779,Homer_Odyssey17-20-32
OdHomer,0.000431779,Homer_Odyssey17-20-33
OdHomer,0,Homer_Odyssey17-20-34
OdHomer,0.000431779,Homer_Odyssey17-20-4
OdHomer,0.000431779,Homer_Odyssey17-20-5
OdHomer,0.000431779,Homer_Odyssey17-20-6
OdHomer,0.000431779,Homer_Odyssey17-20-7
OdHomer,0.000431779,Homer_Odyssey17-20-8
OdHomer,0.000431779,Homer_Odyssey17-20-9
OdHomer,0.000431779,Homer_Odyssey21-24-1
OdHomer,0.000431779,Homer_Odyssey21-24-10
OdHomer,0.000431779,Homer_Odyssey21-24-11
OdHomer,0.000431779,Homer_Odyssey21-24-12
OdHomer,0.000431779,Homer_Odyssey21-24-13
OdHomer,0.000431779,Homer_Odyssey21-24-14
OdHomer,0.000431779,Homer_Odyssey21-24-15
OdHomer,0.000431779,Homer_Odyssey21-24-16
OdHomer,0.000431779,Homer_Odyssey21-24-17
OdHomer,0.000431779,Homer_Odyssey21-24-18
OdHomer,0.000431779,Homer_Odyssey21-24-19
OdHomer,0.000431779,Homer_Odyssey21-24-2
OdHomer,0.000431779,Homer_Odyssey21-24-20
OdHomer,0.000431779,Homer_Odyssey21-24-21
OdHomer,0.000431779,Homer_Odyssey21-24-22
OdHomer,0.000431779,Homer_Odyssey21-24-23
OdHomer,0.000431779,Homer_Odyssey21-24-24
OdHomer,0.000431779,Homer_Odyssey21-24-25
OdHomer,0.000431779,Homer_Odyssey21-24-26
OdHomer,0.000431779,Homer_Odyssey21-24-27
OdHomer,0.000431779,Homer_Odyssey21-24-28
OdHomer,0.000431779,Homer_Odyssey21-24-29
OdHomer,0.000431779,Homer_Odyssey21-24-3
OdHomer,0,Homer_Odyssey21-24-30
OdHomer,0.000431779,Homer_Odyssey21-24-4
OdHomer,0.000431779,Homer_Odyssey21-24-5
OdHomer,0.000431779,Homer_Odyssey21-24-6
OdHomer,0.000431779,Homer_Odyssey21-24-7
OdHomer,0.000431779,Homer_Odyssey21-24-8
OdHomer,0.000431779,Homer_Odyssey21-24-9
OdHomer,0.000431779,Homer_Odyssey5-8-1
OdHomer,0.000431779,Homer_Odyssey5-8-10
OdHomer,0.000431779,Homer_Odyssey5-8-11
OdHomer,0.000431779,Homer_Odyssey5-8-12
OdHomer,0.000431779,Homer_Odyssey5-8-13
OdHomer,0.000431779,Homer_Odyssey5-8-14
OdHomer,0.000431779,Homer_Odyssey5-8-15
OdHomer,0.000431779,Homer_Odyssey5-8-16
OdHomer,0.000431779,Homer_Odyssey5-8-17
OdHomer,0.000431779,Homer_Odyssey5-8-18
OdHomer,0.000431779,Homer_Odyssey5-8-19
OdHomer,0.000431779,Homer_Odyssey5-8-2
OdHomer,0.000431779,Homer_Odyssey5-8-20
OdHomer,0.000431779,Homer_Odyssey5-8-21
OdHomer,0.000431779,Homer_Odyssey5-8-22
OdHomer,0.000431779,Homer_Odyssey5-8-23
OdHomer,0.000431779,Homer_Odyssey5-8-24
OdHomer,0.000431779,Homer_Odyssey5-8-25
OdHomer,0.000431779,Homer_Odyssey5-8-26
OdHomer,0.000431779,Homer_Odyssey5-8-27
OdHomer,0.000431779,Homer_Odyssey5-8-28
OdHomer,0,Homer_Odyssey5-8-29
OdHomer,0.000431779,Homer_Odyssey5-8-3
OdHomer,0.000431779,Homer_Odyssey5-8-4
OdHomer,0.000431779,Homer_Odyssey5-8-5
OdHomer,0.000431779,Homer_Odyssey5-8-6
OdHomer,0.000431779,Homer_Odyssey5-8-7
OdHomer,0.000431779,Homer_Odyssey5-8-8
OdHomer,0.000431779,Homer_Odyssey5-8-9
OdHomer,0.000431779,Homer_Odyssey9-12-1
OdHomer,0.000431779,Homer_Odyssey9-12-10
OdHomer,0.000431779,Homer_Odyssey9-12-11
OdHomer,0.000431779,Homer_Odyssey9-12-12
OdHomer,0.000431779,Homer_Odyssey9-12-13
OdHomer,0.000431779,Homer_Odyssey9-12-14
OdHomer,0.000431779,Homer_Odyssey9-12-15
OdHomer,0.000431779,Homer_Odyssey9-12-16
OdHomer,0.000431779,Homer_Odyssey9-12-17
OdHomer,0.000431779,Homer_Odyssey9-12-18
OdHomer,0.000431779,Homer_Odyssey9-12-19
OdHomer,0.000431779,Homer_Odyssey9-12-2
OdHomer,0.000431779,Homer_Odyssey9-12-20
OdHomer,0.000431779,Homer_Odyssey9-12-21
OdHomer,0.000431779,Homer_Odyssey9-12-22
OdHomer,0.000431779,Homer_Odyssey9-12-23
OdHomer,0.000431779,Homer_Odyssey9-12-24
OdHomer,0.000431779,Homer_Odyssey9-12-25
OdHomer,0.000431779,Homer_Odyssey9-12-26
OdHomer,0.000431779,Homer_Odyssey9-12-27
OdHomer,0.000431779,Homer_Odyssey9-12-28
OdHomer,0.000431779,Homer_Odyssey9-12-29
OdHomer,0.000431779,Homer_Odyssey9-12-3
OdHomer,0.000431779,Homer_Odyssey9-12-30
OdHomer,0.000431779,Homer_Odyssey9-12-31
OdHomer,0.000431779,Homer_Odyssey9-12-32
OdHomer,0.000431779,Homer_Odyssey9-12-33
OdHomer,0.000431779,Homer_Odyssey9-12-34
OdHomer,0.000431779,Homer_Odyssey9-12-35
OdHomer,0,Homer_Odyssey9-12-36
OdHomer,0.000431779,Homer_Odyssey9-12-4
OdHomer,0.000431779,Homer_Odyssey9-12-5
OdHomer,0.000431779,Homer_Odyssey9-12-6
OdHomer,0.000431779,Homer_Odyssey9-12-7
OdHomer,0.000431779,Homer_Odyssey9-12-8
OdHomer,0.000431779,Homer_Odyssey9-12-9
Lysias,0.002136752,Lysias_SelectOrations-1
Lysias,0.002083333,Lysias_SelectOrations-10
Lysias,0.002083333,Lysias_SelectOrations-11
Lysias,0.002083333,Lysias_SelectOrations-12
Lysias,0.002083333,Lysias_SelectOrations-13
Lysias,0.002083333,Lysias_SelectOrations-14
Lysias,0.002083333,Lysias_SelectOrations-15
Lysias,0.002083333,Lysias_SelectOrations-16
Lysias,0.002083333,Lysias_SelectOrations-17
Lysias,0.002083333,Lysias_SelectOrations-18
Lysias,0.002083333,Lysias_SelectOrations-19
Lysias,0.002083333,Lysias_SelectOrations-2
Lysias,0.002083333,Lysias_SelectOrations-20
Lysias,0.002083333,Lysias_SelectOrations-21
Lysias,0.002083333,Lysias_SelectOrations-22
Lysias,0.002083333,Lysias_SelectOrations-23
Lysias,0.002083333,Lysias_SelectOrations-24
Lysias,0.002083333,Lysias_SelectOrations-25
Lysias,0.002083333,Lysias_SelectOrations-26
Lysias,0.002083333,Lysias_SelectOrations-27
Lysias,0.002083333,Lysias_SelectOrations-28
Lysias,0.002083333,Lysias_SelectOrations-29
Lysias,0.002083333,Lysias_SelectOrations-3
Lysias,0.002083333,Lysias_SelectOrations-30
Lysias,0.002083333,Lysias_SelectOrations-31
Lysias,0.002083333,Lysias_SelectOrations-32
Lysias,0.002083333,Lysias_SelectOrations-33
Lysias,0.002083333,Lysias_SelectOrations-34
Lysias,0.002083333,Lysias_SelectOrations-35
Lysias,0.002083333,Lysias_SelectOrations-36
Lysias,0.002083333,Lysias_SelectOrations-37
Lysias,0.002083333,Lysias_SelectOrations-38
Lysias,0.002083333,Lysias_SelectOrations-39
Lysias,0.002083333,Lysias_SelectOrations-4
Lysias,0.002083333,Lysias_SelectOrations-40
Lysias,0,Lysias_SelectOrations-41
Lysias,0.002083333,Lysias_SelectOrations-5
Lysias,0.002083333,Lysias_SelectOrations-6
Lysias,0.002083333,Lysias_SelectOrations-7
Lysias,0.002083333,Lysias_SelectOrations-8
Lysias,0.002083333,Lysias_SelectOrations-9
Plutarch,0.002083333,Plutarch_Alcibiades-1
Plutarch,0.002083333,Plutarch_Alcibiades-10
Plutarch,0.002083333,Plutarch_Alcibiades-11
Plutarch,0.002083333,Plutarch_Alcibiades-12
Plutarch,0.002083333,Plutarch_Alcibiades-13
Plutarch,0.002083333,Plutarch_Alcibiades-14
Plutarch,0.002083333,Plutarch_Alcibiades-15
Plutarch,0.002083333,Plutarch_Alcibiades-16
Plutarch,0.002083333,Plutarch_Alcibiades-17
Plutarch,0.002083333,Plutarch_Alcibiades-18
Plutarch,0.002083333,Plutarch_Alcibiades-19
Plutarch,0.002083333,Plutarch_Alcibiades-2
Plutarch,0.002083333,Plutarch_Alcibiades-20
Plutarch,0.002083333,Plutarch_Alcibiades-21
Plutarch,0,Plutarch_Alcibiades-22
Plutarch,0.002083333,Plutarch_Alcibiades-3
Plutarch,0.002083333,Plutarch_Alcibiades-4
Plutarch,0.002083333,Plutarch_Alcibiades-5
Plutarch,0.002083333,Plutarch_Alcibiades-6
Plutarch,0.002083333,Plutarch_Alcibiades-7
Plutarch,0.002083333,Plutarch_Alcibiades-8
Plutarch,0.002083333,Plutarch_Alcibiades-9
Plutarch,0.002083333,Plutarch_Lycurgus-1
Plutarch,0.002083333,Plutarch_Lycurgus-10
Plutarch,0.002083333,Plutarch_Lycurgus-11
Plutarch,0.002083333,Plutarch_Lycurgus-12
Plutarch,0.002083333,Plutarch_Lycurgus-13
Plutarch,0.002083333,Plutarch_Lycurgus-14
Plutarch,0.002083333,Plutarch_Lycurgus-15
Plutarch,0.002083333,Plutarch_Lycurgus-16
Plutarch,0.002083333,Plutarch_Lycurgus-17
Plutarch,0.002083333,Plutarch_Lycurgus-18
Plutarch,0.002083333,Plutarch_Lycurgus-19
Plutarch,0.002083333,Plutarch_Lycurgus-2
Plutarch,0,Plutarch_Lycurgus-20
Plutarch,0.002083333,Plutarch_Lycurgus-3
Plutarch,0.002083333,Plutarch_Lycurgus-4
Plutarch,0.002083333,Plutarch_Lycurgus-5
Plutarch,0.002083333,Plutarch_Lycurgus-6
Plutarch,0.002083333,Plutarch_Lycurgus-7
Plutarch,0.002083333,Plutarch_Lycurgus-8
Plutarch,0.002083333,Plutarch_Lycurgus-9
Polybius,0.000896057,Polybius_Book1-1
Polybius,0.000896057,Polybius_Book1-10
Polybius,0.000896057,Polybius_Book1-11
Polybius,0.000896057,Polybius_Book1-12
Polybius,0.000896057,Polybius_Book1-13
Polybius,0.000896057,Polybius_Book1-14
Polybius,0.000896057,Polybius_Book1-15
Polybius,0.000896057,Polybius_Book1-16
Polybius,0.000896057,Polybius_Book1-17
Polybius,0.000896057,Polybius_Book1-18
Polybius,0.000896057,Polybius_Book1-19
Polybius,0.000896057,Polybius_Book1-2
Polybius,0.000896057,Polybius_Book1-20
Polybius,0.000896057,Polybius_Book1-21
Polybius,0.000896057,Polybius_Book1-22
Polybius,0.000896057,Polybius_Book1-23
Polybius,0.000896057,Polybius_Book1-24
Polybius,0.000896057,Polybius_Book1-25
Polybius,0.000896057,Polybius_Book1-26
Polybius,0.000896057,Polybius_Book1-27
Polybius,0.000896057,Polybius_Book1-28
Polybius,0.000896057,Polybius_Book1-29
Polybius,0.000896057,Polybius_Book1-3
Polybius,0.000896057,Polybius_Book1-30
Polybius,0.000896057,Polybius_Book1-31
Polybius,0.000896057,Polybius_Book1-32
Polybius,0.000896057,Polybius_Book1-33
Polybius,0.000896057,Polybius_Book1-34
Polybius,0.000896057,Polybius_Book1-35
Polybius,0.000896057,Polybius_Book1-36
Polybius,0.000896057,Polybius_Book1-37
Polybius,0.000896057,Polybius_Book1-38
Polybius,0.000896057,Polybius_Book1-39
Polybius,0.000896057,Polybius_Book1-4
Polybius,0.000896057,Polybius_Book1-40
Polybius,0.000896057,Polybius_Book1-41
Polybius,0.000896057,Polybius_Book1-42
Polybius,0.000896057,Polybius_Book1-43
Polybius,0.000896057,Polybius_Book1-44
Polybius,0.000896057,Polybius_Book1-45
Polybius,0.000896057,Polybius_Book1-46
Polybius,0.000896057,Polybius_Book1-47
Polybius,0.000896057,Polybius_Book1-48
Polybius,0.000896057,Polybius_Book1-49
Polybius,0.000896057,Polybius_Book1-5
Polybius,0.000896057,Polybius_Book1-50
Polybius,0.000896057,Polybius_Book1-51
Polybius,0.000896057,Polybius_Book1-52
Polybius,0.000896057,Polybius_Book1-53
Polybius,0,Polybius_Book1-54
Polybius,0.000896057,Polybius_Book1-6
Polybius,0.000896057,Polybius_Book1-7
Polybius,0.000896057,Polybius_Book1-8
Polybius,0.000896057,Polybius_Book1-9
Polybius,0.000896057,Polybius_Book2-1
Polybius,0.000896057,Polybius_Book2-10
Polybius,0.000896057,Polybius_Book2-11
Polybius,0.000896057,Polybius_Book2-12
Polybius,0.000896057,Polybius_Book2-13
Polybius,0.000896057,Polybius_Book2-14
Polybius,0.000896057,Polybius_Book2-15
Polybius,0.000896057,Polybius_Book2-16
Polybius,0.000896057,Polybius_Book2-17
Polybius,0.000896057,Polybius_Book2-18
Polybius,0.000896057,Polybius_Book2-19
Polybius,0.000896057,Polybius_Book2-2
Polybius,0.000896057,Polybius_Book2-20
Polybius,0.000896057,Polybius_Book2-21
Polybius,0.000896057,Polybius_Book2-22
Polybius,0.000896057,Polybius_Book2-23
Polybius,0.000896057,Polybius_Book2-24
Polybius,0.000896057,Polybius_Book2-25
Polybius,0.000896057,Polybius_Book2-26
Polybius,0.000896057,Polybius_Book2-27
Polybius,0.000896057,Polybius_Book2-28
Polybius,0.000896057,Polybius_Book2-29
Polybius,0.000896057,Polybius_Book2-3
Polybius,0.000896057,Polybius_Book2-30
Polybius,0.000896057,Polybius_Book2-31
Polybius,0.000896057,Polybius_Book2-32
Polybius,0.000896057,Polybius_Book2-33
Polybius,0.000896057,Polybius_Book2-34
Polybius,0.000896057,Polybius_Book2-35
Polybius,0.000896057,Polybius_Book2-36
Polybius,0.000896057,Polybius_Book2-37
Polybius,0.000896057,Polybius_Book2-38
Polybius,0.000896057,Polybius_Book2-39
Polybius,0.000896057,Polybius_Book2-4
Polybius,0.000896057,Polybius_Book2-40
Polybius,0,Polybius_Book2-41
Polybius,0.000896057,Polybius_Book2-5
Polybius,0.000896057,Polybius_Book2-6
Polybius,0.000896057,Polybius_Book2-7
Polybius,0.000896057,Polybius_Book2-8
Polybius,0.000896057,Polybius_Book2-9
Sophocles,0.000915751,Sophocles_Ajax-1
Sophocles,0.000915751,Sophocles_Ajax-10
Sophocles,0.000915751,Sophocles_Ajax-11
Sophocles,0.000915751,Sophocles_Ajax-12
Sophocles,0.000915751,Sophocles_Ajax-13
Sophocles,0.000915751,Sophocles_Ajax-14
Sophocles,0.000915751,Sophocles_Ajax-15
Sophocles,0.000915751,Sophocles_Ajax-16
Sophocles,0.000915751,Sophocles_Ajax-17
Sophocles,0.000915751,Sophocles_Ajax-18
Sophocles,0,Sophocles_Ajax-19
Sophocles,0.000915751,Sophocles_Ajax-2
Sophocles,0.000915751,Sophocles_Ajax-3
Sophocles,0.000915751,Sophocles_Ajax-4
Sophocles,0.000915751,Sophocles_Ajax-5
Sophocles,0.000915751,Sophocles_Ajax-6
Sophocles,0.000915751,Sophocles_Ajax-7
Sophocles,0.000915751,Sophocles_Ajax-8
Sophocles,0.000915751,Sophocles_Ajax-9
Sophocles,0.000915751,Sophocles_Antigone-1
Sophocles,0.000915751,Sophocles_Antigone-10
Sophocles,0.000915751,Sophocles_Antigone-11
Sophocles,0.000915751,Sophocles_Antigone-12
Sophocles,0.000915751,Sophocles_Antigone-13
Sophocles,0.000915751,Sophocles_Antigone-14
Sophocles,0.000915751,Sophocles_Antigone-15
Sophocles,0.000915751,Sophocles_Antigone-16
Sophocles,0,Sophocles_Antigone-17
Sophocles,0.000915751,Sophocles_Antigone-2
Sophocles,0.000915751,Sophocles_Antigone-3
Sophocles,0.000915751,Sophocles_Antigone-4
Sophocles,0.000915751,Sophocles_Antigone-5
Sophocles,0.000915751,Sophocles_Antigone-6
Sophocles,0.000915751,Sophocles_Antigone-7
Sophocles,0.000915751,Sophocles_Antigone-8
Sophocles,0.000915751,Sophocles_Antigone-9
Sophocles,0.000915751,Sophocles_Electra-1
Sophocles,0.000915751,Sophocles_Electra-10
Sophocles,0.000915751,Sophocles_Electra-11
Sophocles,0.000915751,Sophocles_Electra-12
Sophocles,0.000915751,Sophocles_Electra-13
Sophocles,0.000915751,Sophocles_Electra-14
Sophocles,0.000915751,Sophocles_Electra-15
Sophocles,0.000915751,Sophocles_Electra-16
Sophocles,0.000915751,Sophocles_Electra-17
Sophocles,0.000915751,Sophocles_Electra-18
Sophocles,0.000915751,Sophocles_Electra-19
Sophocles,0.000915751,Sophocles_Electra-2
Sophocles,0.000915751,Sophocles_Electra-20
Sophocles,0,Sophocles_Electra-21
Sophocles,0.000915751,Sophocles_Electra-3
Sophocles,0.000915751,Sophocles_Electra-4
Sophocles,0.000915751,Sophocles_Electra-5
Sophocles,0.000915751,Sophocles_Electra-6
Sophocles,0.000915751,Sophocles_Electra-7
Sophocles,0.000915751,Sophocles_Electra-8
Sophocles,0.000915751,Sophocles_Electra-9
Sophocles,0.000915751,Sophocles_OT-1
Sophocles,0.000915751,Sophocles_OT-10
Sophocles,0.000915751,Sophocles_OT-11
Sophocles,0.000915751,Sophocles_OT-12
Sophocles,0.000915751,Sophocles_OT-13
Sophocles,0.000915751,Sophocles_OT-14
Sophocles,0.000915751,Sophocles_OT-15
Sophocles,0.000915751,Sophocles_OT-16
Sophocles,0.000915751,Sophocles_OT-17
Sophocles,0.000915751,Sophocles_OT-18
Sophocles,0.000915751,Sophocles_OT-19
Sophocles,0.000915751,Sophocles_OT-2
Sophocles,0.000915751,Sophocles_OT-20
Sophocles,0.000915751,Sophocles_OT-21
Sophocles,0,Sophocles_OT-22
Sophocles,0.000915751,Sophocles_OT-3
Sophocles,0.000915751,Sophocles_OT-4
Sophocles,0.000915751,Sophocles_OT-5
Sophocles,0.000915751,Sophocles_OT-6
Sophocles,0.000915751,Sophocles_OT-7
Sophocles,0.000915751,Sophocles_OT-8
Sophocles,0.000915751,Sophocles_OT-9
Sophocles,0.000915751,Sophocles_Trachiniae-1
Sophocles,0.000915751,Sophocles_Trachiniae-10
Sophocles,0.000915751,Sophocles_Trachiniae-11
Sophocles,0.000915751,Sophocles_Trachiniae-12
Sophocles,0.000915751,Sophocles_Trachiniae-13
Sophocles,0.000915751,Sophocles_Trachiniae-14
Sophocles,0.000915751,Sophocles_Trachiniae-15
Sophocles,0.000915751,Sophocles_Trachiniae-16
Sophocles,0,Sophocles_Trachiniae-17
Sophocles,0.000915751,Sophocles_Trachiniae-2
Sophocles,0.000915751,Sophocles_Trachiniae-3
Sophocles,0.000915751,Sophocles_Trachiniae-4
Sophocles,0.000915751,Sophocles_Trachiniae-5
Sophocles,0.000915751,Sophocles_Trachiniae-6
Sophocles,0.000915751,Sophocles_Trachiniae-7
Sophocles,0.000915751,Sophocles_Trachiniae-8
Sophocles,0.000915751,Sophocles_Trachiniae-9
Thucydides,0.00177305,Thucydides_Book1-1
Thucydides,0.00177305,Thucydides_Book1-10
Thucydides,0.00177305,Thucydides_Book1-11
Thucydides,0.00177305,Thucydides_Book1-12
Thucydides,0.00177305,Thucydides_Book1-13
Thucydides,0.00177305,Thucydides_Book1-14
Thucydides,0.00177305,Thucydides_Book1-15
Thucydides,0.00177305,Thucydides_Book1-16
Thucydides,0.00177305,Thucydides_Book1-17
Thucydides,0.00177305,Thucydides_Book1-18
Thucydides,0.00177305,Thucydides_Book1-19
Thucydides,0.00177305,Thucydides_Book1-2
Thucydides,0.00177305,Thucydides_Book1-20
Thucydides,0.00177305,Thucydides_Book1-21
Thucydides,0.00177305,Thucydides_Book1-22
Thucydides,0.00177305,Thucydides_Book1-23
Thucydides,0.00177305,Thucydides_Book1-24
Thucydides,0.00177305,Thucydides_Book1-25
Thucydides,0.00177305,Thucydides_Book1-26
Thucydides,0.00177305,Thucydides_Book1-27
Thucydides,0.00177305,Thucydides_Book1-28
Thucydides,0.00177305,Thucydides_Book1-29
Thucydides,0.00177305,Thucydides_Book1-3
Thucydides,0.00177305,Thucydides_Book1-30
Thucydides,0.00177305,Thucydides_Book1-31
Thucydides,0.00177305,Thucydides_Book1-32
Thucydides,0.00177305,Thucydides_Book1-33
Thucydides,0.00177305,Thucydides_Book1-34
Thucydides,0.00177305,Thucydides_Book1-35
Thucydides,0.00177305,Thucydides_Book1-36
Thucydides,0.00177305,Thucydides_Book1-37
Thucydides,0.00177305,Thucydides_Book1-38
Thucydides,0.00177305,Thucydides_Book1-39
Thucydides,0.00177305,Thucydides_Book1-4
Thucydides,0.00177305,Thucydides_Book1-40
Thucydides,0.00177305,Thucydides_Book1-41
Thucydides,0.00177305,Thucydides_Book1-42
Thucydides,0.00177305,Thucydides_Book1-43
Thucydides,0.00177305,Thucydides_Book1-44
Thucydides,0.00177305,Thucydides_Book1-45
Thucydides,0.00177305,Thucydides_Book1-46
Thucydides,0.00177305,Thucydides_Book1-47
Thucydides,0,Thucydides_Book1-48
Thucydides,0.00177305,Thucydides_Book1-5
Thucydides,0.00177305,Thucydides_Book1-6
Thucydides,0.00177305,Thucydides_Book1-7
Thucydides,0.00177305,Thucydides_Book1-8
Thucydides,0.00177305,Thucydides_Book1-9
Xenophon,0.00203252,Xenophon_Cyr1-1
Xenophon,0.00203252,Xenophon_Cyr1-10
Xenophon,0.00203252,Xenophon_Cyr1-11
Xenophon,0.00203252,Xenophon_Cyr1-12
Xenophon,0.00203252,Xenophon_Cyr1-13
Xenophon,0.00203252,Xenophon_Cyr1-14
Xenophon,0.00203252,Xenophon_Cyr1-15
Xenophon,0.00203252,Xenophon_Cyr1-16
Xenophon,0.00203252,Xenophon_Cyr1-17
Xenophon,0.00203252,Xenophon_Cyr1-18
Xenophon,0.00203252,Xenophon_Cyr1-19
Xenophon,0.00203252,Xenophon_Cyr1-2
Xenophon,0.00203252,Xenophon_Cyr1-20
Xenophon,0.00203252,Xenophon_Cyr1-21
Xenophon,0.00203252,Xenophon_Cyr1-22
Xenophon,0.00203252,Xenophon_Cyr1-23
Xenophon,0.00203252,Xenophon_Cyr1-24
Xenophon,0.00203252,Xenophon_Cyr1-25
Xenophon,0.00203252,Xenophon_Cyr1-26
Xenophon,0,Xenophon_Cyr1-27
Xenophon,0.00203252,Xenophon_Cyr1-3
Xenophon,0.00203252,Xenophon_Cyr1-4
Xenophon,0.00203252,Xenophon_Cyr1-5
Xenophon,0.00203252,Xenophon_Cyr1-6
Xenophon,0.00203252,Xenophon_Cyr1-7
Xenophon,0.00203252,Xenophon_Cyr1-8
Xenophon,0.00203252,Xenophon_Cyr1-9
Xenophon,0.00203252,Xenophon_Hell1-1
Xenophon,0.00203252,Xenophon_Hell1-10
Xenophon,0.00203252,Xenophon_Hell1-11
Xenophon,0.00203252,Xenophon_Hell1-12
Xenophon,0.00203252,Xenophon_Hell1-13
Xenophon,0.00203252,Xenophon_Hell1-14
Xenophon,0.00203252,Xenophon_Hell1-15
Xenophon,0,Xenophon_Hell1-16
Xenophon,0.00203252,Xenophon_Hell1-2
Xenophon,0.00203252,Xenophon_Hell1-3
Xenophon,0.00203252,Xenophon_Hell1-4
Xenophon,0.00203252,Xenophon_Hell1-5
Xenophon,0.00203252,Xenophon_Hell1-6
Xenophon,0.00203252,Xenophon_Hell1-7
Xenophon,0.00203252,Xenophon_Hell1-8
Xenophon,0.00203252,Xenophon_Hell1-9
