Label,prob,chunk_id
Lysias,0.001089325,Lysias_SelectedOrations-104
Lysias,0.001089325,Lysias_SelectedOrations-105
Lysias,0.001089325,Lysias_SelectedOrations-106
Lysias,0.001089325,Lysias_SelectedOrations-107
Lysias,0.001089325,Lysias_SelectedOrations-108
Lysias,0.001089325,Lysias_SelectedOrations-109
Lysias,0.001089325,Lysias_SelectedOrations-11
Lysias,0.001089325,Lysias_SelectedOrations-110
Lysias,0.001089325,Lysias_SelectedOrations-111
Lysias,0.001089325,Lysias_SelectedOrations-112
Lysias,0.001089325,Lysias_SelectedOrations-113
Lysias,0.001089325,Lysias_SelectedOrations-114
Lysias,0.001089325,Lysias_SelectedOrations-115
Lysias,0.001089325,Lysias_SelectedOrations-116
Lysias,0.001089325,Lysias_SelectedOrations-117
Lysias,0.001089325,Lysias_SelectedOrations-118
Lysias,0.001089325,Lysias_SelectedOrations-119
Lysias,0.001089325,Lysias_SelectedOrations-12
Lysias,0.001089325,Lysias_SelectedOrations-120
Lysias,0.001089325,Lysias_SelectedOrations-121
Lysias,0.001089325,Lysias_SelectedOrations-122
Lysias,0.001089325,Lysias_SelectedOrations-123
Lysias,0.001089325,Lysias_SelectedOrations-124
Lysias,0.001089325,Lysias_SelectedOrations-125
Lysias,0.001089325,Lysias_SelectedOrations-126
Lysias,0.001089325,Lysias_SelectedOrations-127
Lysias,0.001089325,Lysias_SelectedOrations-128
Lysias,0.001089325,Lysias_SelectedOrations-129
Lysias,0.001089325,Lysias_SelectedOrations-13
Lysias,0.001089325,Lysias_SelectedOrations-130
Lysias,0.001089325,Lysias_SelectedOrations-131
Lysias,0.001089325,Lysias_SelectedOrations-132
Lysias,0.001089325,Lysias_SelectedOrations-133
Lysias,0.001089325,Lysias_SelectedOrations-134
Lysias,0.001089325,Lysias_SelectedOrations-135
Lysias,0.001089325,Lysias_SelectedOrations-136
Lysias,0.001089325,Lysias_SelectedOrations-137
Lysias,0.001089325,Lysias_SelectedOrations-138
Lysias,0.001089325,Lysias_SelectedOrations-139
Lysias,0.001089325,Lysias_SelectedOrations-14
Lysias,0.001089325,Lysias_SelectedOrations-140
Lysias,0.001089325,Lysias_SelectedOrations-141
Lysias,0.001089325,Lysias_SelectedOrations-142
Lysias,0.001089325,Lysias_SelectedOrations-143
Lysias,0.001089325,Lysias_SelectedOrations-144
Lysias,0.001089325,Lysias_SelectedOrations-145
Lysias,0.001089325,Lysias_SelectedOrations-146
Lysias,0.001089325,Lysias_SelectedOrations-147
Lysias,0.001089325,Lysias_SelectedOrations-148
Lysias,0.001089325,Lysias_SelectedOrations-149
Lysias,0.001089325,Lysias_SelectedOrations-15
Lysias,0.001089325,Lysias_SelectedOrations-150
Lysias,0.001089325,Lysias_SelectedOrations-151
Lysias,0.001089325,Lysias_SelectedOrations-152
Lysias,0.001089325,Lysias_SelectedOrations-153
Lysias,0.001089325,Lysias_SelectedOrations-16
Lysias,0.001089325,Lysias_SelectedOrations-17
Lysias,0.001089325,Lysias_SelectedOrations-18
Lysias,0.001089325,Lysias_SelectedOrations-19
Lysias,0.001089325,Lysias_SelectedOrations-2
Lysias,0.001089325,Lysias_SelectedOrations-20
Lysias,0.001089325,Lysias_SelectedOrations-21
Lysias,0.001089325,Lysias_SelectedOrations-22
Lysias,0.001089325,Lysias_SelectedOrations-23
Lysias,0.001089325,Lysias_SelectedOrations-24
Lysias,0.001089325,Lysias_SelectedOrations-25
Lysias,0.001089325,Lysias_SelectedOrations-26
Lysias,0.001089325,Lysias_SelectedOrations-27
Lysias,0.001089325,Lysias_SelectedOrations-28
Lysias,0.001089325,Lysias_SelectedOrations-29
Lysias,0.001089325,Lysias_SelectedOrations-3
Lysias,0.001089325,Lysias_SelectedOrations-30
Lysias,0.001089325,Lysias_SelectedOrations-31
Lysias,0.001089325,Lysias_SelectedOrations-32
Lysias,0.001089325,Lysias_SelectedOrations-33
Lysias,0.001089325,Lysias_SelectedOrations-34
Lysias,0.001089325,Lysias_SelectedOrations-35
Lysias,0.001089325,Lysias_SelectedOrations-36
Lysias,0.001089325,Lysias_SelectedOrations-37
Lysias,0.001089325,Lysias_SelectedOrations-38
Lysias,0.001089325,Lysias_SelectedOrations-39
Lysias,0.001089325,Lysias_SelectedOrations-4
Lysias,0.001089325,Lysias_SelectedOrations-40
Lysias,0.001089325,Lysias_SelectedOrations-41
Lysias,0.001089325,Lysias_SelectedOrations-42
Lysias,0.001089325,Lysias_SelectedOrations-43
Lysias,0.001089325,Lysias_SelectedOrations-44
Lysias,0.001089325,Lysias_SelectedOrations-45
Lysias,0.001089325,Lysias_SelectedOrations-46
Lysias,0.001089325,Lysias_SelectedOrations-47
Lysias,0.001089325,Lysias_SelectedOrations-48
Lysias,0.001089325,Lysias_SelectedOrations-49
Lysias,0.001089325,Lysias_SelectedOrations-5
Lysias,0.001089325,Lysias_SelectedOrations-50
Lysias,0.001089325,Lysias_SelectedOrations-51
Lysias,0.001089325,Lysias_SelectedOrations-52
Lysias,0.001089325,Lysias_SelectedOrations-53
Lysias,0.001089325,Lysias_SelectedOrations-54
Lysias,0.001089325,Lysias_SelectedOrations-55
Lysias,0.001089325,Lysias_SelectedOrations-56
Lysias,0.001089325,Lysias_SelectedOrations-57
Lysias,0.001089325,Lysias_SelectedOrations-58
Lysias,0.001089325,Lysias_SelectedOrations-59
Lysias,0.001089325,Lysias_SelectedOrations-6
Lysias,0.001089325,Lysias_SelectedOrations-60
Lysias,0.001089325,Lysias_SelectedOrations-61
Lysias,0.001089325,Lysias_SelectedOrations-62
Lysias,0.001089325,Lysias_SelectedOrations-63
Lysias,0.001089325,Lysias_SelectedOrations-64
Lysias,0.001089325,Lysias_SelectedOrations-65
Lysias,0.001089325,Lysias_SelectedOrations-66
Lysias,0.001089325,Lysias_SelectedOrations-67
Lysias,0.001089325,Lysias_SelectedOrations-68
Lysias,0.001089325,Lysias_SelectedOrations-69
Lysias,0.001089325,Lysias_SelectedOrations-7
Lysias,0.001089325,Lysias_SelectedOrations-70
Lysias,0.001089325,Lysias_SelectedOrations-71
Lysias,0.001089325,Lysias_SelectedOrations-72
Lysias,0.001089325,Lysias_SelectedOrations-73
Lysias,0.001089325,Lysias_SelectedOrations-74
Lysias,0.001089325,Lysias_SelectedOrations-75
Lysias,0.001089325,Lysias_SelectedOrations-76
Lysias,0.001089325,Lysias_SelectedOrations-77
Lysias,0.001089325,Lysias_SelectedOrations-78
Lysias,0.001089325,Lysias_SelectedOrations-79
Lysias,0.001089325,Lysias_SelectedOrations-8
Lysias,0.001089325,Lysias_SelectedOrations-80
Lysias,0.001089325,Lysias_SelectedOrations-81
Lysias,0.001089325,Lysias_SelectedOrations-82
Lysias,0.001089325,Lysias_SelectedOrations-83
Lysias,0.001089325,Lysias_SelectedOrations-84
Lysias,0.001089325,Lysias_SelectedOrations-85
Lysias,0.001089325,Lysias_SelectedOrations-86
Lysias,0.001089325,Lysias_SelectedOrations-87
Lysias,0.001089325,Lysias_SelectedOrations-88
Lysias,0.001089325,Lysias_SelectedOrations-89
Lysias,0.001089325,Lysias_SelectedOrations-9
Lysias,0.001089325,Lysias_SelectedOrations-90
Lysias,0.001089325,Lysias_SelectedOrations-91
Lysias,0.001089325,Lysias_SelectedOrations-92
Lysias,0.001089325,Lysias_SelectedOrations-93
Lysias,0.001089325,Lysias_SelectedOrations-94
Lysias,0.001089325,Lysias_SelectedOrations-95
Lysias,0.001089325,Lysias_SelectedOrations-96
Lysias,0.001089325,Lysias_SelectedOrations-97
Lysias,0.001089325,Lysias_SelectedOrations-98
Lysias,0.001089325,Lysias_SelectedOrations-99
Plutarch,0.000809062,Plutarch_Alcibiades-1
Plutarch,0.000809062,Plutarch_Alcibiades-10
Plutarch,0.000809062,Plutarch_Alcibiades-100
Plutarch,0.000809062,Plutarch_Alcibiades-101
Plutarch,0.000809062,Plutarch_Alcibiades-102
Plutarch,0.000809062,Plutarch_Alcibiades-103
Plutarch,0.000809062,Plutarch_Alcibiades-104
Plutarch,0.000809062,Plutarch_Alcibiades-105
Plutarch,0.000809062,Plutarch_Alcibiades-106
Plutarch,0.000809062,Plutarch_Alcibiades-11
Plutarch,0.000809062,Plutarch_Alcibiades-12
Plutarch,0.000809062,Plutarch_Alcibiades-13
Plutarch,0.000809062,Plutarch_Alcibiades-14
Plutarch,0.000809062,Plutarch_Alcibiades-15
Plutarch,0.000809062,Plutarch_Alcibiades-16
Plutarch,0.000809062,Plutarch_Alcibiades-17
Plutarch,0.000809062,Plutarch_Alcibiades-18
Plutarch,0.000809062,Plutarch_Alcibiades-19
Plutarch,0.000809062,Plutarch_Alcibiades-2
Plutarch,0.000809062,Plutarch_Alcibiades-20
Plutarch,0.000809062,Plutarch_Alcibiades-21
Plutarch,0.000809062,Plutarch_Alcibiades-22
Plutarch,0.000809062,Plutarch_Alcibiades-23
Plutarch,0.000809062,Plutarch_Alcibiades-24
Plutarch,0.000809062,Plutarch_Alcibiades-25
Plutarch,0.000809062,Plutarch_Alcibiades-26
Plutarch,0.000809062,Plutarch_Alcibiades-27
Plutarch,0.000809062,Plutarch_Alcibiades-28
Plutarch,0.000809062,Plutarch_Alcibiades-29
Plutarch,0.000809062,Plutarch_Alcibiades-3
Plutarch,0.000809062,Plutarch_Alcibiades-30
Plutarch,0.000809062,Plutarch_Alcibiades-31
Plutarch,0.000809062,Plutarch_Alcibiades-32
Plutarch,0.000809062,Plutarch_Alcibiades-33
Plutarch,0.000809062,Plutarch_Alcibiades-34
Plutarch,0.000809062,Plutarch_Alcibiades-35
Plutarch,0.000809062,Plutarch_Alcibiades-36
Plutarch,0.000809062,Plutarch_Alcibiades-37
Plutarch,0.000809062,Plutarch_Alcibiades-38
Plutarch,0.000809062,Plutarch_Alcibiades-39
Plutarch,0.000809062,Plutarch_Alcibiades-4
Plutarch,0.000809062,Plutarch_Alcibiades-40
Plutarch,0.000809062,Plutarch_Alcibiades-41
Plutarch,0.000809062,Plutarch_Alcibiades-42
Plutarch,0.000809062,Plutarch_Alcibiades-43
Plutarch,0.000809062,Plutarch_Alcibiades-44
Plutarch,0.000809062,Plutarch_Alcibiades-45
Plutarch,0.000809062,Plutarch_Alcibiades-46
Plutarch,0.000809062,Plutarch_Alcibiades-47
Plutarch,0.000809062,Plutarch_Alcibiades-48
Plutarch,0.000809062,Plutarch_Alcibiades-49
Plutarch,0.000809062,Plutarch_Alcibiades-5
Plutarch,0.000809062,Plutarch_Alcibiades-50
Plutarch,0.000809062,Plutarch_Alcibiades-51
Plutarch,0.000809062,Plutarch_Alcibiades-52
Plutarch,0.000809062,Plutarch_Alcibiades-53
Plutarch,0.000809062,Plutarch_Alcibiades-54
Plutarch,0.000809062,Plutarch_Alcibiades-55
Plutarch,0.000809062,Plutarch_Alcibiades-56
Plutarch,0.000809062,Plutarch_Alcibiades-57
Plutarch,0.000809062,Plutarch_Alcibiades-58
Plutarch,0.000809062,Plutarch_Alcibiades-59
Plutarch,0.000809062,Plutarch_Alcibiades-6
Plutarch,0.000809062,Plutarch_Alcibiades-60
Plutarch,0.000809062,Plutarch_Alcibiades-61
Plutarch,0.000809062,Plutarch_Alcibiades-62
Plutarch,0.000809062,Plutarch_Alcibiades-63
Plutarch,0.000809062,Plutarch_Alcibiades-64
Plutarch,0.000809062,Plutarch_Alcibiades-65
Plutarch,0.000809062,Plutarch_Alcibiades-66
Plutarch,0.000809062,Plutarch_Alcibiades-67
Plutarch,0.000809062,Plutarch_Alcibiades-68
Plutarch,0.000809062,Plutarch_Alcibiades-69
Plutarch,0.000809062,Plutarch_Alcibiades-7
Plutarch,0.000809062,Plutarch_Alcibiades-70
Plutarch,0.000809062,Plutarch_Alcibiades-71
Plutarch,0.000809062,Plutarch_Alcibiades-72
Plutarch,0.000809062,Plutarch_Alcibiades-73
Plutarch,0.000809062,Plutarch_Alcibiades-74
Plutarch,0.000809062,Plutarch_Alcibiades-75
Plutarch,0.000809062,Plutarch_Alcibiades-76
Plutarch,0.000809062,Plutarch_Alcibiades-77
Plutarch,0.000809062,Plutarch_Alcibiades-78
Plutarch,0.000809062,Plutarch_Alcibiades-79
Plutarch,0.000809062,Plutarch_Alcibiades-8
Plutarch,0.000809062,Plutarch_Alcibiades-80
Plutarch,0.000809062,Plutarch_Alcibiades-81
Plutarch,0.000809062,Plutarch_Alcibiades-82
Plutarch,0.000809062,Plutarch_Alcibiades-83
Plutarch,0.000809062,Plutarch_Alcibiades-84
Plutarch,0.000809062,Plutarch_Alcibiades-85
Plutarch,0.000809062,Plutarch_Alcibiades-86
Plutarch,0.000809062,Plutarch_Alcibiades-87
Plutarch,0.000809062,Plutarch_Alcibiades-88
Plutarch,0.000809062,Plutarch_Alcibiades-89
Plutarch,0.000809062,Plutarch_Alcibiades-9
Plutarch,0.000809062,Plutarch_Alcibiades-90
Plutarch,0.000809062,Plutarch_Alcibiades-91
Plutarch,0.000809062,Plutarch_Alcibiades-92
Plutarch,0.000809062,Plutarch_Alcibiades-93
Plutarch,0.000809062,Plutarch_Alcibiades-94
Plutarch,0.000809062,Plutarch_Alcibiades-95
Plutarch,0.000809062,Plutarch_Alcibiades-96
Plutarch,0.000809062,Plutarch_Alcibiades-97
Plutarch,0.000809062,Plutarch_Alcibiades-98
Plutarch,0.000809062,Plutarch_Alcibiades-99
Plutarch,0.000809062,Plutarch_Lycurgus-1
Plutarch,0.000809062,Plutarch_Lycurgus-10
Plutarch,0.000809062,Plutarch_Lycurgus-100
Plutarch,0.000809062,Plutarch_Lycurgus-11
Plutarch,0.000809062,Plutarch_Lycurgus-12
Plutarch,0.000809062,Plutarch_Lycurgus-13
Plutarch,0.000809062,Plutarch_Lycurgus-14
Plutarch,0.000809062,Plutarch_Lycurgus-15
Plutarch,0.000809062,Plutarch_Lycurgus-16
Plutarch,0.000809062,Plutarch_Lycurgus-17
Plutarch,0.000809062,Plutarch_Lycurgus-18
Plutarch,0.000809062,Plutarch_Lycurgus-19
Plutarch,0.000809062,Plutarch_Lycurgus-2
Plutarch,0.000809062,Plutarch_Lycurgus-20
Plutarch,0.000809062,Plutarch_Lycurgus-21
Plutarch,0.000809062,Plutarch_Lycurgus-22
Plutarch,0.000809062,Plutarch_Lycurgus-23
Plutarch,0.000809062,Plutarch_Lycurgus-24
Plutarch,0.000809062,Plutarch_Lycurgus-25
Plutarch,0.000809062,Plutarch_Lycurgus-26
Plutarch,0.000809062,Plutarch_Lycurgus-27
Plutarch,0.000809062,Plutarch_Lycurgus-28
Plutarch,0.000809062,Plutarch_Lycurgus-29
Plutarch,0.000809062,Plutarch_Lycurgus-3
Plutarch,0.000809062,Plutarch_Lycurgus-30
Plutarch,0.000809062,Plutarch_Lycurgus-31
Plutarch,0.000809062,Plutarch_Lycurgus-32
Plutarch,0.000809062,Plutarch_Lycurgus-33
Plutarch,0.000809062,Plutarch_Lycurgus-34
Plutarch,0.000809062,Plutarch_Lycurgus-35
Plutarch,0.000809062,Plutarch_Lycurgus-36
Plutarch,0.000809062,Plutarch_Lycurgus-37
Plutarch,0.000809062,Plutarch_Lycurgus-38
Plutarch,0.000809062,Plutarch_Lycurgus-39
Plutarch,0.000809062,Plutarch_Lycurgus-4
Plutarch,0.000809062,Plutarch_Lycurgus-40
Plutarch,0.000809062,Plutarch_Lycurgus-41
Plutarch,0.000809062,Plutarch_Lycurgus-42
Plutarch,0.000809062,Plutarch_Lycurgus-43
Plutarch,0.000809062,Plutarch_Lycurgus-44
Plutarch,0.000809062,Plutarch_Lycurgus-45
Plutarch,0.000809062,Plutarch_Lycurgus-46
Plutarch,0.000809062,Plutarch_Lycurgus-47
Plutarch,0.000809062,Plutarch_Lycurgus-48
Plutarch,0.000809062,Plutarch_Lycurgus-49
Plutarch,0.000809062,Plutarch_Lycurgus-5
Plutarch,0.000809062,Plutarch_Lycurgus-50
Plutarch,0.000809062,Plutarch_Lycurgus-51
Plutarch,0.000809062,Plutarch_Lycurgus-52
Plutarch,0.000809062,Plutarch_Lycurgus-53
Plutarch,0.000809062,Plutarch_Lycurgus-54
Plutarch,0.000809062,Plutarch_Lycurgus-55
Plutarch,0.000809062,Plutarch_Lycurgus-56
Plutarch,0.000809062,Plutarch_Lycurgus-57
Plutarch,0.000809062,Plutarch_Lycurgus-58
Plutarch,0.000809062,Plutarch_Lycurgus-59
Plutarch,0.000809062,Plutarch_Lycurgus-6
Plutarch,0.000809062,Plutarch_Lycurgus-60
Plutarch,0.000809062,Plutarch_Lycurgus-61
Plutarch,0.000809062,Plutarch_Lycurgus-62
Plutarch,0.000809062,Plutarch_Lycurgus-63
Plutarch,0.000809062,Plutarch_Lycurgus-64
Plutarch,0.000809062,Plutarch_Lycurgus-65
Plutarch,0.000809062,Plutarch_Lycurgus-66
Plutarch,0.000809062,Plutarch_Lycurgus-67
Plutarch,0.000809062,Plutarch_Lycurgus-68
Plutarch,0.000809062,Plutarch_Lycurgus-69
Plutarch,0.000809062,Plutarch_Lycurgus-7
Plutarch,0.000809062,Plutarch_Lycurgus-70
Plutarch,0.000809062,Plutarch_Lycurgus-71
Plutarch,0.000809062,Plutarch_Lycurgus-72
Plutarch,0.000809062,Plutarch_Lycurgus-73
Plutarch,0.000809062,Plutarch_Lycurgus-74
Plutarch,0.000809062,Plutarch_Lycurgus-75
Plutarch,0.000809062,Plutarch_Lycurgus-76
Plutarch,0.000809062,Plutarch_Lycurgus-77
Plutarch,0.000809062,Plutarch_Lycurgus-78
Plutarch,0.000809062,Plutarch_Lycurgus-79
Plutarch,0.000809062,Plutarch_Lycurgus-8
Plutarch,0.000809062,Plutarch_Lycurgus-80
Plutarch,0.000809062,Plutarch_Lycurgus-81
Plutarch,0.000809062,Plutarch_Lycurgus-82
Plutarch,0.000809062,Plutarch_Lycurgus-83
Plutarch,0.000809062,Plutarch_Lycurgus-84
Plutarch,0.000809062,Plutarch_Lycurgus-85
Plutarch,0.000809062,Plutarch_Lycurgus-86
Plutarch,0.000809062,Plutarch_Lycurgus-87
Plutarch,0.000809062,Plutarch_Lycurgus-88
Plutarch,0.000809062,Plutarch_Lycurgus-89
Plutarch,0.000809062,Plutarch_Lycurgus-9
Plutarch,0.000809062,Plutarch_Lycurgus-90
Plutarch,0.000809062,Plutarch_Lycurgus-91
Plutarch,0.000809062,Plutarch_Lycurgus-92
Plutarch,0.000809062,Plutarch_Lycurgus-93
Plutarch,0.000809062,Plutarch_Lycurgus-94
Plutarch,0.000809062,Plutarch_Lycurgus-95
Plutarch,0.000809062,Plutarch_Lycurgus-96
Plutarch,0.000809062,Plutarch_Lycurgus-97
Plutarch,0.000809062,Plutarch_Lycurgus-98
Plutarch,0.000809062,Plutarch_Lycurgus-99
Polybius,0.000199362,Polybius_Book1-1
Polybius,0.000199362,Polybius_Book1-10
Polybius,0.000199362,Polybius_Book1-100
Polybius,0.000199362,Polybius_Book1-101
Polybius,0.000199362,Polybius_Book1-102
Polybius,0.000199362,Polybius_Book1-103
Polybius,0.000199362,Polybius_Book1-104
Polybius,0.000199362,Polybius_Book1-105
Polybius,0.000199362,Polybius_Book1-106
Polybius,0.000199362,Polybius_Book1-107
Polybius,0.000199362,Polybius_Book1-108
Polybius,0.000199362,Polybius_Book1-109
Polybius,0.000199362,Polybius_Book1-11
Polybius,0.000199362,Polybius_Book1-110
Polybius,0.000199362,Polybius_Book1-111
Polybius,0.000199362,Polybius_Book1-112
Polybius,0.000199362,Polybius_Book1-113
Polybius,0.000199362,Polybius_Book1-114
Polybius,0.000199362,Polybius_Book1-115
Polybius,0.000199362,Polybius_Book1-116
Polybius,0.000199362,Polybius_Book1-117
Polybius,0.000199362,Polybius_Book1-118
Polybius,0.000199362,Polybius_Book1-119
Polybius,0.000199362,Polybius_Book1-12
Polybius,0.000199362,Polybius_Book1-120
Polybius,0.000199362,Polybius_Book1-121
Polybius,0.000199362,Polybius_Book1-122
Polybius,0.000199362,Polybius_Book1-123
Polybius,0.000199362,Polybius_Book1-124
Polybius,0.000199362,Polybius_Book1-125
Polybius,0.000199362,Polybius_Book1-126
Polybius,0.000199362,Polybius_Book1-127
Polybius,0.000199362,Polybius_Book1-128
Polybius,0.000199362,Polybius_Book1-129
Polybius,0.000199362,Polybius_Book1-13
Polybius,0.000199362,Polybius_Book1-130
Polybius,0.000199362,Polybius_Book1-131
Polybius,0.000199362,Polybius_Book1-132
Polybius,0.000199362,Polybius_Book1-133
Polybius,0.000199362,Polybius_Book1-134
Polybius,0.000199362,Polybius_Book1-135
Polybius,0.000199362,Polybius_Book1-136
Polybius,0.000199362,Polybius_Book1-137
Polybius,0.000199362,Polybius_Book1-138
Polybius,0.000199362,Polybius_Book1-139
Polybius,0.000199362,Polybius_Book1-14
Polybius,0.000199362,Polybius_Book1-140
Polybius,0.000199362,Polybius_Book1-141
Polybius,0.000199362,Polybius_Book1-142
Polybius,0.000199362,Polybius_Book1-143
Polybius,0.000199362,Polybius_Book1-144
Polybius,0.000199362,Polybius_Book1-145
Polybius,0.000199362,Polybius_Book1-146
Polybius,0.000199362,Polybius_Book1-147
Polybius,0.000199362,Polybius_Book1-148
Polybius,0.000199362,Polybius_Book1-149
Polybius,0.000199362,Polybius_Book1-15
Polybius,0.000199362,Polybius_Book1-150
Polybius,0.000199362,Polybius_Book1-151
Polybius,0.000199362,Polybius_Book1-152
Polybius,0.000199362,Polybius_Book1-153
Polybius,0.000199362,Polybius_Book1-154
Polybius,0.000199362,Polybius_Book1-155
Polybius,0.000199362,Polybius_Book1-156
Polybius,0.000199362,Polybius_Book1-157
Polybius,0.000199362,Polybius_Book1-158
Polybius,0.000199362,Polybius_Book1-159
Polybius,0.000199362,Polybius_Book1-16
Polybius,0.000199362,Polybius_Book1-160
Polybius,0.000199362,Polybius_Book1-161
Polybius,0.000199362,Polybius_Book1-162
Polybius,0.000199362,Polybius_Book1-163
Polybius,0.000199362,Polybius_Book1-164
Polybius,0.000199362,Polybius_Book1-165
Polybius,0.000199362,Polybius_Book1-166
Polybius,0.000199362,Polybius_Book1-167
Polybius,0.000199362,Polybius_Book1-168
Polybius,0.000199362,Polybius_Book1-169
Polybius,0.000199362,Polybius_Book1-17
Polybius,0.000199362,Polybius_Book1-170
Polybius,0.000199362,Polybius_Book1-171
Polybius,0.000199362,Polybius_Book1-172
Polybius,0.000199362,Polybius_Book1-173
Polybius,0.000199362,Polybius_Book1-174
Polybius,0.000199362,Polybius_Book1-175
Polybius,0.000199362,Polybius_Book1-176
Polybius,0.000199362,Polybius_Book1-177
Polybius,0.000199362,Polybius_Book1-178
Polybius,0.000199362,Polybius_Book1-179
Polybius,0.000199362,Polybius_Book1-18
Polybius,0.000199362,Polybius_Book1-180
Polybius,0.000199362,Polybius_Book1-181
Polybius,0.000199362,Polybius_Book1-182
Polybius,0.000199362,Polybius_Book1-183
Polybius,0.000199362,Polybius_Book1-184
Polybius,0.000199362,Polybius_Book1-185
Polybius,0.000199362,Polybius_Book1-186
Polybius,0.000199362,Polybius_Book1-187
Polybius,0.000199362,Polybius_Book1-188
Polybius,0.000199362,Polybius_Book1-189
Polybius,0.000199362,Polybius_Book1-19
Polybius,0.000199362,Polybius_Book1-190
Polybius,0.000199362,Polybius_Book1-191
Polybius,0.000199362,Polybius_Book1-192
Polybius,0.000199362,Polybius_Book1-193
Polybius,0.000199362,Polybius_Book1-194
Polybius,0.000199362,Polybius_Book1-195
Polybius,0.000199362,Polybius_Book1-196
Polybius,0.000199362,Polybius_Book1-197
Polybius,0.000199362,Polybius_Book1-198
Polybius,0.000199362,Polybius_Book1-199
Polybius,0.000199362,Polybius_Book1-2
Polybius,0.000199362,Polybius_Book1-20
Polybius,0.000199362,Polybius_Book1-200
Polybius,0.000199362,Polybius_Book1-201
Polybius,0.000199362,Polybius_Book1-202
Polybius,0.000199362,Polybius_Book1-203
Polybius,0.000199362,Polybius_Book1-204
Polybius,0.000199362,Polybius_Book1-205
Polybius,0.000199362,Polybius_Book1-206
Polybius,0.000199362,Polybius_Book1-207
Polybius,0.000199362,Polybius_Book1-208
Polybius,0.000199362,Polybius_Book1-209
Polybius,0.000199362,Polybius_Book1-21
Polybius,0.000199362,Polybius_Book1-210
Polybius,0.000199362,Polybius_Book1-211
Polybius,0.000199362,Polybius_Book1-212
Polybius,0.000199362,Polybius_Book1-213
Polybius,0.000199362,Polybius_Book1-214
Polybius,0.000199362,Polybius_Book1-215
Polybius,0.000199362,Polybius_Book1-216
Polybius,0.000199362,Polybius_Book1-217
Polybius,0.000199362,Polybius_Book1-218
Polybius,0.000199362,Polybius_Book1-219
Polybius,0.000199362,Polybius_Book1-22
Polybius,0.000199362,Polybius_Book1-220
Polybius,0.000199362,Polybius_Book1-221
Polybius,0.000199362,Polybius_Book1-222
Polybius,0.000199362,Polybius_Book1-223
Polybius,0.000199362,Polybius_Book1-224
Polybius,0.000199362,Polybius_Book1-225
Polybius,0.000199362,Polybius_Book1-226
Polybius,0.000199362,Polybius_Book1-227
Polybius,0.000199362,Polybius_Book1-228
Polybius,0.000199362,Polybius_Book1-229
Polybius,0.000199362,Polybius_Book1-23
Polybius,0.000199362,Polybius_Book1-230
Polybius,0.000199362,Polybius_Book1-231
Polybius,0.000199362,Polybius_Book1-232
Polybius,0.000199362,Polybius_Book1-233
Polybius,0.000199362,Polybius_Book1-234
Polybius,0.000199362,Polybius_Book1-235
Polybius,0.000199362,Polybius_Book1-236
Polybius,0.000199362,Polybius_Book1-237
Polybius,0.000199362,Polybius_Book1-238
Polybius,0.000199362,Polybius_Book1-239
Polybius,0.000199362,Polybius_Book1-24
Polybius,0.000199362,Polybius_Book1-240
Polybius,0.000199362,Polybius_Book1-241
Polybius,0.000199362,Polybius_Book1-242
Polybius,0.000199362,Polybius_Book1-243
Polybius,0.000199362,Polybius_Book1-244
Polybius,0.000199362,Polybius_Book1-245
Polybius,0.000199362,Polybius_Book1-246
Polybius,0.000199362,Polybius_Book1-247
Polybius,0.000199362,Polybius_Book1-248
Polybius,0.000199362,Polybius_Book1-249
Polybius,0.000199362,Polybius_Book1-25
Polybius,0.000199362,Polybius_Book1-250
Polybius,0.000199362,Polybius_Book1-251
Polybius,0.000199362,Polybius_Book1-252
Polybius,0.000199362,Polybius_Book1-253
Polybius,0.000199362,Polybius_Book1-254
Polybius,0.000199362,Polybius_Book1-255
Polybius,0.000199362,Polybius_Book1-256
Polybius,0.000199362,Polybius_Book1-257
Polybius,0.000199362,Polybius_Book1-258
Polybius,0.000199362,Polybius_Book1-259
Polybius,0.000199362,Polybius_Book1-26
Polybius,0.000199362,Polybius_Book1-260
Polybius,0.000199362,Polybius_Book1-261
Polybius,0.000199362,Polybius_Book1-262
Polybius,0.000199362,Polybius_Book1-263
Polybius,0.000199362,Polybius_Book1-264
Polybius,0.000199362,Polybius_Book1-265
Polybius,0.000199362,Polybius_Book1-266
Polybius,0.000199362,Polybius_Book1-267
Polybius,0.000199362,Polybius_Book1-268
Polybius,0.000199362,Polybius_Book1-269
Polybius,0.000199362,Polybius_Book1-27
Polybius,0.000199362,Polybius_Book1-28
Polybius,0.000199362,Polybius_Book1-29
Polybius,0.000199362,Polybius_Book1-3
Polybius,0.000199362,Polybius_Book1-30
Polybius,0.000199362,Polybius_Book1-31
Polybius,0.000199362,Polybius_Book1-32
Polybius,0.000199362,Polybius_Book1-33
Polybius,0.000199362,Polybius_Book1-34
Polybius,0.000199362,Polybius_Book1-35
Polybius,0.000199362,Polybius_Book1-36
Polybius,0.000199362,Polybius_Book1-37
Polybius,0.000199362,Polybius_Book1-38
Polybius,0.000199362,Polybius_Book1-39
Polybius,0.000199362,Polybius_Book1-4
Polybius,0.000199362,Polybius_Book1-40
Polybius,0.000199362,Polybius_Book1-41
Polybius,0.000199362,Polybius_Book1-42
Polybius,0.000199362,Polybius_Book1-43
Polybius,0.000199362,Polybius_Book1-44
