author,sample_ratio,chunk_id
Hesiod,0.000455373,Hesiod_Works-49
Hesiod,0.000455373,Hesiod_Works-50
Hesiod,0.000455373,Hesiod_Works-51
Hesiod,0.000455373,Hesiod_Works-52
Hesiod,0.000455373,Hesiod_Works-53
Hesiod,0.000455373,Hesiod_Works-54
Hesiod,0.000455373,Hesiod_Works-55
Hesiod,0.000455373,Hesiod_Works-56
Hesiod,0.000455373,Hesiod_Works-57
Hesiod,0.000455373,Hesiod_Works-58
Hesiod,0.000455373,Hesiod_Works-59
Hesiod,0.000455373,Hesiod_Works-60
Hesiod,0.000455373,Hesiod_Works-61
Hesiod,0.000455373,Hesiod_Works-62
Hesiod,0.000455373,Hesiod_Works-63
Hesiod,0.000455373,Hesiod_Works-64
Hesiod,0.000455373,Hesiod_Works-65
Hesiod,0.000455373,Hesiod_Works-66
Hesiod,0.000455373,Hesiod_Works-67
HomerIl,6.73E-05,HomerIliad_Iliad-full-1
HomerIl,6.73E-05,HomerIliad_Iliad-full-2
HomerIl,6.73E-05,HomerIliad_Iliad-full-3
HomerIl,6.73E-05,HomerIliad_Iliad-full-4
HomerIl,6.73E-05,HomerIliad_Iliad-full-5
HomerIl,6.73E-05,HomerIliad_Iliad-full-6
HomerIl,6.73E-05,HomerIliad_Iliad-full-7
HomerIl,6.73E-05,HomerIliad_Iliad-full-8
HomerIl,6.73E-05,HomerIliad_Iliad-full-9
HomerIl,6.73E-05,HomerIliad_Iliad-full-10
HomerIl,6.73E-05,HomerIliad_Iliad-full-11
HomerIl,6.73E-05,HomerIliad_Iliad-full-12
HomerIl,6.73E-05,HomerIliad_Iliad-full-13
HomerIl,6.73E-05,HomerIliad_Iliad-full-14
HomerIl,6.73E-05,HomerIliad_Iliad-full-15
HomerIl,6.73E-05,HomerIliad_Iliad-full-16
HomerIl,6.73E-05,HomerIliad_Iliad-full-17
HomerIl,6.73E-05,HomerIliad_Iliad-full-18
HomerIl,6.73E-05,HomerIliad_Iliad-full-19
HomerIl,6.73E-05,HomerIliad_Iliad-full-20
HomerIl,6.73E-05,HomerIliad_Iliad-full-21
HomerIl,6.73E-05,HomerIliad_Iliad-full-22
HomerIl,6.73E-05,HomerIliad_Iliad-full-23
HomerIl,6.73E-05,HomerIliad_Iliad-full-24
HomerIl,6.73E-05,HomerIliad_Iliad-full-25
HomerIl,6.73E-05,HomerIliad_Iliad-full-26
HomerIl,6.73E-05,HomerIliad_Iliad-full-27
HomerIl,6.73E-05,HomerIliad_Iliad-full-28
HomerIl,6.73E-05,HomerIliad_Iliad-full-29
HomerIl,6.73E-05,HomerIliad_Iliad-full-30
HomerIl,6.73E-05,HomerIliad_Iliad-full-31
HomerIl,6.73E-05,HomerIliad_Iliad-full-32
HomerIl,6.73E-05,HomerIliad_Iliad-full-33
HomerIl,6.73E-05,HomerIliad_Iliad-full-34
HomerIl,6.73E-05,HomerIliad_Iliad-full-35
HomerIl,6.73E-05,HomerIliad_Iliad-full-36
HomerIl,6.73E-05,HomerIliad_Iliad-full-37
HomerIl,6.73E-05,HomerIliad_Iliad-full-38
HomerIl,6.73E-05,HomerIliad_Iliad-full-39
HomerIl,6.73E-05,HomerIliad_Iliad-full-40
HomerIl,6.73E-05,HomerIliad_Iliad-full-41
HomerIl,6.73E-05,HomerIliad_Iliad-full-42
HomerIl,6.73E-05,HomerIliad_Iliad-full-43
HomerIl,6.73E-05,HomerIliad_Iliad-full-44
HomerIl,6.73E-05,HomerIliad_Iliad-full-45
HomerIl,6.73E-05,HomerIliad_Iliad-full-46
HomerIl,6.73E-05,HomerIliad_Iliad-full-47
HomerIl,6.73E-05,HomerIliad_Iliad-full-48
HomerIl,6.73E-05,HomerIliad_Iliad-full-49
HomerIl,6.73E-05,HomerIliad_Iliad-full-50
HomerIl,6.73E-05,HomerIliad_Iliad-full-51
HomerIl,6.73E-05,HomerIliad_Iliad-full-52
HomerIl,6.73E-05,HomerIliad_Iliad-full-53
HomerIl,6.73E-05,HomerIliad_Iliad-full-54
HomerIl,6.73E-05,HomerIliad_Iliad-full-55
HomerIl,6.73E-05,HomerIliad_Iliad-full-56
HomerIl,6.73E-05,HomerIliad_Iliad-full-57
HomerIl,6.73E-05,HomerIliad_Iliad-full-58
HomerIl,6.73E-05,HomerIliad_Iliad-full-59
HomerIl,6.73E-05,HomerIliad_Iliad-full-60
HomerIl,6.73E-05,HomerIliad_Iliad-full-61
HomerIl,6.73E-05,HomerIliad_Iliad-full-62
HomerIl,6.73E-05,HomerIliad_Iliad-full-63
HomerIl,6.73E-05,HomerIliad_Iliad-full-64
HomerIl,6.73E-05,HomerIliad_Iliad-full-65
HomerIl,6.73E-05,HomerIliad_Iliad-full-66
HomerIl,6.73E-05,HomerIliad_Iliad-full-67
HomerIl,6.73E-05,HomerIliad_Iliad-full-68
HomerIl,6.73E-05,HomerIliad_Iliad-full-69
HomerIl,6.73E-05,HomerIliad_Iliad-full-70
HomerIl,6.73E-05,HomerIliad_Iliad-full-71
HomerIl,6.73E-05,HomerIliad_Iliad-full-72
HomerIl,6.73E-05,HomerIliad_Iliad-full-73
HomerIl,6.73E-05,HomerIliad_Iliad-full-74
HomerIl,6.73E-05,HomerIliad_Iliad-full-75
HomerIl,6.73E-05,HomerIliad_Iliad-full-76
HomerIl,6.73E-05,HomerIliad_Iliad-full-77
HomerIl,6.73E-05,HomerIliad_Iliad-full-78
HomerIl,6.73E-05,HomerIliad_Iliad-full-79
HomerIl,6.73E-05,HomerIliad_Iliad-full-80
HomerIl,6.73E-05,HomerIliad_Iliad-full-81
HomerIl,6.73E-05,HomerIliad_Iliad-full-82
HomerIl,6.73E-05,HomerIliad_Iliad-full-83
HomerIl,6.73E-05,HomerIliad_Iliad-full-84
HomerIl,6.73E-05,HomerIliad_Iliad-full-85
HomerIl,6.73E-05,HomerIliad_Iliad-full-86
HomerIl,6.73E-05,HomerIliad_Iliad-full-87
HomerIl,6.73E-05,HomerIliad_Iliad-full-88
HomerIl,6.73E-05,HomerIliad_Iliad-full-89
HomerIl,6.73E-05,HomerIliad_Iliad-full-90
HomerIl,6.73E-05,HomerIliad_Iliad-full-91
HomerIl,6.73E-05,HomerIliad_Iliad-full-92
HomerIl,6.73E-05,HomerIliad_Iliad-full-93
HomerIl,6.73E-05,HomerIliad_Iliad-full-94
HomerIl,6.73E-05,HomerIliad_Iliad-full-95
HomerIl,6.73E-05,HomerIliad_Iliad-full-96
HomerIl,6.73E-05,HomerIliad_Iliad-full-97
HomerIl,6.73E-05,HomerIliad_Iliad-full-98
HomerIl,6.73E-05,HomerIliad_Iliad-full-99
HomerIl,6.73E-05,HomerIliad_Iliad-full-100
HomerIl,6.73E-05,HomerIliad_Iliad-full-101
HomerIl,6.73E-05,HomerIliad_Iliad-full-102
HomerIl,6.73E-05,HomerIliad_Iliad-full-103
HomerIl,6.73E-05,HomerIliad_Iliad-full-104
HomerIl,6.73E-05,HomerIliad_Iliad-full-105
HomerIl,6.73E-05,HomerIliad_Iliad-full-106
HomerIl,6.73E-05,HomerIliad_Iliad-full-107
HomerIl,6.73E-05,HomerIliad_Iliad-full-108
HomerIl,6.73E-05,HomerIliad_Iliad-full-109
HomerIl,6.73E-05,HomerIliad_Iliad-full-110
HomerIl,6.73E-05,HomerIliad_Iliad-full-111
HomerIl,6.73E-05,HomerIliad_Iliad-full-112
HomerIl,6.73E-05,HomerIliad_Iliad-full-113
HomerIl,6.73E-05,HomerIliad_Iliad-full-114
HomerIl,6.73E-05,HomerIliad_Iliad-full-115
HomerIl,6.73E-05,HomerIliad_Iliad-full-116
HomerIl,6.73E-05,HomerIliad_Iliad-full-117
HomerIl,6.73E-05,HomerIliad_Iliad-full-118
HomerIl,6.73E-05,HomerIliad_Iliad-full-119
HomerIl,6.73E-05,HomerIliad_Iliad-full-120
HomerIl,6.73E-05,HomerIliad_Iliad-full-121
HomerIl,6.73E-05,HomerIliad_Iliad-full-122
HomerIl,6.73E-05,HomerIliad_Iliad-full-123
HomerIl,6.73E-05,HomerIliad_Iliad-full-124
HomerIl,6.73E-05,HomerIliad_Iliad-full-125
HomerIl,6.73E-05,HomerIliad_Iliad-full-126
HomerIl,6.73E-05,HomerIliad_Iliad-full-127
HomerIl,6.73E-05,HomerIliad_Iliad-full-128
HomerIl,6.73E-05,HomerIliad_Iliad-full-129
HomerIl,6.73E-05,HomerIliad_Iliad-full-130
HomerIl,6.73E-05,HomerIliad_Iliad-full-131
HomerIl,6.73E-05,HomerIliad_Iliad-full-132
HomerIl,6.73E-05,HomerIliad_Iliad-full-133
HomerIl,6.73E-05,HomerIliad_Iliad-full-134
HomerIl,6.73E-05,HomerIliad_Iliad-full-135
HomerIl,6.73E-05,HomerIliad_Iliad-full-136
HomerIl,6.73E-05,HomerIliad_Iliad-full-137
HomerIl,6.73E-05,HomerIliad_Iliad-full-138
HomerIl,6.73E-05,HomerIliad_Iliad-full-139
HomerIl,6.73E-05,HomerIliad_Iliad-full-140
HomerIl,6.73E-05,HomerIliad_Iliad-full-141
HomerIl,6.73E-05,HomerIliad_Iliad-full-142
HomerIl,6.73E-05,HomerIliad_Iliad-full-143
HomerIl,6.73E-05,HomerIliad_Iliad-full-144
HomerIl,6.73E-05,HomerIliad_Iliad-full-145
HomerIl,6.73E-05,HomerIliad_Iliad-full-146
HomerIl,6.73E-05,HomerIliad_Iliad-full-147
HomerIl,6.73E-05,HomerIliad_Iliad-full-148
HomerIl,6.73E-05,HomerIliad_Iliad-full-149
HomerIl,6.73E-05,HomerIliad_Iliad-full-150
HomerIl,6.73E-05,HomerIliad_Iliad-full-151
HomerIl,6.73E-05,HomerIliad_Iliad-full-152
HomerIl,6.73E-05,HomerIliad_Iliad-full-153
HomerIl,6.73E-05,HomerIliad_Iliad-full-154
HomerIl,6.73E-05,HomerIliad_Iliad-full-155
HomerIl,6.73E-05,HomerIliad_Iliad-full-156
HomerIl,6.73E-05,HomerIliad_Iliad-full-157
HomerIl,6.73E-05,HomerIliad_Iliad-full-158
HomerIl,6.73E-05,HomerIliad_Iliad-full-159
HomerIl,6.73E-05,HomerIliad_Iliad-full-160
HomerIl,6.73E-05,HomerIliad_Iliad-full-161
HomerIl,6.73E-05,HomerIliad_Iliad-full-162
HomerIl,6.73E-05,HomerIliad_Iliad-full-163
HomerIl,6.73E-05,HomerIliad_Iliad-full-164
HomerIl,6.73E-05,HomerIliad_Iliad-full-165
HomerIl,6.73E-05,HomerIliad_Iliad-full-166
HomerIl,6.73E-05,HomerIliad_Iliad-full-167
HomerIl,6.73E-05,HomerIliad_Iliad-full-168
HomerIl,6.73E-05,HomerIliad_Iliad-full-169
HomerIl,6.73E-05,HomerIliad_Iliad-full-170
HomerIl,6.73E-05,HomerIliad_Iliad-full-171
HomerIl,6.73E-05,HomerIliad_Iliad-full-172
HomerIl,6.73E-05,HomerIliad_Iliad-full-173
HomerIl,6.73E-05,HomerIliad_Iliad-full-174
HomerIl,6.73E-05,HomerIliad_Iliad-full-175
HomerIl,6.73E-05,HomerIliad_Iliad-full-176
HomerIl,6.73E-05,HomerIliad_Iliad-full-177
HomerIl,6.73E-05,HomerIliad_Iliad-full-178
HomerIl,6.73E-05,HomerIliad_Iliad-full-179
HomerIl,6.73E-05,HomerIliad_Iliad-full-180
HomerIl,6.73E-05,HomerIliad_Iliad-full-181
HomerIl,6.73E-05,HomerIliad_Iliad-full-182
HomerIl,6.73E-05,HomerIliad_Iliad-full-183
HomerIl,6.73E-05,HomerIliad_Iliad-full-184
HomerIl,6.73E-05,HomerIliad_Iliad-full-185
HomerIl,6.73E-05,HomerIliad_Iliad-full-186
HomerIl,6.73E-05,HomerIliad_Iliad-full-187
HomerIl,6.73E-05,HomerIliad_Iliad-full-188
HomerIl,6.73E-05,HomerIliad_Iliad-full-189
HomerIl,6.73E-05,HomerIliad_Iliad-full-190
HomerIl,6.73E-05,HomerIliad_Iliad-full-191
HomerIl,6.73E-05,HomerIliad_Iliad-full-192
HomerIl,6.73E-05,HomerIliad_Iliad-full-193
HomerIl,6.73E-05,HomerIliad_Iliad-full-194
HomerIl,6.73E-05,HomerIliad_Iliad-full-195
HomerIl,6.73E-05,HomerIliad_Iliad-full-196
HomerIl,6.73E-05,HomerIliad_Iliad-full-197
HomerIl,6.73E-05,HomerIliad_Iliad-full-198
HomerIl,6.73E-05,HomerIliad_Iliad-full-199
HomerIl,6.73E-05,HomerIliad_Iliad-full-200
HomerIl,6.73E-05,HomerIliad_Iliad-full-201
HomerIl,6.73E-05,HomerIliad_Iliad-full-202
HomerIl,6.73E-05,HomerIliad_Iliad-full-203
HomerIl,6.73E-05,HomerIliad_Iliad-full-204
HomerIl,6.73E-05,HomerIliad_Iliad-full-205
HomerIl,6.73E-05,HomerIliad_Iliad-full-206
HomerIl,6.73E-05,HomerIliad_Iliad-full-207
HomerIl,6.73E-05,HomerIliad_Iliad-full-208
HomerIl,6.73E-05,HomerIliad_Iliad-full-209
HomerIl,6.73E-05,HomerIliad_Iliad-full-210
HomerIl,6.73E-05,HomerIliad_Iliad-full-211
HomerIl,6.73E-05,HomerIliad_Iliad-full-212
HomerIl,6.73E-05,HomerIliad_Iliad-full-213
HomerIl,6.73E-05,HomerIliad_Iliad-full-214
HomerIl,6.73E-05,HomerIliad_Iliad-full-215
HomerIl,6.73E-05,HomerIliad_Iliad-full-216
HomerIl,6.73E-05,HomerIliad_Iliad-full-217
HomerIl,6.73E-05,HomerIliad_Iliad-full-218
HomerIl,6.73E-05,HomerIliad_Iliad-full-219
HomerIl,6.73E-05,HomerIliad_Iliad-full-220
HomerIl,6.73E-05,HomerIliad_Iliad-full-221
HomerIl,6.73E-05,HomerIliad_Iliad-full-222
HomerIl,6.73E-05,HomerIliad_Iliad-full-223
HomerIl,6.73E-05,HomerIliad_Iliad-full-224
HomerIl,6.73E-05,HomerIliad_Iliad-full-225
HomerIl,6.73E-05,HomerIliad_Iliad-full-226
HomerIl,6.73E-05,HomerIliad_Iliad-full-227
HomerIl,6.73E-05,HomerIliad_Iliad-full-228
HomerIl,6.73E-05,HomerIliad_Iliad-full-229
HomerIl,6.73E-05,HomerIliad_Iliad-full-230
HomerIl,6.73E-05,HomerIliad_Iliad-full-231
HomerIl,6.73E-05,HomerIliad_Iliad-full-232
HomerIl,6.73E-05,HomerIliad_Iliad-full-233
HomerIl,6.73E-05,HomerIliad_Iliad-full-234
HomerIl,6.73E-05,HomerIliad_Iliad-full-235
HomerIl,6.73E-05,HomerIliad_Iliad-full-236
HomerIl,6.73E-05,HomerIliad_Iliad-full-237
HomerIl,6.73E-05,HomerIliad_Iliad-full-238
HomerIl,6.73E-05,HomerIliad_Iliad-full-239
HomerIl,6.73E-05,HomerIliad_Iliad-full-240
HomerIl,6.73E-05,HomerIliad_Iliad-full-241
HomerIl,6.73E-05,HomerIliad_Iliad-full-242
HomerIl,6.73E-05,HomerIliad_Iliad-full-243
HomerIl,6.73E-05,HomerIliad_Iliad-full-244
HomerIl,6.73E-05,HomerIliad_Iliad-full-245
HomerIl,6.73E-05,HomerIliad_Iliad-full-246
HomerIl,6.73E-05,HomerIliad_Iliad-full-247
HomerIl,6.73E-05,HomerIliad_Iliad-full-248
HomerIl,6.73E-05,HomerIliad_Iliad-full-249
HomerIl,6.73E-05,HomerIliad_Iliad-full-250
HomerIl,6.73E-05,HomerIliad_Iliad-full-251
HomerIl,6.73E-05,HomerIliad_Iliad-full-252
HomerIl,6.73E-05,HomerIliad_Iliad-full-253
HomerIl,6.73E-05,HomerIliad_Iliad-full-254
HomerIl,6.73E-05,HomerIliad_Iliad-full-255
HomerIl,6.73E-05,HomerIliad_Iliad-full-256
HomerIl,6.73E-05,HomerIliad_Iliad-full-257
HomerIl,6.73E-05,HomerIliad_Iliad-full-258
HomerIl,6.73E-05,HomerIliad_Iliad-full-259
HomerIl,6.73E-05,HomerIliad_Iliad-full-260
HomerIl,6.73E-05,HomerIliad_Iliad-full-261
HomerIl,6.73E-05,HomerIliad_Iliad-full-262
HomerIl,6.73E-05,HomerIliad_Iliad-full-263
HomerIl,6.73E-05,HomerIliad_Iliad-full-264
HomerIl,6.73E-05,HomerIliad_Iliad-full-265
HomerIl,6.73E-05,HomerIliad_Iliad-full-266
HomerIl,6.73E-05,HomerIliad_Iliad-full-267
HomerIl,6.73E-05,HomerIliad_Iliad-full-268
HomerIl,6.73E-05,HomerIliad_Iliad-full-269
HomerIl,6.73E-05,HomerIliad_Iliad-full-270
HomerIl,6.73E-05,HomerIliad_Iliad-full-271
HomerIl,6.73E-05,HomerIliad_Iliad-full-272
HomerIl,6.73E-05,HomerIliad_Iliad-full-273
HomerIl,6.73E-05,HomerIliad_Iliad-full-274
HomerIl,6.73E-05,HomerIliad_Iliad-full-275
HomerIl,6.73E-05,HomerIliad_Iliad-full-276
HomerIl,6.73E-05,HomerIliad_Iliad-full-277
HomerIl,6.73E-05,HomerIliad_Iliad-full-278
HomerIl,6.73E-05,HomerIliad_Iliad-full-279
HomerIl,6.73E-05,HomerIliad_Iliad-full-280
HomerIl,6.73E-05,HomerIliad_Iliad-full-281
HomerIl,6.73E-05,HomerIliad_Iliad-full-282
HomerIl,6.73E-05,HomerIliad_Iliad-full-283
HomerIl,6.73E-05,HomerIliad_Iliad-full-284
HomerIl,6.73E-05,HomerIliad_Iliad-full-285
HomerIl,6.73E-05,HomerIliad_Iliad-full-286
HomerIl,6.73E-05,HomerIliad_Iliad-full-287
HomerIl,6.73E-05,HomerIliad_Iliad-full-288
HomerIl,6.73E-05,HomerIliad_Iliad-full-289
HomerIl,6.73E-05,HomerIliad_Iliad-full-290
HomerIl,6.73E-05,HomerIliad_Iliad-full-291
HomerIl,6.73E-05,HomerIliad_Iliad-full-292
HomerIl,6.73E-05,HomerIliad_Iliad-full-293
HomerIl,6.73E-05,HomerIliad_Iliad-full-294
HomerIl,6.73E-05,HomerIliad_Iliad-full-295
HomerIl,6.73E-05,HomerIliad_Iliad-full-296
HomerIl,6.73E-05,HomerIliad_Iliad-full-297
HomerIl,6.73E-05,HomerIliad_Iliad-full-298
HomerIl,6.73E-05,HomerIliad_Iliad-full-299
HomerIl,6.73E-05,HomerIliad_Iliad-full-300
HomerIl,6.73E-05,HomerIliad_Iliad-full-301
HomerIl,6.73E-05,HomerIliad_Iliad-full-302
HomerIl,6.73E-05,HomerIliad_Iliad-full-303
HomerIl,6.73E-05,HomerIliad_Iliad-full-304
HomerIl,6.73E-05,HomerIliad_Iliad-full-305
HomerIl,6.73E-05,HomerIliad_Iliad-full-306
HomerIl,6.73E-05,HomerIliad_Iliad-full-307
HomerIl,6.73E-05,HomerIliad_Iliad-full-308
HomerIl,6.73E-05,HomerIliad_Iliad-full-309
HomerIl,6.73E-05,HomerIliad_Iliad-full-310
HomerIl,6.73E-05,HomerIliad_Iliad-full-311
HomerIl,6.73E-05,HomerIliad_Iliad-full-312
HomerIl,6.73E-05,HomerIliad_Iliad-full-313
HomerIl,6.73E-05,HomerIliad_Iliad-full-314
HomerIl,6.73E-05,HomerIliad_Iliad-full-315
HomerIl,6.73E-05,HomerIliad_Iliad-full-316
HomerIl,6.73E-05,HomerIliad_Iliad-full-317
HomerIl,6.73E-05,HomerIliad_Iliad-full-318
HomerIl,6.73E-05,HomerIliad_Iliad-full-319
HomerIl,6.73E-05,HomerIliad_Iliad-full-320
HomerIl,6.73E-05,HomerIliad_Iliad-full-321
HomerIl,6.73E-05,HomerIliad_Iliad-full-322
HomerIl,6.73E-05,HomerIliad_Iliad-full-323
HomerIl,6.73E-05,HomerIliad_Iliad-full-324
HomerIl,6.73E-05,HomerIliad_Iliad-full-325
HomerIl,6.73E-05,HomerIliad_Iliad-full-326
HomerIl,6.73E-05,HomerIliad_Iliad-full-327
HomerIl,6.73E-05,HomerIliad_Iliad-full-328
HomerIl,6.73E-05,HomerIliad_Iliad-full-329
HomerIl,6.73E-05,HomerIliad_Iliad-full-330
HomerIl,6.73E-05,HomerIliad_Iliad-full-331
HomerIl,6.73E-05,HomerIliad_Iliad-full-332
HomerIl,6.73E-05,HomerIliad_Iliad-full-333
HomerIl,6.73E-05,HomerIliad_Iliad-full-334
HomerIl,6.73E-05,HomerIliad_Iliad-full-335
HomerIl,6.73E-05,HomerIliad_Iliad-full-336
HomerIl,6.73E-05,HomerIliad_Iliad-full-337
HomerIl,6.73E-05,HomerIliad_Iliad-full-338
HomerIl,6.73E-05,HomerIliad_Iliad-full-339
HomerIl,6.73E-05,HomerIliad_Iliad-full-340
HomerIl,6.73E-05,HomerIliad_Iliad-full-341
HomerIl,6.73E-05,HomerIliad_Iliad-full-342
HomerIl,6.73E-05,HomerIliad_Iliad-full-343
HomerIl,6.73E-05,HomerIliad_Iliad-full-344
HomerIl,6.73E-05,HomerIliad_Iliad-full-345
HomerIl,6.73E-05,HomerIliad_Iliad-full-346
HomerIl,6.73E-05,HomerIliad_Iliad-full-347
HomerIl,6.73E-05,HomerIliad_Iliad-full-348
HomerIl,6.73E-05,HomerIliad_Iliad-full-349
HomerIl,6.73E-05,HomerIliad_Iliad-full-350
HomerIl,6.73E-05,HomerIliad_Iliad-full-351
HomerIl,6.73E-05,HomerIliad_Iliad-full-352
HomerIl,6.73E-05,HomerIliad_Iliad-full-353
HomerIl,6.73E-05,HomerIliad_Iliad-full-354
HomerIl,6.73E-05,HomerIliad_Iliad-full-355
HomerIl,6.73E-05,HomerIliad_Iliad-full-356
HomerIl,6.73E-05,HomerIliad_Iliad-full-357
HomerIl,6.73E-05,HomerIliad_Iliad-full-358
HomerIl,6.73E-05,HomerIliad_Iliad-full-359
HomerIl,6.73E-05,HomerIliad_Iliad-full-360
HomerIl,6.73E-05,HomerIliad_Iliad-full-361
HomerIl,6.73E-05,HomerIliad_Iliad-full-362
HomerIl,6.73E-05,HomerIliad_Iliad-full-363
HomerIl,6.73E-05,HomerIliad_Iliad-full-364
HomerIl,6.73E-05,HomerIliad_Iliad-full-365
HomerIl,6.73E-05,HomerIliad_Iliad-full-366
HomerIl,6.73E-05,HomerIliad_Iliad-full-367
HomerIl,6.73E-05,HomerIliad_Iliad-full-368
HomerIl,6.73E-05,HomerIliad_Iliad-full-369
HomerIl,6.73E-05,HomerIliad_Iliad-full-370
HomerIl,6.73E-05,HomerIliad_Iliad-full-371
HomerIl,6.73E-05,HomerIliad_Iliad-full-372
HomerIl,6.73E-05,HomerIliad_Iliad-full-373
HomerIl,6.73E-05,HomerIliad_Iliad-full-374
HomerIl,6.73E-05,HomerIliad_Iliad-full-375
HomerIl,6.73E-05,HomerIliad_Iliad-full-376
HomerIl,6.73E-05,HomerIliad_Iliad-full-377
HomerIl,6.73E-05,HomerIliad_Iliad-full-378
HomerIl,6.73E-05,HomerIliad_Iliad-full-379
HomerIl,6.73E-05,HomerIliad_Iliad-full-380
HomerIl,6.73E-05,HomerIliad_Iliad-full-381
HomerIl,6.73E-05,HomerIliad_Iliad-full-382
HomerIl,6.73E-05,HomerIliad_Iliad-full-383
HomerIl,6.73E-05,HomerIliad_Iliad-full-384
HomerIl,6.73E-05,HomerIliad_Iliad-full-385
HomerIl,6.73E-05,HomerIliad_Iliad-full-386
HomerIl,6.73E-05,HomerIliad_Iliad-full-387
HomerIl,6.73E-05,HomerIliad_Iliad-full-388
HomerIl,6.73E-05,HomerIliad_Iliad-full-389
HomerIl,6.73E-05,HomerIliad_Iliad-full-390
HomerIl,6.73E-05,HomerIliad_Iliad-full-391
HomerIl,6.73E-05,HomerIliad_Iliad-full-392
HomerIl,6.73E-05,HomerIliad_Iliad-full-393
HomerIl,6.73E-05,HomerIliad_Iliad-full-394
HomerIl,6.73E-05,HomerIliad_Iliad-full-395
HomerIl,6.73E-05,HomerIliad_Iliad-full-396
HomerIl,6.73E-05,HomerIliad_Iliad-full-397
HomerIl,6.73E-05,HomerIliad_Iliad-full-398
HomerIl,6.73E-05,HomerIliad_Iliad-full-399
HomerIl,6.73E-05,HomerIliad_Iliad-full-400
HomerIl,6.73E-05,HomerIliad_Iliad-full-401
HomerIl,6.73E-05,HomerIliad_Iliad-full-402
HomerIl,6.73E-05,HomerIliad_Iliad-full-403
HomerIl,6.73E-05,HomerIliad_Iliad-full-404
HomerIl,6.73E-05,HomerIliad_Iliad-full-405
HomerIl,6.73E-05,HomerIliad_Iliad-full-406
HomerIl,6.73E-05,HomerIliad_Iliad-full-407
HomerIl,6.73E-05,HomerIliad_Iliad-full-408
HomerIl,6.73E-05,HomerIliad_Iliad-full-409
HomerIl,6.73E-05,HomerIliad_Iliad-full-410
HomerIl,6.73E-05,HomerIliad_Iliad-full-411
HomerIl,6.73E-05,HomerIliad_Iliad-full-412
HomerIl,6.73E-05,HomerIliad_Iliad-full-413
HomerIl,6.73E-05,HomerIliad_Iliad-full-414
HomerIl,6.73E-05,HomerIliad_Iliad-full-415
HomerIl,6.73E-05,HomerIliad_Iliad-full-416
HomerIl,6.73E-05,HomerIliad_Iliad-full-417
HomerIl,6.73E-05,HomerIliad_Iliad-full-418
HomerIl,6.73E-05,HomerIliad_Iliad-full-419
HomerIl,6.73E-05,HomerIliad_Iliad-full-420
HomerIl,6.73E-05,HomerIliad_Iliad-full-421
HomerIl,6.73E-05,HomerIliad_Iliad-full-422
HomerIl,6.73E-05,HomerIliad_Iliad-full-423
HomerIl,6.73E-05,HomerIliad_Iliad-full-424
HomerIl,6.73E-05,HomerIliad_Iliad-full-425
HomerIl,6.73E-05,HomerIliad_Iliad-full-426
HomerIl,6.73E-05,HomerIliad_Iliad-full-427
HomerIl,6.73E-05,HomerIliad_Iliad-full-428
HomerIl,6.73E-05,HomerIliad_Iliad-full-429
HomerIl,6.73E-05,HomerIliad_Iliad-full-430
HomerIl,6.73E-05,HomerIliad_Iliad-full-431
HomerIl,6.73E-05,HomerIliad_Iliad-full-432
HomerIl,6.73E-05,HomerIliad_Iliad-full-433
HomerIl,6.73E-05,HomerIliad_Iliad-full-434
HomerIl,6.73E-05,HomerIliad_Iliad-full-435
HomerIl,6.73E-05,HomerIliad_Iliad-full-436
HomerIl,6.73E-05,HomerIliad_Iliad-full-437
HomerIl,6.73E-05,HomerIliad_Iliad-full-438
HomerIl,6.73E-05,HomerIliad_Iliad-full-439
HomerIl,6.73E-05,HomerIliad_Iliad-full-440
HomerIl,6.73E-05,HomerIliad_Iliad-full-441
HomerIl,6.73E-05,HomerIliad_Iliad-full-442
HomerIl,6.73E-05,HomerIliad_Iliad-full-443
HomerIl,6.73E-05,HomerIliad_Iliad-full-444
HomerIl,6.73E-05,HomerIliad_Iliad-full-445
HomerIl,6.73E-05,HomerIliad_Iliad-full-446
HomerIl,6.73E-05,HomerIliad_Iliad-full-447
HomerIl,6.73E-05,HomerIliad_Iliad-full-448
HomerIl,6.73E-05,HomerIliad_Iliad-full-449
HomerIl,6.73E-05,HomerIliad_Iliad-full-450
HomerIl,6.73E-05,HomerIliad_Iliad-full-451
HomerIl,6.73E-05,HomerIliad_Iliad-full-452
HomerIl,6.73E-05,HomerIliad_Iliad-full-453
HomerIl,6.73E-05,HomerIliad_Iliad-full-454
HomerIl,6.73E-05,HomerIliad_Iliad-full-455
HomerIl,6.73E-05,HomerIliad_Iliad-full-456
HomerIl,6.73E-05,HomerIliad_Iliad-full-457
HomerIl,6.73E-05,HomerIliad_Iliad-full-458
HomerIl,6.73E-05,HomerIliad_Iliad-full-459
HomerIl,6.73E-05,HomerIliad_Iliad-full-460
HomerIl,6.73E-05,HomerIliad_Iliad-full-461
HomerIl,6.73E-05,HomerIliad_Iliad-full-462
HomerIl,6.73E-05,HomerIliad_Iliad-full-463
HomerIl,6.73E-05,HomerIliad_Iliad-full-464
HomerIl,6.73E-05,HomerIliad_Iliad-full-465
HomerIl,6.73E-05,HomerIliad_Iliad-full-466
HomerIl,6.73E-05,HomerIliad_Iliad-full-467
