Author,prob_ratio,chunk_id
Herodotus,0.000200321,Herodotus_Book1-161
Herodotus,0.000200321,Herodotus_Book1-162
Herodotus,0.000200321,Herodotus_Book1-163
Herodotus,0.000200321,Herodotus_Book1-164
Herodotus,0.000200321,Herodotus_Book1-165
Herodotus,0.000200321,Herodotus_Book1-166
Herodotus,0.000200321,Herodotus_Book1-167
Herodotus,0.000200321,Herodotus_Book1-168
Herodotus,0.000200321,Herodotus_Book1-169
Herodotus,0.000200321,Herodotus_Book1-170
Herodotus,0.000200321,Herodotus_Book1-171
Herodotus,0.000200321,Herodotus_Book1-172
Herodotus,0.000200321,Herodotus_Book1-173
Herodotus,0.000200321,Herodotus_Book1-174
Herodotus,0.000200321,Herodotus_Book1-175
Herodotus,0.000200321,Herodotus_Book1-176
Herodotus,0.000200321,Herodotus_Book1-177
Herodotus,0.000200321,Herodotus_Book1-178
Herodotus,0.000200321,Herodotus_Book1-179
Herodotus,0.000200321,Herodotus_Book1-180
Herodotus,0.000200321,Herodotus_Book1-181
Herodotus,0.000200321,Herodotus_Book1-182
Herodotus,0.000200321,Herodotus_Book1-183
Herodotus,0.000200321,Herodotus_Book1-184
Herodotus,0.000200321,Herodotus_Book1-185
Herodotus,0.000200321,Herodotus_Book1-186
Herodotus,0.000200321,Herodotus_Book1-187
Herodotus,0.000200321,Herodotus_Book1-188
Herodotus,0.000200321,Herodotus_Book1-189
Herodotus,0.000200321,Herodotus_Book1-190
Herodotus,0.000200321,Herodotus_Book1-191
Herodotus,0.000200321,Herodotus_Book1-192
Herodotus,0.000200321,Herodotus_Book1-193
Herodotus,0.000200321,Herodotus_Book1-194
Herodotus,0.000200321,Herodotus_Book1-195
Herodotus,0.000200321,Herodotus_Book1-196
Herodotus,0.000200321,Herodotus_Book1-197
Herodotus,0.000200321,Herodotus_Book1-198
Herodotus,0.000200321,Herodotus_Book1-199
Herodotus,0.000200321,Herodotus_Book1-200
Herodotus,0.000200321,Herodotus_Book1-201
Herodotus,0.000200321,Herodotus_Book1-202
Herodotus,0.000200321,Herodotus_Book1-203
Herodotus,0.000200321,Herodotus_Book1-204
Herodotus,0.000200321,Herodotus_Book1-205
Herodotus,0.000200321,Herodotus_Book1-206
Herodotus,0.000200321,Herodotus_Book1-207
Herodotus,0.000200321,Herodotus_Book1-208
Herodotus,0.000200321,Herodotus_Book1-209
Herodotus,0.000200321,Herodotus_Book1-210
Herodotus,0.000200321,Herodotus_Book1-211
Herodotus,0.000200321,Herodotus_Book1-212
Herodotus,0.000200321,Herodotus_Book1-213
Herodotus,0.000200321,Herodotus_Book1-214
Herodotus,0.000200321,Herodotus_Book1-215
Herodotus,0.000200321,Herodotus_Book1-216
Herodotus,0.000200321,Herodotus_Book1-217
Herodotus,0.000200321,Herodotus_Book1-218
Herodotus,0.000200321,Herodotus_Book1-219
Herodotus,0.000200321,Herodotus_Book1-220
Herodotus,0.000200321,Herodotus_Book1-221
Herodotus,0.000200321,Herodotus_Book1-222
Herodotus,0.000200321,Herodotus_Book1-223
Herodotus,0.000200321,Herodotus_Book1-224
Herodotus,0.000200321,Herodotus_Book1-225
Herodotus,0.000200321,Herodotus_Book1-226
Herodotus,0.000200321,Herodotus_Book1-227
Herodotus,0.000200321,Herodotus_Book1-228
Herodotus,0.000200321,Herodotus_Book1-229
Herodotus,0.000200321,Herodotus_Book1-230
Herodotus,0.000200321,Herodotus_Book1-231
Herodotus,0.000200321,Herodotus_Book1-232
Herodotus,0.000200321,Herodotus_Book1-233
Herodotus,0.000200321,Herodotus_Book1-234
Herodotus,0.000200321,Herodotus_Book1-235
Herodotus,0.000200321,Herodotus_Book1-236
Herodotus,0.000200321,Herodotus_Book1-237
Herodotus,0.000200321,Herodotus_Book1-238
Herodotus,0.000200321,Herodotus_Book1-239
Herodotus,0.000200321,Herodotus_Book1-240
Herodotus,0.000200321,Herodotus_Book1-241
Herodotus,0.000200321,Herodotus_Book1-242
Herodotus,0.000200321,Herodotus_Book1-243
Herodotus,0.000200321,Herodotus_Book1-244
Herodotus,0.000200321,Herodotus_Book1-245
Herodotus,0.000200321,Herodotus_Book1-246
Herodotus,0.000200321,Herodotus_Book1-247
Herodotus,0.000200321,Herodotus_Book1-248
Herodotus,0.000200321,Herodotus_Book1-249
Herodotus,0.000200321,Herodotus_Book1-250
Herodotus,0.000200321,Herodotus_Book1-251
Herodotus,0.000200321,Herodotus_Book1-252
Herodotus,0.000200321,Herodotus_Book1-253
Herodotus,0.000200321,Herodotus_Book1-254
Herodotus,0.000200321,Herodotus_Book1-255
Herodotus,0.000200321,Herodotus_Book1-256
Herodotus,0.000200321,Herodotus_Book1-257
Herodotus,0.000200321,Herodotus_Book1-258
Herodotus,0.000200321,Herodotus_Book1-259
Herodotus,0.000200321,Herodotus_Book1-260
Herodotus,0.000200321,Herodotus_Book1-261
Herodotus,0.000200321,Herodotus_Book1-262
Herodotus,0.000200321,Herodotus_Book1-263
Herodotus,0.000200321,Herodotus_Book1-264
Herodotus,0.000200321,Herodotus_Book1-265
Herodotus,0.000200321,Herodotus_Book1-266
Herodotus,0.000200321,Herodotus_Book1-267
Herodotus,0.000200321,Herodotus_Book1-268
Herodotus,0.000200321,Herodotus_Book1-269
Herodotus,0.000200321,Herodotus_Book1-270
Herodotus,0.000200321,Herodotus_Book1-271
Herodotus,0.000200321,Herodotus_Book1-272
Herodotus,0.000200321,Herodotus_Book1-273
Herodotus,0.000200321,Herodotus_Book1-274
Herodotus,0.000200321,Herodotus_Book1-275
Herodotus,0.000200321,Herodotus_Book1-276
Herodotus,0.000200321,Herodotus_Book1-277
Herodotus,0.000200321,Herodotus_Book1-278
Herodotus,0.000200321,Herodotus_Book1-279
Herodotus,0.000200321,Herodotus_Book1-280
Herodotus,0.000200321,Herodotus_Book1-281
Herodotus,0.000200321,Herodotus_Book1-282
Herodotus,0.000200321,Herodotus_Book1-283
Herodotus,0.000200321,Herodotus_Book1-284
Herodotus,0.000200321,Herodotus_Book1-285
Herodotus,0.000200321,Herodotus_Book1-286
Herodotus,0.000200321,Herodotus_Book1-287
Herodotus,0.000200321,Herodotus_Book1-288
Herodotus,0.000200321,Herodotus_Book1-289
Herodotus,0.000200321,Herodotus_Book1-290
Herodotus,0.000200321,Herodotus_Book1-291
Herodotus,0.000200321,Herodotus_Book1-292
Herodotus,0.000200321,Herodotus_Book1-293
Herodotus,0.000200321,Herodotus_Book1-294
Herodotus,0.000200321,Herodotus_Book1-295
Herodotus,0.000200321,Herodotus_Book1-296
Herodotus,0.000200321,Herodotus_Book1-297
Herodotus,0.000200321,Herodotus_Book1-298
Herodotus,0.000200321,Herodotus_Book1-299
Herodotus,0.000200321,Herodotus_Book1-300
Herodotus,0.000200321,Herodotus_Book1-301
Herodotus,0.000200321,Herodotus_Book1-302
Herodotus,0.000200321,Herodotus_Book1-303
Herodotus,0.000200321,Herodotus_Book1-304
Herodotus,0.000200321,Herodotus_Book1-305
Herodotus,0.000200321,Herodotus_Book1-306
Herodotus,0.000200321,Herodotus_Book1-307
Herodotus,0.000200321,Herodotus_Book1-308
Herodotus,0.000200321,Herodotus_Book1-309
Herodotus,0.000200321,Herodotus_Book1-310
Herodotus,0.000200321,Herodotus_Book1-311
Herodotus,0.000200321,Herodotus_Book1-312
Herodotus,0.000200321,Herodotus_Book1-313
Herodotus,0.000200321,Herodotus_Book1-314
Herodotus,0.000200321,Herodotus_Book1-315
Herodotus,0.000200321,Herodotus_Book1-316
Herodotus,0.000200321,Herodotus_Book1-317
Herodotus,0.000200321,Herodotus_Book1-318
Herodotus,0.000200321,Herodotus_Book1-319
Herodotus,0.000200321,Herodotus_Book1-320
Herodotus,0.000200321,Herodotus_Book1-321
Herodotus,0.000200321,Herodotus_Book1-322
Herodotus,0.000200321,Herodotus_Book1-323
Herodotus,0.000200321,Herodotus_Book1-324
Herodotus,0.000200321,Herodotus_Book1-325
Herodotus,0.000200321,Herodotus_Book1-326
Herodotus,0.000200321,Herodotus_Book1-327
Herodotus,0.000200321,Herodotus_Book1-328
Herodotus,0.000200321,Herodotus_Book1-329
Herodotus,0.000200321,Herodotus_Book1-330
Herodotus,0.000200321,Herodotus_Book1-331
Herodotus,0.000200321,Herodotus_Book1-332
Herodotus,0.000200321,Herodotus_Book1-333
Herodotus,0.000200321,Herodotus_Book1-334
Herodotus,0.000200321,Herodotus_Book1-335
Herodotus,0.000200321,Herodotus_Book1-336
Herodotus,0.000200321,Herodotus_Book1-337
Herodotus,0.000200321,Herodotus_Book1-338
Herodotus,0.000200321,Herodotus_Book1-339
Herodotus,0.000200321,Herodotus_Book1-340
Herodotus,0.000200321,Herodotus_Book1-341
Herodotus,0.000200321,Herodotus_Book1-342
Herodotus,0.000200321,Herodotus_Book1-343
Herodotus,0.000200321,Herodotus_Book1-344
Herodotus,0.000200321,Herodotus_Book1-345
Herodotus,0.000200321,Herodotus_Book1-346
Herodotus,0.000200321,Herodotus_Book1-347
Herodotus,0.000200321,Herodotus_Book1-348
Herodotus,0.000200321,Herodotus_Book1-349
Herodotus,0.000200321,Herodotus_Book1-350
Herodotus,0.000200321,Herodotus_Book1-351
Herodotus,0.000200321,Herodotus_Book1-352
Herodotus,0.000200321,Herodotus_Book1-353
Herodotus,0.000200321,Herodotus_Book1-354
Herodotus,0.000200321,Herodotus_Book1-355
Herodotus,0.000200321,Herodotus_Book1-356
Herodotus,0.000200321,Herodotus_Book1-357
Herodotus,0.000200321,Herodotus_Book1-358
Herodotus,0.000200321,Herodotus_Book1-359
Herodotus,0.000200321,Herodotus_Book1-360
Herodotus,0.000200321,Herodotus_Book1-361
Herodotus,0.000200321,Herodotus_Book1-362
Herodotus,0.000200321,Herodotus_Book1-363
Herodotus,0.000200321,Herodotus_Book1-364
Herodotus,0.000200321,Herodotus_Book1-365
Herodotus,0.000200321,Herodotus_Book1-366
Herodotus,0.000200321,Herodotus_Book1-367
Herodotus,0.000200321,Herodotus_Book1-368
Herodotus,0.000200321,Herodotus_Book1-369
Herodotus,0.000200321,Herodotus_Book1-370
Herodotus,0.000200321,Herodotus_Book1-371
Herodotus,0.000200321,Herodotus_Book1-372
Herodotus,0.000200321,Herodotus_Book1-373
Herodotus,0.000200321,Herodotus_Book1-374
Herodotus,0.000200321,Herodotus_Book1-375
Herodotus,0.000200321,Herodotus_Book1-376
Herodotus,0.000200321,Herodotus_Book1-377
Herodotus,0.000200321,Herodotus_Book1-378
Herodotus,0.000200321,Herodotus_Book1-379
Herodotus,0.000200321,Herodotus_Book1-380
Herodotus,0.000200321,Herodotus_Book1-381
Herodotus,0.000200321,Herodotus_Book1-382
Herodotus,0.000200321,Herodotus_Book1-383
Herodotus,0.000200321,Herodotus_Book1-384
Herodotus,0.000200321,Herodotus_Book1-385
Herodotus,0.000200321,Herodotus_Book1-386
Herodotus,0.000200321,Herodotus_Book1-387
Herodotus,0.000200321,Herodotus_Book1-388
Herodotus,0.000200321,Herodotus_Book1-389
Herodotus,0.000200321,Herodotus_Book1-390
Herodotus,0.000200321,Herodotus_Book1-391
Herodotus,0.000200321,Herodotus_Book1-392
Herodotus,0.000200321,Herodotus_Book1-393
Herodotus,0.000200321,Herodotus_Book1-394
Herodotus,0.000200321,Herodotus_Book1-395
Herodotus,0.000200321,Herodotus_Book1-396
Herodotus,0.000200321,Herodotus_Book1-397
Herodotus,0.000200321,Herodotus_Book1-398
Herodotus,0.000200321,Herodotus_Book1-399
Herodotus,0.000200321,Herodotus_Book1-400
Herodotus,0.000200321,Herodotus_Book1-401
Herodotus,0.000200321,Herodotus_Book1-402
Herodotus,0.000200321,Herodotus_Book1-403
Herodotus,0.000200321,Herodotus_Book1-404
Herodotus,0.000200321,Herodotus_Book1-405
Herodotus,0.000200321,Herodotus_Book1-406
Herodotus,0.000200321,Herodotus_Book1-407
Herodotus,0.000200321,Herodotus_Book1-408
Herodotus,0.000200321,Herodotus_Book1-409
Herodotus,0.000200321,Herodotus_Book1-410
Herodotus,0.000200321,Herodotus_Book1-411
Herodotus,0.000200321,Herodotus_Book1-412
Herodotus,0.000200321,Herodotus_Book1-413
Herodotus,0.000200321,Herodotus_Book1-414
Herodotus,0.000200321,Herodotus_Book1-415
Herodotus,0.000200321,Herodotus_Book1-416
Hesiod,0.000342936,Hesiod_Shield-1
Hesiod,0.000342936,Hesiod_Shield-2
Hesiod,0.000342936,Hesiod_Shield-3
Hesiod,0.000342936,Hesiod_Shield-4
Hesiod,0.000342936,Hesiod_Shield-5
Hesiod,0.000342936,Hesiod_Shield-6
Hesiod,0.000342936,Hesiod_Shield-7
Hesiod,0.000342936,Hesiod_Shield-8
Hesiod,0.000342936,Hesiod_Shield-9
Hesiod,0.000342936,Hesiod_Shield-10
Hesiod,0.000342936,Hesiod_Shield-11
Hesiod,0.000342936,Hesiod_Shield-12
Hesiod,0.000342936,Hesiod_Shield-13
Hesiod,0.000342936,Hesiod_Shield-14
Hesiod,0.000342936,Hesiod_Shield-15
Hesiod,0.000342936,Hesiod_Shield-16
Hesiod,0.000342936,Hesiod_Shield-17
Hesiod,0.000342936,Hesiod_Shield-18
Hesiod,0.000342936,Hesiod_Shield-19
Hesiod,0.000342936,Hesiod_Shield-20
Hesiod,0.000342936,Hesiod_Shield-21
Hesiod,0.000342936,Hesiod_Shield-22
Hesiod,0.000342936,Hesiod_Shield-23
Hesiod,0.000342936,Hesiod_Shield-24
Hesiod,0.000342936,Hesiod_Shield-25
Hesiod,0.000342936,Hesiod_Shield-26
Hesiod,0.000342936,Hesiod_Shield-27
Hesiod,0.000342936,Hesiod_Shield-28
Hesiod,0.000342936,Hesiod_Shield-29
Hesiod,0.000342936,Hesiod_Shield-30
Hesiod,0.000342936,Hesiod_Shield-31
Hesiod,0.000342936,Hesiod_Shield-32
Hesiod,0.000342936,Hesiod_Shield-33
Hesiod,0.000342936,Hesiod_Shield-34
Hesiod,0.000342936,Hesiod_Shield-35
Hesiod,0.000342936,Hesiod_Shield-36
Hesiod,0.000342936,Hesiod_Shield-37
Hesiod,0.000342936,Hesiod_Shield-38
Hesiod,0.000342936,Hesiod_Shield-39
Hesiod,0.000342936,Hesiod_Shield-40
Hesiod,0.000342936,Hesiod_Shield-41
Hesiod,0.000342936,Hesiod_Shield-42
Hesiod,0.000342936,Hesiod_Shield-43
Hesiod,0.000342936,Hesiod_Shield-44
Hesiod,0.000342936,Hesiod_Shield-45
Hesiod,0.000342936,Hesiod_Shield-46
Hesiod,0.000342936,Hesiod_Shield-47
Hesiod,0.000342936,Hesiod_Shield-48
Hesiod,0.000342936,Hesiod_Shield-49
Hesiod,0.000342936,Hesiod_Shield-50
Hesiod,0.000342936,Hesiod_Theogony-1
Hesiod,0.000342936,Hesiod_Theogony-2
Hesiod,0.000342936,Hesiod_Theogony-3
Hesiod,0.000342936,Hesiod_Theogony-4
Hesiod,0.000342936,Hesiod_Theogony-5
Hesiod,0.000342936,Hesiod_Theogony-6
Hesiod,0.000342936,Hesiod_Theogony-7
Hesiod,0.000342936,Hesiod_Theogony-8
Hesiod,0.000342936,Hesiod_Theogony-9
Hesiod,0.000342936,Hesiod_Theogony-10
Hesiod,0.000342936,Hesiod_Theogony-11
Hesiod,0.000342936,Hesiod_Theogony-12
Hesiod,0.000342936,Hesiod_Theogony-13
Hesiod,0.000342936,Hesiod_Theogony-14
Hesiod,0.000342936,Hesiod_Theogony-15
Hesiod,0.000342936,Hesiod_Theogony-16
Hesiod,0.000342936,Hesiod_Theogony-17
Hesiod,0.000342936,Hesiod_Theogony-18
Hesiod,0.000342936,Hesiod_Theogony-19
Hesiod,0.000342936,Hesiod_Theogony-20
Hesiod,0.000342936,Hesiod_Theogony-21
Hesiod,0.000342936,Hesiod_Theogony-22
Hesiod,0.000342936,Hesiod_Theogony-23
Hesiod,0.000342936,Hesiod_Theogony-24
Hesiod,0.000342936,Hesiod_Theogony-25
Hesiod,0.000342936,Hesiod_Theogony-26
Hesiod,0.000342936,Hesiod_Theogony-27
Hesiod,0.000342936,Hesiod_Theogony-28
Hesiod,0.000342936,Hesiod_Theogony-29
Hesiod,0.000342936,Hesiod_Theogony-30
Hesiod,0.000342936,Hesiod_Theogony-31
Hesiod,0.000342936,Hesiod_Theogony-32
Hesiod,0.000342936,Hesiod_Theogony-33
Hesiod,0.000342936,Hesiod_Theogony-34
Hesiod,0.000342936,Hesiod_Theogony-35
Hesiod,0.000342936,Hesiod_Theogony-36
Hesiod,0.000342936,Hesiod_Theogony-37
Hesiod,0.000342936,Hesiod_Theogony-38
Hesiod,0.000342936,Hesiod_Theogony-39
Hesiod,0.000342936,Hesiod_Theogony-40
Hesiod,0.000342936,Hesiod_Theogony-41
Hesiod,0.000342936,Hesiod_Theogony-42
Hesiod,0.000342936,Hesiod_Theogony-43
Hesiod,0.000342936,Hesiod_Theogony-44
Hesiod,0.000342936,Hesiod_Theogony-45
Hesiod,0.000342936,Hesiod_Theogony-46
Hesiod,0.000342936,Hesiod_Theogony-47
Hesiod,0.000342936,Hesiod_Theogony-48
Hesiod,0.000342936,Hesiod_Theogony-49
Hesiod,0.000342936,Hesiod_Theogony-50
Hesiod,0.000342936,Hesiod_Theogony-51
Hesiod,0.000342936,Hesiod_Theogony-52
Hesiod,0.000342936,Hesiod_Theogony-53
Hesiod,0.000342936,Hesiod_Theogony-54
Hesiod,0.000342936,Hesiod_Theogony-55
Hesiod,0.000342936,Hesiod_Theogony-56
Hesiod,0.000342936,Hesiod_Theogony-57
Hesiod,0.000342936,Hesiod_Theogony-58
Hesiod,0.000342936,Hesiod_Theogony-59
Hesiod,0.000342936,Hesiod_Theogony-60
Hesiod,0.000342936,Hesiod_Theogony-61
Hesiod,0.000342936,Hesiod_Theogony-62
Hesiod,0.000342936,Hesiod_Theogony-63
Hesiod,0.000342936,Hesiod_Theogony-64
Hesiod,0.000342936,Hesiod_Theogony-65
Hesiod,0.000342936,Hesiod_Theogony-66
Hesiod,0.000342936,Hesiod_Theogony-67
Hesiod,0.000342936,Hesiod_Theogony-68
Hesiod,0.000342936,Hesiod_Theogony-69
Hesiod,0.000342936,Hesiod_Theogony-70
Hesiod,0.000342936,Hesiod_Theogony-71
Hesiod,0.000342936,Hesiod_Theogony-72
Hesiod,0.000342936,Hesiod_Theogony-73
Hesiod,0.000342936,Hesiod_Theogony-74
Hesiod,0.000342936,Hesiod_Theogony-75
Hesiod,0.000342936,Hesiod_Theogony-76
Hesiod,0.000342936,Hesiod_Theogony-77
Hesiod,0.000342936,Hesiod_Theogony-78
Hesiod,0.000342936,Hesiod_Theogony-79
Hesiod,0.000342936,Hesiod_Theogony-80
Hesiod,0.000342936,Hesiod_Theogony-81
Hesiod,0.000342936,Hesiod_Theogony-82
Hesiod,0.000342936,Hesiod_Theogony-83
Hesiod,0.000342936,Hesiod_Theogony-84
Hesiod,0.000342936,Hesiod_Theogony-85
Hesiod,0.000342936,Hesiod_Theogony-86
Hesiod,0.000342936,Hesiod_Theogony-87
Hesiod,0.000342936,Hesiod_Theogony-88
Hesiod,0.000342936,Hesiod_Theogony-89
Hesiod,0.000342936,Hesiod_Theogony-90
Hesiod,0.000342936,Hesiod_Theogony-91
Hesiod,0.000342936,Hesiod_Theogony-92
Hesiod,0.000342936,Hesiod_Theogony-93
Hesiod,0.000342936,Hesiod_Theogony-94
Hesiod,0.000342936,Hesiod_Theogony-95
Hesiod,0.000342936,Hesiod_Theogony-96
Hesiod,0.000342936,Hesiod_Theogony-97
Hesiod,0.000342936,Hesiod_Theogony-98
Hesiod,0.000342936,Hesiod_Theogony-99
Hesiod,0.000342936,Hesiod_Theogony-100
Hesiod,0.000342936,Hesiod_Theogony-101
Hesiod,0.000342936,Hesiod_Theogony-102
Hesiod,0.000342936,Hesiod_Theogony-103
Hesiod,0.000342936,Hesiod_Theogony-104
Hesiod,0.000342936,Hesiod_Works-1
Hesiod,0.000342936,Hesiod_Works-2
Hesiod,0.000342936,Hesiod_Works-3
Hesiod,0.000342936,Hesiod_Works-4
Hesiod,0.000342936,Hesiod_Works-5
Hesiod,0.000342936,Hesiod_Works-6
Hesiod,0.000342936,Hesiod_Works-7
Hesiod,0.000342936,Hesiod_Works-8
Hesiod,0.000342936,Hesiod_Works-9
Hesiod,0.000342936,Hesiod_Works-10
Hesiod,0.000342936,Hesiod_Works-11
Hesiod,0.000342936,Hesiod_Works-12
Hesiod,0.000342936,Hesiod_Works-13
Hesiod,0.000342936,Hesiod_Works-14
Hesiod,0.000342936,Hesiod_Works-15
Hesiod,0.000342936,Hesiod_Works-16
Hesiod,0.000342936,Hesiod_Works-17
Hesiod,0.000342936,Hesiod_Works-18
Hesiod,0.000342936,Hesiod_Works-19
Hesiod,0.000342936,Hesiod_Works-20
Hesiod,0.000342936,Hesiod_Works-21
Hesiod,0.000342936,Hesiod_Works-22
Hesiod,0.000342936,Hesiod_Works-23
Hesiod,0.000342936,Hesiod_Works-24
Hesiod,0.000342936,Hesiod_Works-25
Hesiod,0.000342936,Hesiod_Works-26
Hesiod,0.000342936,Hesiod_Works-27
Hesiod,0.000342936,Hesiod_Works-28
Hesiod,0.000342936,Hesiod_Works-29
Hesiod,0.000342936,Hesiod_Works-30
Hesiod,0.000342936,Hesiod_Works-31
Hesiod,0.000342936,Hesiod_Works-32
Hesiod,0.000342936,Hesiod_Works-33
Hesiod,0.000342936,Hesiod_Works-34
Hesiod,0.000342936,Hesiod_Works-35
Hesiod,0.000342936,Hesiod_Works-36
Hesiod,0.000342936,Hesiod_Works-37
Hesiod,0.000342936,Hesiod_Works-38
Hesiod,0.000342936,Hesiod_Works-39
Hesiod,0.000342936,Hesiod_Works-40
Hesiod,0.000342936,Hesiod_Works-41
Hesiod,0.000342936,Hesiod_Works-42
Hesiod,0.000342936,Hesiod_Works-43
Hesiod,0.000342936,Hesiod_Works-44
Hesiod,0.000342936,Hesiod_Works-45
Hesiod,0.000342936,Hesiod_Works-46
Hesiod,0.000342936,Hesiod_Works-47
Hesiod,0.000342936,Hesiod_Works-48
Hesiod,0.000342936,Hesiod_Works-49
Hesiod,0.000342936,Hesiod_Works-50
Hesiod,0.000342936,Hesiod_Works-51
Hesiod,0.000342936,Hesiod_Works-52
Hesiod,0.000342936,Hesiod_Works-53
Hesiod,0.000342936,Hesiod_Works-54
Hesiod,0.000342936,Hesiod_Works-55
Hesiod,0.000342936,Hesiod_Works-56
Hesiod,0.000342936,Hesiod_Works-57
Hesiod,0.000342936,Hesiod_Works-58
Hesiod,0.000342936,Hesiod_Works-59
Hesiod,0.000342936,Hesiod_Works-60
Hesiod,0.000342936,Hesiod_Works-61
Hesiod,0.000342936,Hesiod_Works-62
Hesiod,0.000342936,Hesiod_Works-63
Hesiod,0.000342936,Hesiod_Works-64
Hesiod,0.000342936,Hesiod_Works-65
Hesiod,0.000342936,Hesiod_Works-66
Hesiod,0.000342936,Hesiod_Works-67
Hesiod,0.000342936,Hesiod_Works-68
Hesiod,0.000342936,Hesiod_Works-69
Hesiod,0.000342936,Hesiod_Works-70
Hesiod,0.000342936,Hesiod_Works-71
Hesiod,0.000342936,Hesiod_Works-72
Hesiod,0.000342936,Hesiod_Works-73
Hesiod,0.000342936,Hesiod_Works-74
Hesiod,0.000342936,Hesiod_Works-75
Hesiod,0.000342936,Hesiod_Works-76
Hesiod,0.000342936,Hesiod_Works-77
Hesiod,0.000342936,Hesiod_Works-78
Hesiod,0.000342936,Hesiod_Works-79
Hesiod,0.000342936,Hesiod_Works-80
Hesiod,0.000342936,Hesiod_Works-81
Hesiod,0.000342936,Hesiod_Works-82
Hesiod,0.000342936,Hesiod_Works-83
Hesiod,0.000342936,Hesiod_Works-84
Hesiod,0.000342936,Hesiod_Works-85
Hesiod,0.000342936,Hesiod_Works-86
Hesiod,0.000342936,Hesiod_Works-87
Hesiod,0.000342936,Hesiod_Works-88
Hesiod,0.000342936,Hesiod_Works-89
HomerIl,5.05E-05,HomerIliad_Iliad-full-1
HomerIl,5.05E-05,HomerIliad_Iliad-full-2
HomerIl,5.05E-05,HomerIliad_Iliad-full-3
HomerIl,5.05E-05,HomerIliad_Iliad-full-4
HomerIl,5.05E-05,HomerIliad_Iliad-full-5
HomerIl,5.05E-05,HomerIliad_Iliad-full-6
HomerIl,5.05E-05,HomerIliad_Iliad-full-7
HomerIl,5.05E-05,HomerIliad_Iliad-full-8
HomerIl,5.05E-05,HomerIliad_Iliad-full-9
HomerIl,5.05E-05,HomerIliad_Iliad-full-10
HomerIl,5.05E-05,HomerIliad_Iliad-full-11
HomerIl,5.05E-05,HomerIliad_Iliad-full-12
HomerIl,5.05E-05,HomerIliad_Iliad-full-13
HomerIl,5.05E-05,HomerIliad_Iliad-full-14
HomerIl,5.05E-05,HomerIliad_Iliad-full-15
HomerIl,5.05E-05,HomerIliad_Iliad-full-16
HomerIl,5.05E-05,HomerIliad_Iliad-full-17
HomerIl,5.05E-05,HomerIliad_Iliad-full-18
HomerIl,5.05E-05,HomerIliad_Iliad-full-19
HomerIl,5.05E-05,HomerIliad_Iliad-full-20
HomerIl,5.05E-05,HomerIliad_Iliad-full-21
HomerIl,5.05E-05,HomerIliad_Iliad-full-22
HomerIl,5.05E-05,HomerIliad_Iliad-full-23
HomerIl,5.05E-05,HomerIliad_Iliad-full-24
HomerIl,5.05E-05,HomerIliad_Iliad-full-25
HomerIl,5.05E-05,HomerIliad_Iliad-full-26
HomerIl,5.05E-05,HomerIliad_Iliad-full-27
HomerIl,5.05E-05,HomerIliad_Iliad-full-28
HomerIl,5.05E-05,HomerIliad_Iliad-full-29
HomerIl,5.05E-05,HomerIliad_Iliad-full-30
HomerIl,5.05E-05,HomerIliad_Iliad-full-31
HomerIl,5.05E-05,HomerIliad_Iliad-full-32
HomerIl,5.05E-05,HomerIliad_Iliad-full-33
HomerIl,5.05E-05,HomerIliad_Iliad-full-34
HomerIl,5.05E-05,HomerIliad_Iliad-full-35
HomerIl,5.05E-05,HomerIliad_Iliad-full-36
HomerIl,5.05E-05,HomerIliad_Iliad-full-37
HomerIl,5.05E-05,HomerIliad_Iliad-full-38
HomerIl,5.05E-05,HomerIliad_Iliad-full-39
HomerIl,5.05E-05,HomerIliad_Iliad-full-40
HomerIl,5.05E-05,HomerIliad_Iliad-full-41
HomerIl,5.05E-05,HomerIliad_Iliad-full-42
HomerIl,5.05E-05,HomerIliad_Iliad-full-43
HomerIl,5.05E-05,HomerIliad_Iliad-full-44
HomerIl,5.05E-05,HomerIliad_Iliad-full-45
HomerIl,5.05E-05,HomerIliad_Iliad-full-46
HomerIl,5.05E-05,HomerIliad_Iliad-full-47
HomerIl,5.05E-05,HomerIliad_Iliad-full-48
HomerIl,5.05E-05,HomerIliad_Iliad-full-49
HomerIl,5.05E-05,HomerIliad_Iliad-full-50
HomerIl,5.05E-05,HomerIliad_Iliad-full-51
HomerIl,5.05E-05,HomerIliad_Iliad-full-52
HomerIl,5.05E-05,HomerIliad_Iliad-full-53
HomerIl,5.05E-05,HomerIliad_Iliad-full-54
HomerIl,5.05E-05,HomerIliad_Iliad-full-55
HomerIl,5.05E-05,HomerIliad_Iliad-full-56
HomerIl,5.05E-05,HomerIliad_Iliad-full-57
HomerIl,5.05E-05,HomerIliad_Iliad-full-58
HomerIl,5.05E-05,HomerIliad_Iliad-full-59
HomerIl,5.05E-05,HomerIliad_Iliad-full-60
HomerIl,5.05E-05,HomerIliad_Iliad-full-61
HomerIl,5.05E-05,HomerIliad_Iliad-full-62
HomerIl,5.05E-05,HomerIliad_Iliad-full-63
HomerIl,5.05E-05,HomerIliad_Iliad-full-64
HomerIl,5.05E-05,HomerIliad_Iliad-full-65
HomerIl,5.05E-05,HomerIliad_Iliad-full-66
HomerIl,5.05E-05,HomerIliad_Iliad-full-67
HomerIl,5.05E-05,HomerIliad_Iliad-full-68
