author,prob_ratio,chunk_id
Herodotus,0.000571429,Herodotus_Book1-59
Herodotus,0.000571429,Herodotus_Book1-60
Herodotus,0.000571429,Herodotus_Book1-61
Herodotus,0.000571429,Herodotus_Book1-62
Herodotus,0.000571429,Herodotus_Book1-63
Herodotus,0.000571429,Herodotus_Book1-64
Herodotus,0.000571429,Herodotus_Book1-65
Herodotus,0.000571429,Herodotus_Book1-66
Herodotus,0.000571429,Herodotus_Book1-67
Herodotus,0.000571429,Herodotus_Book1-68
Herodotus,0.000571429,Herodotus_Book1-69
Herodotus,0.000571429,Herodotus_Book1-70
Herodotus,0.000571429,Herodotus_Book1-71
Herodotus,0.000571429,Herodotus_Book1-72
Herodotus,0.000571429,Herodotus_Book1-73
Herodotus,0.000571429,Herodotus_Book1-74
Herodotus,0.000571429,Herodotus_Book1-75
Herodotus,0.000571429,Herodotus_Book1-76
Herodotus,0.000571429,Herodotus_Book1-77
Herodotus,0.000571429,Herodotus_Book1-78
Herodotus,0.000571429,Herodotus_Book1-79
Herodotus,0.000571429,Herodotus_Book1-80
Herodotus,0.000571429,Herodotus_Book1-81
Herodotus,0.000571429,Herodotus_Book1-82
Herodotus,0.000571429,Herodotus_Book1-83
Herodotus,0.000571429,Herodotus_Book1-84
Herodotus,0.000571429,Herodotus_Book1-85
Herodotus,0.000571429,Herodotus_Book1-86
Herodotus,0.000571429,Herodotus_Book1-87
Herodotus,0.000571429,Herodotus_Book1-88
Herodotus,0.000571429,Herodotus_Book1-89
Herodotus,0.000571429,Herodotus_Book1-90
Herodotus,0.000571429,Herodotus_Book1-91
Herodotus,0.000571429,Herodotus_Book1-92
Herodotus,0.000571429,Herodotus_Book1-93
Herodotus,0.000571429,Herodotus_Book1-94
Herodotus,0.000571429,Herodotus_Book1-95
Herodotus,0.000571429,Herodotus_Book1-96
Herodotus,0.000571429,Herodotus_Book1-97
Herodotus,0.000571429,Herodotus_Book1-98
Herodotus,0.000571429,Herodotus_Book1-99
Herodotus,0.000571429,Herodotus_Book1-100
Herodotus,0.000571429,Herodotus_Book1-101
Herodotus,0.000571429,Herodotus_Book1-102
Herodotus,0.000571429,Herodotus_Book1-103
Herodotus,0.000571429,Herodotus_Book1-104
Herodotus,0.000571429,Herodotus_Book1-105
Herodotus,0.000571429,Herodotus_Book1-106
Herodotus,0.000571429,Herodotus_Book1-107
Herodotus,0.000571429,Herodotus_Book1-108
Herodotus,0.000571429,Herodotus_Book1-109
Herodotus,0.000571429,Herodotus_Book1-110
Herodotus,0.000571429,Herodotus_Book1-111
Herodotus,0.000571429,Herodotus_Book1-112
Herodotus,0.000571429,Herodotus_Book1-113
Herodotus,0.000571429,Herodotus_Book1-114
Herodotus,0.000571429,Herodotus_Book1-115
Herodotus,0.000571429,Herodotus_Book1-116
Herodotus,0.000571429,Herodotus_Book1-117
Herodotus,0.000571429,Herodotus_Book1-118
Herodotus,0.000571429,Herodotus_Book1-119
Herodotus,0.000571429,Herodotus_Book1-120
Herodotus,0.000571429,Herodotus_Book1-121
Herodotus,0.000571429,Herodotus_Book1-122
Herodotus,0.000571429,Herodotus_Book1-123
Herodotus,0.000571429,Herodotus_Book1-124
Herodotus,0.000571429,Herodotus_Book1-125
Hesiod,0.000965251,Hesiod_Shield-1
Hesiod,0.000965251,Hesiod_Shield-2
Hesiod,0.000965251,Hesiod_Shield-3
Hesiod,0.000965251,Hesiod_Shield-4
Hesiod,0.000965251,Hesiod_Shield-5
Hesiod,0.000965251,Hesiod_Shield-6
Hesiod,0.000965251,Hesiod_Shield-7
Hesiod,0.000965251,Hesiod_Shield-8
Hesiod,0.000965251,Hesiod_Shield-9
Hesiod,0.000965251,Hesiod_Shield-10
Hesiod,0.000965251,Hesiod_Shield-11
Hesiod,0.000965251,Hesiod_Shield-12
Hesiod,0.000965251,Hesiod_Shield-13
Hesiod,0.000965251,Hesiod_Shield-14
Hesiod,0.000965251,Hesiod_Shield-15
Hesiod,0.000965251,Hesiod_Theogony-1
Hesiod,0.000965251,Hesiod_Theogony-2
Hesiod,0.000965251,Hesiod_Theogony-3
Hesiod,0.000965251,Hesiod_Theogony-4
Hesiod,0.000965251,Hesiod_Theogony-5
Hesiod,0.000965251,Hesiod_Theogony-6
Hesiod,0.000965251,Hesiod_Theogony-7
Hesiod,0.000965251,Hesiod_Theogony-8
Hesiod,0.000965251,Hesiod_Theogony-9
Hesiod,0.000965251,Hesiod_Theogony-10
Hesiod,0.000965251,Hesiod_Theogony-11
Hesiod,0.000965251,Hesiod_Theogony-12
Hesiod,0.000965251,Hesiod_Theogony-13
Hesiod,0.000965251,Hesiod_Theogony-14
Hesiod,0.000965251,Hesiod_Theogony-15
Hesiod,0.000965251,Hesiod_Theogony-16
Hesiod,0.000965251,Hesiod_Theogony-17
Hesiod,0.000965251,Hesiod_Theogony-18
Hesiod,0.000965251,Hesiod_Theogony-19
Hesiod,0.000965251,Hesiod_Theogony-20
Hesiod,0.000965251,Hesiod_Theogony-21
Hesiod,0.000965251,Hesiod_Theogony-22
Hesiod,0.000965251,Hesiod_Theogony-23
Hesiod,0.000965251,Hesiod_Theogony-24
Hesiod,0.000965251,Hesiod_Theogony-25
Hesiod,0.000965251,Hesiod_Theogony-26
Hesiod,0.000965251,Hesiod_Theogony-27
Hesiod,0.000965251,Hesiod_Theogony-28
Hesiod,0.000965251,Hesiod_Theogony-29
Hesiod,0.000965251,Hesiod_Theogony-30
Hesiod,0.000965251,Hesiod_Theogony-31
Hesiod,0.000965251,Hesiod_Theogony-32
Hesiod,0.000965251,Hesiod_Works-1
Hesiod,0.000965251,Hesiod_Works-2
Hesiod,0.000965251,Hesiod_Works-3
Hesiod,0.000965251,Hesiod_Works-4
Hesiod,0.000965251,Hesiod_Works-5
Hesiod,0.000965251,Hesiod_Works-6
Hesiod,0.000965251,Hesiod_Works-7
Hesiod,0.000965251,Hesiod_Works-8
Hesiod,0.000965251,Hesiod_Works-9
Hesiod,0.000965251,Hesiod_Works-10
Hesiod,0.000965251,Hesiod_Works-11
Hesiod,0.000965251,Hesiod_Works-12
Hesiod,0.000965251,Hesiod_Works-13
Hesiod,0.000965251,Hesiod_Works-14
Hesiod,0.000965251,Hesiod_Works-15
Hesiod,0.000965251,Hesiod_Works-16
Hesiod,0.000965251,Hesiod_Works-17
Hesiod,0.000965251,Hesiod_Works-18
Hesiod,0.000965251,Hesiod_Works-19
Hesiod,0.000965251,Hesiod_Works-20
Hesiod,0.000965251,Hesiod_Works-21
Hesiod,0.000965251,Hesiod_Works-22
Hesiod,0.000965251,Hesiod_Works-23
Hesiod,0.000965251,Hesiod_Works-24
Hesiod,0.000965251,Hesiod_Works-25
Hesiod,0.000965251,Hesiod_Works-26
Hesiod,0.000965251,Hesiod_Works-27
Homer_Il,0.0001443,HomerIliad_Iliad-full-1
Homer_Il,0.0001443,HomerIliad_Iliad-full-2
Homer_Il,0.0001443,HomerIliad_Iliad-full-3
Homer_Il,0.0001443,HomerIliad_Iliad-full-4
Homer_Il,0.0001443,HomerIliad_Iliad-full-5
Homer_Il,0.0001443,HomerIliad_Iliad-full-6
Homer_Il,0.0001443,HomerIliad_Iliad-full-7
Homer_Il,0.0001443,HomerIliad_Iliad-full-8
Homer_Il,0.0001443,HomerIliad_Iliad-full-9
Homer_Il,0.0001443,HomerIliad_Iliad-full-10
Homer_Il,0.0001443,HomerIliad_Iliad-full-11
Homer_Il,0.0001443,HomerIliad_Iliad-full-12
Homer_Il,0.0001443,HomerIliad_Iliad-full-13
Homer_Il,0.0001443,HomerIliad_Iliad-full-14
Homer_Il,0.0001443,HomerIliad_Iliad-full-15
Homer_Il,0.0001443,HomerIliad_Iliad-full-16
Homer_Il,0.0001443,HomerIliad_Iliad-full-17
Homer_Il,0.0001443,HomerIliad_Iliad-full-18
Homer_Il,0.0001443,HomerIliad_Iliad-full-19
Homer_Il,0.0001443,HomerIliad_Iliad-full-20
Homer_Il,0.0001443,HomerIliad_Iliad-full-21
Homer_Il,0.0001443,HomerIliad_Iliad-full-22
Homer_Il,0.0001443,HomerIliad_Iliad-full-23
Homer_Il,0.0001443,HomerIliad_Iliad-full-24
Homer_Il,0.0001443,HomerIliad_Iliad-full-25
Homer_Il,0.0001443,HomerIliad_Iliad-full-26
Homer_Il,0.0001443,HomerIliad_Iliad-full-27
Homer_Il,0.0001443,HomerIliad_Iliad-full-28
Homer_Il,0.0001443,HomerIliad_Iliad-full-29
Homer_Il,0.0001443,HomerIliad_Iliad-full-30
Homer_Il,0.0001443,HomerIliad_Iliad-full-31
Homer_Il,0.0001443,HomerIliad_Iliad-full-32
Homer_Il,0.0001443,HomerIliad_Iliad-full-33
Homer_Il,0.0001443,HomerIliad_Iliad-full-34
Homer_Il,0.0001443,HomerIliad_Iliad-full-35
Homer_Il,0.0001443,HomerIliad_Iliad-full-36
Homer_Il,0.0001443,HomerIliad_Iliad-full-37
Homer_Il,0.0001443,HomerIliad_Iliad-full-38
Homer_Il,0.0001443,HomerIliad_Iliad-full-39
Homer_Il,0.0001443,HomerIliad_Iliad-full-40
Homer_Il,0.0001443,HomerIliad_Iliad-full-41
Homer_Il,0.0001443,HomerIliad_Iliad-full-42
Homer_Il,0.0001443,HomerIliad_Iliad-full-43
Homer_Il,0.0001443,HomerIliad_Iliad-full-44
Homer_Il,0.0001443,HomerIliad_Iliad-full-45
Homer_Il,0.0001443,HomerIliad_Iliad-full-46
Homer_Il,0.0001443,HomerIliad_Iliad-full-47
Homer_Il,0.0001443,HomerIliad_Iliad-full-48
Homer_Il,0.0001443,HomerIliad_Iliad-full-49
Homer_Il,0.0001443,HomerIliad_Iliad-full-50
Homer_Il,0.0001443,HomerIliad_Iliad-full-51
Homer_Il,0.0001443,HomerIliad_Iliad-full-52
Homer_Il,0.0001443,HomerIliad_Iliad-full-53
Homer_Il,0.0001443,HomerIliad_Iliad-full-54
Homer_Il,0.0001443,HomerIliad_Iliad-full-55
Homer_Il,0.0001443,HomerIliad_Iliad-full-56
Homer_Il,0.0001443,HomerIliad_Iliad-full-57
Homer_Il,0.0001443,HomerIliad_Iliad-full-58
Homer_Il,0.0001443,HomerIliad_Iliad-full-59
Homer_Il,0.0001443,HomerIliad_Iliad-full-60
Homer_Il,0.0001443,HomerIliad_Iliad-full-61
Homer_Il,0.0001443,HomerIliad_Iliad-full-62
Homer_Il,0.0001443,HomerIliad_Iliad-full-63
Homer_Il,0.0001443,HomerIliad_Iliad-full-64
Homer_Il,0.0001443,HomerIliad_Iliad-full-65
Homer_Il,0.0001443,HomerIliad_Iliad-full-66
Homer_Il,0.0001443,HomerIliad_Iliad-full-67
Homer_Il,0.0001443,HomerIliad_Iliad-full-68
Homer_Il,0.0001443,HomerIliad_Iliad-full-69
Homer_Il,0.0001443,HomerIliad_Iliad-full-70
Homer_Il,0.0001443,HomerIliad_Iliad-full-71
Homer_Il,0.0001443,HomerIliad_Iliad-full-72
Homer_Il,0.0001443,HomerIliad_Iliad-full-73
Homer_Il,0.0001443,HomerIliad_Iliad-full-74
Homer_Il,0.0001443,HomerIliad_Iliad-full-75
Homer_Il,0.0001443,HomerIliad_Iliad-full-76
Homer_Il,0.0001443,HomerIliad_Iliad-full-77
Homer_Il,0.0001443,HomerIliad_Iliad-full-78
Homer_Il,0.0001443,HomerIliad_Iliad-full-79
Homer_Il,0.0001443,HomerIliad_Iliad-full-80
Homer_Il,0.0001443,HomerIliad_Iliad-full-81
Homer_Il,0.0001443,HomerIliad_Iliad-full-82
Homer_Il,0.0001443,HomerIliad_Iliad-full-83
Homer_Il,0.0001443,HomerIliad_Iliad-full-84
Homer_Il,0.0001443,HomerIliad_Iliad-full-85
Homer_Il,0.0001443,HomerIliad_Iliad-full-86
Homer_Il,0.0001443,HomerIliad_Iliad-full-87
Homer_Il,0.0001443,HomerIliad_Iliad-full-88
Homer_Il,0.0001443,HomerIliad_Iliad-full-89
Homer_Il,0.0001443,HomerIliad_Iliad-full-90
Homer_Il,0.0001443,HomerIliad_Iliad-full-91
Homer_Il,0.0001443,HomerIliad_Iliad-full-92
Homer_Il,0.0001443,HomerIliad_Iliad-full-93
Homer_Il,0.0001443,HomerIliad_Iliad-full-94
Homer_Il,0.0001443,HomerIliad_Iliad-full-95
Homer_Il,0.0001443,HomerIliad_Iliad-full-96
Homer_Il,0.0001443,HomerIliad_Iliad-full-97
Homer_Il,0.0001443,HomerIliad_Iliad-full-98
Homer_Il,0.0001443,HomerIliad_Iliad-full-99
Homer_Il,0.0001443,HomerIliad_Iliad-full-100
Homer_Il,0.0001443,HomerIliad_Iliad-full-101
Homer_Il,0.0001443,HomerIliad_Iliad-full-102
Homer_Il,0.0001443,HomerIliad_Iliad-full-103
Homer_Il,0.0001443,HomerIliad_Iliad-full-104
Homer_Il,0.0001443,HomerIliad_Iliad-full-105
Homer_Il,0.0001443,HomerIliad_Iliad-full-106
Homer_Il,0.0001443,HomerIliad_Iliad-full-107
Homer_Il,0.0001443,HomerIliad_Iliad-full-108
Homer_Il,0.0001443,HomerIliad_Iliad-full-109
Homer_Il,0.0001443,HomerIliad_Iliad-full-110
Homer_Il,0.0001443,HomerIliad_Iliad-full-111
Homer_Il,0.0001443,HomerIliad_Iliad-full-112
Homer_Il,0.0001443,HomerIliad_Iliad-full-113
Homer_Il,0.0001443,HomerIliad_Iliad-full-114
Homer_Il,0.0001443,HomerIliad_Iliad-full-115
Homer_Il,0.0001443,HomerIliad_Iliad-full-116
Homer_Il,0.0001443,HomerIliad_Iliad-full-117
Homer_Il,0.0001443,HomerIliad_Iliad-full-118
Homer_Il,0.0001443,HomerIliad_Iliad-full-119
Homer_Il,0.0001443,HomerIliad_Iliad-full-120
Homer_Il,0.0001443,HomerIliad_Iliad-full-121
Homer_Il,0.0001443,HomerIliad_Iliad-full-122
Homer_Il,0.0001443,HomerIliad_Iliad-full-123
Homer_Il,0.0001443,HomerIliad_Iliad-full-124
Homer_Il,0.0001443,HomerIliad_Iliad-full-125
Homer_Il,0.0001443,HomerIliad_Iliad-full-126
Homer_Il,0.0001443,HomerIliad_Iliad-full-127
Homer_Il,0.0001443,HomerIliad_Iliad-full-128
Homer_Il,0.0001443,HomerIliad_Iliad-full-129
Homer_Il,0.0001443,HomerIliad_Iliad-full-130
Homer_Il,0.0001443,HomerIliad_Iliad-full-131
Homer_Il,0.0001443,HomerIliad_Iliad-full-132
Homer_Il,0.0001443,HomerIliad_Iliad-full-133
Homer_Il,0.0001443,HomerIliad_Iliad-full-134
Homer_Il,0.0001443,HomerIliad_Iliad-full-135
Homer_Il,0.0001443,HomerIliad_Iliad-full-136
Homer_Il,0.0001443,HomerIliad_Iliad-full-137
Homer_Il,0.0001443,HomerIliad_Iliad-full-138
Homer_Il,0.0001443,HomerIliad_Iliad-full-139
Homer_Il,0.0001443,HomerIliad_Iliad-full-140
Homer_Il,0.0001443,HomerIliad_Iliad-full-141
Homer_Il,0.0001443,HomerIliad_Iliad-full-142
Homer_Il,0.0001443,HomerIliad_Iliad-full-143
Homer_Il,0.0001443,HomerIliad_Iliad-full-144
Homer_Il,0.0001443,HomerIliad_Iliad-full-145
Homer_Il,0.0001443,HomerIliad_Iliad-full-146
Homer_Il,0.0001443,HomerIliad_Iliad-full-147
Homer_Il,0.0001443,HomerIliad_Iliad-full-148
Homer_Il,0.0001443,HomerIliad_Iliad-full-149
Homer_Il,0.0001443,HomerIliad_Iliad-full-150
Homer_Il,0.0001443,HomerIliad_Iliad-full-151
Homer_Il,0.0001443,HomerIliad_Iliad-full-152
Homer_Il,0.0001443,HomerIliad_Iliad-full-153
Homer_Il,0.0001443,HomerIliad_Iliad-full-154
Homer_Il,0.0001443,HomerIliad_Iliad-full-155
Homer_Il,0.0001443,HomerIliad_Iliad-full-156
Homer_Il,0.0001443,HomerIliad_Iliad-full-157
Homer_Il,0.0001443,HomerIliad_Iliad-full-158
Homer_Il,0.0001443,HomerIliad_Iliad-full-159
Homer_Il,0.0001443,HomerIliad_Iliad-full-160
Homer_Il,0.0001443,HomerIliad_Iliad-full-161
Homer_Il,0.0001443,HomerIliad_Iliad-full-162
Homer_Il,0.0001443,HomerIliad_Iliad-full-163
Homer_Il,0.0001443,HomerIliad_Iliad-full-164
Homer_Il,0.0001443,HomerIliad_Iliad-full-165
Homer_Il,0.0001443,HomerIliad_Iliad-full-166
Homer_Il,0.0001443,HomerIliad_Iliad-full-167
Homer_Il,0.0001443,HomerIliad_Iliad-full-168
Homer_Il,0.0001443,HomerIliad_Iliad-full-169
Homer_Il,0.0001443,HomerIliad_Iliad-full-170
Homer_Il,0.0001443,HomerIliad_Iliad-full-171
Homer_Il,0.0001443,HomerIliad_Iliad-full-172
Homer_Il,0.0001443,HomerIliad_Iliad-full-173
Homer_Il,0.0001443,HomerIliad_Iliad-full-174
Homer_Il,0.0001443,HomerIliad_Iliad-full-175
Homer_Il,0.0001443,HomerIliad_Iliad-full-176
Homer_Il,0.0001443,HomerIliad_Iliad-full-177
Homer_Il,0.0001443,HomerIliad_Iliad-full-178
Homer_Il,0.0001443,HomerIliad_Iliad-full-179
Homer_Il,0.0001443,HomerIliad_Iliad-full-180
Homer_Il,0.0001443,HomerIliad_Iliad-full-181
Homer_Il,0.0001443,HomerIliad_Iliad-full-182
Homer_Il,0.0001443,HomerIliad_Iliad-full-183
Homer_Il,0.0001443,HomerIliad_Iliad-full-184
Homer_Il,0.0001443,HomerIliad_Iliad-full-185
Homer_Il,0.0001443,HomerIliad_Iliad-full-186
Homer_Il,0.0001443,HomerIliad_Iliad-full-187
Homer_Il,0.0001443,HomerIliad_Iliad-full-188
Homer_Il,0.0001443,HomerIliad_Iliad-full-189
Homer_Il,0.0001443,HomerIliad_Iliad-full-190
Homer_Il,0.0001443,HomerIliad_Iliad-full-191
Homer_Il,0.0001443,HomerIliad_Iliad-full-192
Homer_Il,0.0001443,HomerIliad_Iliad-full-193
Homer_Il,0.0001443,HomerIliad_Iliad-full-194
Homer_Il,0.0001443,HomerIliad_Iliad-full-195
Homer_Il,0.0001443,HomerIliad_Iliad-full-196
Homer_Il,0.0001443,HomerIliad_Iliad-full-197
Homer_Il,0.0001443,HomerIliad_Iliad-full-198
Homer_Il,0.0001443,HomerIliad_Iliad-full-199
Homer_Il,0.0001443,HomerIliad_Iliad-full-200
Homer_Il,0.0001443,HomerIliad_Iliad-full-201
Homer_Il,0.0001443,HomerIliad_Iliad-full-202
Homer_Il,0.0001443,HomerIliad_Iliad-full-203
Homer_Il,0.0001443,HomerIliad_Iliad-full-204
Homer_Il,0.0001443,HomerIliad_Iliad-full-205
Homer_Il,0.0001443,HomerIliad_Iliad-full-206
Homer_Il,0.0001443,HomerIliad_Iliad-full-207
Homer_Il,0.0001443,HomerIliad_Iliad-full-208
Homer_Il,0.0001443,HomerIliad_Iliad-full-209
Homer_Il,0.0001443,HomerIliad_Iliad-full-210
Homer_Il,0.0001443,HomerIliad_Iliad-full-211
Homer_Il,0.0001443,HomerIliad_Iliad-full-212
Homer_Il,0.0001443,HomerIliad_Iliad-full-213
Homer_Il,0.0001443,HomerIliad_Iliad-full-214
Homer_Il,0.0001443,HomerIliad_Iliad-full-215
Homer_Il,0.0001443,HomerIliad_Iliad-full-216
Homer_Il,0.0001443,HomerIliad_Iliad-full-217
Homer_Il,0.0001443,HomerIliad_Iliad-full-218
Homer_Il,0.0001443,HomerIliad_Iliad-full-219
Homer_Il,0.0001443,HomerIliad_Iliad-full-220
Homer_Il,0.0001443,HomerIliad_Iliad-full-221
Homer_Il,0.0001443,HomerIliad_Iliad-full-222
Homer_Il,0.0001443,HomerIliad_Iliad-full-223
Homer_Il,0.0001443,HomerIliad_Iliad-full-224
Homer_Il,0.0001443,HomerIliad_Iliad-full-225
Homer_Il,0.0001443,HomerIliad_Iliad-full-226
Homer_Il,0.0001443,HomerIliad_Iliad-full-227
Homer_Il,0.0001443,HomerIliad_Iliad-full-228
Homer_Il,0.0001443,HomerIliad_Iliad-full-229
Homer_Il,0.0001443,HomerIliad_Iliad-full-230
Homer_Il,0.0001443,HomerIliad_Iliad-full-231
Homer_Il,0.0001443,HomerIliad_Iliad-full-232
Homer_Il,0.0001443,HomerIliad_Iliad-full-233
Homer_Il,0.0001443,HomerIliad_Iliad-full-234
Homer_Il,0.0001443,HomerIliad_Iliad-full-235
Homer_Il,0.0001443,HomerIliad_Iliad-full-236
Homer_Il,0.0001443,HomerIliad_Iliad-full-237
Homer_Il,0.0001443,HomerIliad_Iliad-full-238
Homer_Il,0.0001443,HomerIliad_Iliad-full-239
Homer_Il,0.0001443,HomerIliad_Iliad-full-240
Homer_Il,0.0001443,HomerIliad_Iliad-full-241
Homer_Il,0.0001443,HomerIliad_Iliad-full-242
Homer_Il,0.0001443,HomerIliad_Iliad-full-243
Homer_Il,0.0001443,HomerIliad_Iliad-full-244
Homer_Il,0.0001443,HomerIliad_Iliad-full-245
Homer_Il,0.0001443,HomerIliad_Iliad-full-246
Homer_Il,0.0001443,HomerIliad_Iliad-full-247
Homer_Il,0.0001443,HomerIliad_Iliad-full-248
Homer_Il,0.0001443,HomerIliad_Iliad-full-249
Homer_Il,0.0001443,HomerIliad_Iliad-full-250
Homer_Il,0.0001443,HomerIliad_Iliad-full-251
Homer_Il,0.0001443,HomerIliad_Iliad-full-252
Homer_Il,0.0001443,HomerIliad_Iliad-full-253
Homer_Il,0.0001443,HomerIliad_Iliad-full-254
Homer_Il,0.0001443,HomerIliad_Iliad-full-255
Homer_Il,0.0001443,HomerIliad_Iliad-full-256
Homer_Il,0.0001443,HomerIliad_Iliad-full-257
Homer_Il,0.0001443,HomerIliad_Iliad-full-258
Homer_Il,0.0001443,HomerIliad_Iliad-full-259
Homer_Il,0.0001443,HomerIliad_Iliad-full-260
Homer_Il,0.0001443,HomerIliad_Iliad-full-261
Homer_Il,0.0001443,HomerIliad_Iliad-full-262
Homer_Il,0.0001443,HomerIliad_Iliad-full-263
Homer_Il,0.0001443,HomerIliad_Iliad-full-264
Homer_Il,0.0001443,HomerIliad_Iliad-full-265
Homer_Il,0.0001443,HomerIliad_Iliad-full-266
Homer_Il,0.0001443,HomerIliad_Iliad-full-267
Homer_Il,0.0001443,HomerIliad_Iliad-full-268
Homer_Il,0.0001443,HomerIliad_Iliad-full-269
Homer_Il,0.0001443,HomerIliad_Iliad-full-270
Homer_Il,0.0001443,HomerIliad_Iliad-full-271
Homer_Il,0.0001443,HomerIliad_Iliad-full-272
Homer_Il,0.0001443,HomerIliad_Iliad-full-273
Homer_Il,0.0001443,HomerIliad_Iliad-full-274
Homer_Il,0.0001443,HomerIliad_Iliad-full-275
Homer_Il,0.0001443,HomerIliad_Iliad-full-276
Homer_Il,0.0001443,HomerIliad_Iliad-full-277
Homer_Il,0.0001443,HomerIliad_Iliad-full-278
Homer_Il,0.0001443,HomerIliad_Iliad-full-279
Homer_Il,0.0001443,HomerIliad_Iliad-full-280
Homer_Il,0.0001443,HomerIliad_Iliad-full-281
Homer_Il,0.0001443,HomerIliad_Iliad-full-282
Homer_Il,0.0001443,HomerIliad_Iliad-full-283
Homer_Il,0.0001443,HomerIliad_Iliad-full-284
Homer_Il,0.0001443,HomerIliad_Iliad-full-285
Homer_Il,0.0001443,HomerIliad_Iliad-full-286
Homer_Il,0.0001443,HomerIliad_Iliad-full-287
Homer_Il,0.0001443,HomerIliad_Iliad-full-288
Homer_Il,0.0001443,HomerIliad_Iliad-full-289
Homer_Il,0.0001443,HomerIliad_Iliad-full-290
Homer_Il,0.0001443,HomerIliad_Iliad-full-291
Homer_Il,0.0001443,HomerIliad_Iliad-full-292
Homer_Il,0.0001443,HomerIliad_Iliad-full-293
Homer_Il,0.0001443,HomerIliad_Iliad-full-294
Homer_Il,0.0001443,HomerIliad_Iliad-full-295
Homer_Il,0.0001443,HomerIliad_Iliad-full-296
Homer_Il,0.0001443,HomerIliad_Iliad-full-297
Homer_Il,0.0001443,HomerIliad_Iliad-full-298
Homer_Il,0.0001443,HomerIliad_Iliad-full-299
Homer_Il,0.0001443,HomerIliad_Iliad-full-300
Homer_Il,0.0001443,HomerIliad_Iliad-full-301
Homer_Il,0.0001443,HomerIliad_Iliad-full-302
Homer_Il,0.0001443,HomerIliad_Iliad-full-303
Homer_Il,0.0001443,HomerIliad_Iliad-full-304
Homer_Il,0.0001443,HomerIliad_Iliad-full-305
Homer_Il,0.0001443,HomerIliad_Iliad-full-306
Homer_Il,0.0001443,HomerIliad_Iliad-full-307
Homer_Il,0.0001443,HomerIliad_Iliad-full-308
Homer_Il,0.0001443,HomerIliad_Iliad-full-309
Homer_Il,0.0001443,HomerIliad_Iliad-full-310
Homer_Il,0.0001443,HomerIliad_Iliad-full-311
Homer_Il,0.0001443,HomerIliad_Iliad-full-312
Homer_Il,0.0001443,HomerIliad_Iliad-full-313
Homer_Il,0.0001443,HomerIliad_Iliad-full-314
Homer_Il,0.0001443,HomerIliad_Iliad-full-315
Homer_Il,0.0001443,HomerIliad_Iliad-full-316
Homer_Il,0.0001443,HomerIliad_Iliad-full-317
Homer_Il,0.0001443,HomerIliad_Iliad-full-318
Homer_Il,0.0001443,HomerIliad_Iliad-full-319
Homer_Il,0.0001443,HomerIliad_Iliad-full-320
Homer_Il,0.0001443,HomerIliad_Iliad-full-321
Homer_Il,0.0001443,HomerIliad_Iliad-full-322
Homer_Il,0.0001443,HomerIliad_Iliad-full-323
Homer_Il,0.0001443,HomerIliad_Iliad-full-324
Homer_Il,0.0001443,HomerIliad_Iliad-full-325
Homer_Il,0.0001443,HomerIliad_Iliad-full-326
Homer_Il,0.0001443,HomerIliad_Iliad-full-327
Homer_Il,0.0001443,HomerIliad_Iliad-full-328
Homer_Il,0.0001443,HomerIliad_Iliad-full-329
Homer_Il,0.0001443,HomerIliad_Iliad-full-330
Homer_Il,0.0001443,HomerIliad_Iliad-full-331
Homer_Il,0.0001443,HomerIliad_Iliad-full-332
Homer_Il,0.0001443,HomerIliad_Iliad-full-333
Homer_Il,0.0001443,HomerIliad_Iliad-full-334
Homer_Il,0.0001443,HomerIliad_Iliad-full-335
Homer_Il,0.0001443,HomerIliad_Iliad-full-336
Homer_Il,0.0001443,HomerIliad_Iliad-full-337
Homer_Il,0.0001443,HomerIliad_Iliad-full-338
Homer_Il,0.0001443,HomerIliad_Iliad-full-339
Homer_Il,0.0001443,HomerIliad_Iliad-full-340
Homer_Il,0.0001443,HomerIliad_Iliad-full-341
Homer_Il,0.0001443,HomerIliad_Iliad-full-342
Homer_Il,0.0001443,HomerIliad_Iliad-full-343
Homer_Il,0.0001443,HomerIliad_Iliad-full-344
Homer_Il,0.0001443,HomerIliad_Iliad-full-345
Homer_Il,0.0001443,HomerIliad_Iliad-full-346
Homer_Il,0.0001443,HomerIliad_Iliad-full-347
Homer_Il,0.0001443,HomerIliad_Iliad-full-348
Homer_Il,0.0001443,HomerIliad_Iliad-full-349
Homer_Il,0.0001443,HomerIliad_Iliad-full-350
Homer_Il,0.0001443,HomerIliad_Iliad-full-351
Homer_Il,0.0001443,HomerIliad_Iliad-full-352
Homer_Il,0.0001443,HomerIliad_Iliad-full-353
Homer_Il,0.0001443,HomerIliad_Iliad-full-354
Homer_Il,0.0001443,HomerIliad_Iliad-full-355
Homer_Il,0.0001443,HomerIliad_Iliad-full-356
Homer_Il,0.0001443,HomerIliad_Iliad-full-357
Homer_Il,0.0001443,HomerIliad_Iliad-full-358
Homer_Il,0.0001443,HomerIliad_Iliad-full-359
Homer_Il,0.0001443,HomerIliad_Iliad-full-360
Homer_Il,0.0001443,HomerIliad_Iliad-full-361
Homer_Il,0.0001443,HomerIliad_Iliad-full-362
Homer_Il,0.0001443,HomerIliad_Iliad-full-363
Homer_Il,0.0001443,HomerIliad_Iliad-full-364
Homer_Il,0.0001443,HomerIliad_Iliad-full-365
