Authors,prob_ratio,chunk_id
HomerIL,2.36E-05,HomerIliad_Iliad-full-80
HomerIL,2.36E-05,HomerIliad_Iliad-full-81
HomerIL,2.36E-05,HomerIliad_Iliad-full-82
HomerIL,2.36E-05,HomerIliad_Iliad-full-83
HomerIL,2.36E-05,HomerIliad_Iliad-full-84
HomerIL,2.36E-05,HomerIliad_Iliad-full-85
HomerIL,2.36E-05,HomerIliad_Iliad-full-86
HomerIL,2.36E-05,HomerIliad_Iliad-full-87
HomerIL,2.36E-05,HomerIliad_Iliad-full-88
HomerIL,2.36E-05,HomerIliad_Iliad-full-89
HomerIL,2.36E-05,HomerIliad_Iliad-full-90
HomerIL,2.36E-05,HomerIliad_Iliad-full-91
HomerIL,2.36E-05,HomerIliad_Iliad-full-92
HomerIL,2.36E-05,HomerIliad_Iliad-full-93
HomerIL,2.36E-05,HomerIliad_Iliad-full-94
HomerIL,2.36E-05,HomerIliad_Iliad-full-95
HomerIL,2.36E-05,HomerIliad_Iliad-full-96
HomerIL,2.36E-05,HomerIliad_Iliad-full-97
HomerIL,2.36E-05,HomerIliad_Iliad-full-98
HomerIL,2.36E-05,HomerIliad_Iliad-full-99
HomerIL,2.36E-05,HomerIliad_Iliad-full-100
HomerIL,2.36E-05,HomerIliad_Iliad-full-101
HomerIL,2.36E-05,HomerIliad_Iliad-full-102
HomerIL,2.36E-05,HomerIliad_Iliad-full-103
HomerIL,2.36E-05,HomerIliad_Iliad-full-104
HomerIL,2.36E-05,HomerIliad_Iliad-full-105
HomerIL,2.36E-05,HomerIliad_Iliad-full-106
HomerIL,2.36E-05,HomerIliad_Iliad-full-107
HomerIL,2.36E-05,HomerIliad_Iliad-full-108
HomerIL,2.36E-05,HomerIliad_Iliad-full-109
HomerIL,2.36E-05,HomerIliad_Iliad-full-110
HomerIL,2.36E-05,HomerIliad_Iliad-full-111
HomerIL,2.36E-05,HomerIliad_Iliad-full-112
HomerIL,2.36E-05,HomerIliad_Iliad-full-113
HomerIL,2.36E-05,HomerIliad_Iliad-full-114
HomerIL,2.36E-05,HomerIliad_Iliad-full-115
HomerIL,2.36E-05,HomerIliad_Iliad-full-116
HomerIL,2.36E-05,HomerIliad_Iliad-full-117
HomerIL,2.36E-05,HomerIliad_Iliad-full-118
HomerIL,2.36E-05,HomerIliad_Iliad-full-119
HomerIL,2.36E-05,HomerIliad_Iliad-full-120
HomerIL,2.36E-05,HomerIliad_Iliad-full-121
HomerIL,2.36E-05,HomerIliad_Iliad-full-122
HomerIL,2.36E-05,HomerIliad_Iliad-full-123
HomerIL,2.36E-05,HomerIliad_Iliad-full-124
HomerIL,2.36E-05,HomerIliad_Iliad-full-125
HomerIL,2.36E-05,HomerIliad_Iliad-full-126
HomerIL,2.36E-05,HomerIliad_Iliad-full-127
HomerIL,2.36E-05,HomerIliad_Iliad-full-128
HomerIL,2.36E-05,HomerIliad_Iliad-full-129
HomerIL,2.36E-05,HomerIliad_Iliad-full-130
HomerIL,2.36E-05,HomerIliad_Iliad-full-131
HomerIL,2.36E-05,HomerIliad_Iliad-full-132
HomerIL,2.36E-05,HomerIliad_Iliad-full-133
HomerIL,2.36E-05,HomerIliad_Iliad-full-134
HomerIL,2.36E-05,HomerIliad_Iliad-full-135
HomerIL,2.36E-05,HomerIliad_Iliad-full-136
HomerIL,2.36E-05,HomerIliad_Iliad-full-137
HomerIL,2.36E-05,HomerIliad_Iliad-full-138
HomerIL,2.36E-05,HomerIliad_Iliad-full-139
HomerIL,2.36E-05,HomerIliad_Iliad-full-140
HomerIL,2.36E-05,HomerIliad_Iliad-full-141
HomerIL,2.36E-05,HomerIliad_Iliad-full-142
HomerIL,2.36E-05,HomerIliad_Iliad-full-143
HomerIL,2.36E-05,HomerIliad_Iliad-full-144
HomerIL,2.36E-05,HomerIliad_Iliad-full-145
HomerIL,2.36E-05,HomerIliad_Iliad-full-146
HomerIL,2.36E-05,HomerIliad_Iliad-full-147
HomerIL,2.36E-05,HomerIliad_Iliad-full-148
HomerIL,2.36E-05,HomerIliad_Iliad-full-149
HomerIL,2.36E-05,HomerIliad_Iliad-full-150
HomerIL,2.36E-05,HomerIliad_Iliad-full-151
HomerIL,2.36E-05,HomerIliad_Iliad-full-152
HomerIL,2.36E-05,HomerIliad_Iliad-full-153
HomerIL,2.36E-05,HomerIliad_Iliad-full-154
HomerIL,2.36E-05,HomerIliad_Iliad-full-155
HomerIL,2.36E-05,HomerIliad_Iliad-full-156
HomerIL,2.36E-05,HomerIliad_Iliad-full-157
HomerIL,2.36E-05,HomerIliad_Iliad-full-158
HomerIL,2.36E-05,HomerIliad_Iliad-full-159
HomerIL,2.36E-05,HomerIliad_Iliad-full-160
HomerIL,2.36E-05,HomerIliad_Iliad-full-161
HomerIL,2.36E-05,HomerIliad_Iliad-full-162
HomerIL,2.36E-05,HomerIliad_Iliad-full-163
HomerIL,2.36E-05,HomerIliad_Iliad-full-164
HomerIL,2.36E-05,HomerIliad_Iliad-full-165
HomerIL,2.36E-05,HomerIliad_Iliad-full-166
HomerIL,2.36E-05,HomerIliad_Iliad-full-167
HomerIL,2.36E-05,HomerIliad_Iliad-full-168
HomerIL,2.36E-05,HomerIliad_Iliad-full-169
HomerIL,2.36E-05,HomerIliad_Iliad-full-170
HomerIL,2.36E-05,HomerIliad_Iliad-full-171
HomerIL,2.36E-05,HomerIliad_Iliad-full-172
HomerIL,2.36E-05,HomerIliad_Iliad-full-173
HomerIL,2.36E-05,HomerIliad_Iliad-full-174
HomerIL,2.36E-05,HomerIliad_Iliad-full-175
HomerIL,2.36E-05,HomerIliad_Iliad-full-176
HomerIL,2.36E-05,HomerIliad_Iliad-full-177
HomerIL,2.36E-05,HomerIliad_Iliad-full-178
HomerIL,2.36E-05,HomerIliad_Iliad-full-179
HomerIL,2.36E-05,HomerIliad_Iliad-full-180
HomerIL,2.36E-05,HomerIliad_Iliad-full-181
HomerIL,2.36E-05,HomerIliad_Iliad-full-182
HomerIL,2.36E-05,HomerIliad_Iliad-full-183
HomerIL,2.36E-05,HomerIliad_Iliad-full-184
HomerIL,2.36E-05,HomerIliad_Iliad-full-185
HomerIL,2.36E-05,HomerIliad_Iliad-full-186
HomerIL,2.36E-05,HomerIliad_Iliad-full-187
HomerIL,2.36E-05,HomerIliad_Iliad-full-188
HomerIL,2.36E-05,HomerIliad_Iliad-full-189
HomerIL,2.36E-05,HomerIliad_Iliad-full-190
HomerIL,2.36E-05,HomerIliad_Iliad-full-191
HomerIL,2.36E-05,HomerIliad_Iliad-full-192
HomerIL,2.36E-05,HomerIliad_Iliad-full-193
HomerIL,2.36E-05,HomerIliad_Iliad-full-194
HomerIL,2.36E-05,HomerIliad_Iliad-full-195
HomerIL,2.36E-05,HomerIliad_Iliad-full-196
HomerIL,2.36E-05,HomerIliad_Iliad-full-197
HomerIL,2.36E-05,HomerIliad_Iliad-full-198
HomerIL,2.36E-05,HomerIliad_Iliad-full-199
HomerIL,2.36E-05,HomerIliad_Iliad-full-200
HomerIL,2.36E-05,HomerIliad_Iliad-full-201
HomerIL,2.36E-05,HomerIliad_Iliad-full-202
HomerIL,2.36E-05,HomerIliad_Iliad-full-203
HomerIL,2.36E-05,HomerIliad_Iliad-full-204
HomerIL,2.36E-05,HomerIliad_Iliad-full-205
HomerIL,2.36E-05,HomerIliad_Iliad-full-206
HomerIL,2.36E-05,HomerIliad_Iliad-full-207
HomerIL,2.36E-05,HomerIliad_Iliad-full-208
HomerIL,2.36E-05,HomerIliad_Iliad-full-209
HomerIL,2.36E-05,HomerIliad_Iliad-full-210
HomerIL,2.36E-05,HomerIliad_Iliad-full-211
HomerIL,2.36E-05,HomerIliad_Iliad-full-212
HomerIL,2.36E-05,HomerIliad_Iliad-full-213
HomerIL,2.36E-05,HomerIliad_Iliad-full-214
HomerIL,2.36E-05,HomerIliad_Iliad-full-215
HomerIL,2.36E-05,HomerIliad_Iliad-full-216
HomerIL,2.36E-05,HomerIliad_Iliad-full-217
HomerIL,2.36E-05,HomerIliad_Iliad-full-218
HomerIL,2.36E-05,HomerIliad_Iliad-full-219
HomerIL,2.36E-05,HomerIliad_Iliad-full-220
HomerIL,2.36E-05,HomerIliad_Iliad-full-221
HomerIL,2.36E-05,HomerIliad_Iliad-full-222
HomerIL,2.36E-05,HomerIliad_Iliad-full-223
HomerIL,2.36E-05,HomerIliad_Iliad-full-224
HomerIL,2.36E-05,HomerIliad_Iliad-full-225
HomerIL,2.36E-05,HomerIliad_Iliad-full-226
HomerIL,2.36E-05,HomerIliad_Iliad-full-227
HomerIL,2.36E-05,HomerIliad_Iliad-full-228
HomerIL,2.36E-05,HomerIliad_Iliad-full-229
HomerIL,2.36E-05,HomerIliad_Iliad-full-230
HomerIL,2.36E-05,HomerIliad_Iliad-full-231
HomerIL,2.36E-05,HomerIliad_Iliad-full-232
HomerIL,2.36E-05,HomerIliad_Iliad-full-233
HomerIL,2.36E-05,HomerIliad_Iliad-full-234
HomerIL,2.36E-05,HomerIliad_Iliad-full-235
HomerIL,2.36E-05,HomerIliad_Iliad-full-236
HomerIL,2.36E-05,HomerIliad_Iliad-full-237
HomerIL,2.36E-05,HomerIliad_Iliad-full-238
HomerIL,2.36E-05,HomerIliad_Iliad-full-239
HomerIL,2.36E-05,HomerIliad_Iliad-full-240
HomerIL,2.36E-05,HomerIliad_Iliad-full-241
HomerIL,2.36E-05,HomerIliad_Iliad-full-242
HomerIL,2.36E-05,HomerIliad_Iliad-full-243
HomerIL,2.36E-05,HomerIliad_Iliad-full-244
HomerIL,2.36E-05,HomerIliad_Iliad-full-245
HomerIL,2.36E-05,HomerIliad_Iliad-full-246
HomerIL,2.36E-05,HomerIliad_Iliad-full-247
HomerIL,2.36E-05,HomerIliad_Iliad-full-248
HomerIL,2.36E-05,HomerIliad_Iliad-full-249
HomerIL,2.36E-05,HomerIliad_Iliad-full-250
HomerIL,2.36E-05,HomerIliad_Iliad-full-251
HomerIL,2.36E-05,HomerIliad_Iliad-full-252
HomerIL,2.36E-05,HomerIliad_Iliad-full-253
HomerIL,2.36E-05,HomerIliad_Iliad-full-254
HomerIL,2.36E-05,HomerIliad_Iliad-full-255
HomerIL,2.36E-05,HomerIliad_Iliad-full-256
HomerIL,2.36E-05,HomerIliad_Iliad-full-257
HomerIL,2.36E-05,HomerIliad_Iliad-full-258
HomerIL,2.36E-05,HomerIliad_Iliad-full-259
HomerIL,2.36E-05,HomerIliad_Iliad-full-260
HomerIL,2.36E-05,HomerIliad_Iliad-full-261
HomerIL,2.36E-05,HomerIliad_Iliad-full-262
HomerIL,2.36E-05,HomerIliad_Iliad-full-263
HomerIL,2.36E-05,HomerIliad_Iliad-full-264
HomerIL,2.36E-05,HomerIliad_Iliad-full-265
HomerIL,2.36E-05,HomerIliad_Iliad-full-266
HomerIL,2.36E-05,HomerIliad_Iliad-full-267
HomerIL,2.36E-05,HomerIliad_Iliad-full-268
HomerIL,2.36E-05,HomerIliad_Iliad-full-269
HomerIL,2.36E-05,HomerIliad_Iliad-full-270
HomerIL,2.36E-05,HomerIliad_Iliad-full-271
HomerIL,2.36E-05,HomerIliad_Iliad-full-272
HomerIL,2.36E-05,HomerIliad_Iliad-full-273
HomerIL,2.36E-05,HomerIliad_Iliad-full-274
HomerIL,2.36E-05,HomerIliad_Iliad-full-275
HomerIL,2.36E-05,HomerIliad_Iliad-full-276
HomerIL,2.36E-05,HomerIliad_Iliad-full-277
HomerIL,2.36E-05,HomerIliad_Iliad-full-278
HomerIL,2.36E-05,HomerIliad_Iliad-full-279
HomerIL,2.36E-05,HomerIliad_Iliad-full-280
HomerIL,2.36E-05,HomerIliad_Iliad-full-281
HomerIL,2.36E-05,HomerIliad_Iliad-full-282
HomerIL,2.36E-05,HomerIliad_Iliad-full-283
HomerIL,2.36E-05,HomerIliad_Iliad-full-284
HomerIL,2.36E-05,HomerIliad_Iliad-full-285
HomerIL,2.36E-05,HomerIliad_Iliad-full-286
HomerIL,2.36E-05,HomerIliad_Iliad-full-287
HomerIL,2.36E-05,HomerIliad_Iliad-full-288
HomerIL,2.36E-05,HomerIliad_Iliad-full-289
HomerIL,2.36E-05,HomerIliad_Iliad-full-290
HomerIL,2.36E-05,HomerIliad_Iliad-full-291
HomerIL,2.36E-05,HomerIliad_Iliad-full-292
HomerIL,2.36E-05,HomerIliad_Iliad-full-293
HomerIL,2.36E-05,HomerIliad_Iliad-full-294
HomerIL,2.36E-05,HomerIliad_Iliad-full-295
HomerIL,2.36E-05,HomerIliad_Iliad-full-296
HomerIL,2.36E-05,HomerIliad_Iliad-full-297
HomerIL,2.36E-05,HomerIliad_Iliad-full-298
HomerIL,2.36E-05,HomerIliad_Iliad-full-299
HomerIL,2.36E-05,HomerIliad_Iliad-full-300
HomerIL,2.36E-05,HomerIliad_Iliad-full-301
HomerIL,2.36E-05,HomerIliad_Iliad-full-302
HomerIL,2.36E-05,HomerIliad_Iliad-full-303
HomerIL,2.36E-05,HomerIliad_Iliad-full-304
HomerIL,2.36E-05,HomerIliad_Iliad-full-305
HomerIL,2.36E-05,HomerIliad_Iliad-full-306
HomerIL,2.36E-05,HomerIliad_Iliad-full-307
HomerIL,2.36E-05,HomerIliad_Iliad-full-308
HomerIL,2.36E-05,HomerIliad_Iliad-full-309
HomerIL,2.36E-05,HomerIliad_Iliad-full-310
HomerIL,2.36E-05,HomerIliad_Iliad-full-311
HomerIL,2.36E-05,HomerIliad_Iliad-full-312
HomerIL,2.36E-05,HomerIliad_Iliad-full-313
HomerIL,2.36E-05,HomerIliad_Iliad-full-314
HomerIL,2.36E-05,HomerIliad_Iliad-full-315
HomerIL,2.36E-05,HomerIliad_Iliad-full-316
HomerIL,2.36E-05,HomerIliad_Iliad-full-317
HomerIL,2.36E-05,HomerIliad_Iliad-full-318
HomerIL,2.36E-05,HomerIliad_Iliad-full-319
HomerIL,2.36E-05,HomerIliad_Iliad-full-320
HomerIL,2.36E-05,HomerIliad_Iliad-full-321
HomerIL,2.36E-05,HomerIliad_Iliad-full-322
HomerIL,2.36E-05,HomerIliad_Iliad-full-323
HomerIL,2.36E-05,HomerIliad_Iliad-full-324
HomerIL,2.36E-05,HomerIliad_Iliad-full-325
HomerIL,2.36E-05,HomerIliad_Iliad-full-326
HomerIL,2.36E-05,HomerIliad_Iliad-full-327
HomerIL,2.36E-05,HomerIliad_Iliad-full-328
HomerIL,2.36E-05,HomerIliad_Iliad-full-329
HomerIL,2.36E-05,HomerIliad_Iliad-full-330
HomerIL,2.36E-05,HomerIliad_Iliad-full-331
HomerIL,2.36E-05,HomerIliad_Iliad-full-332
HomerIL,2.36E-05,HomerIliad_Iliad-full-333
HomerIL,2.36E-05,HomerIliad_Iliad-full-334
HomerIL,2.36E-05,HomerIliad_Iliad-full-335
HomerIL,2.36E-05,HomerIliad_Iliad-full-336
HomerIL,2.36E-05,HomerIliad_Iliad-full-337
HomerIL,2.36E-05,HomerIliad_Iliad-full-338
HomerIL,2.36E-05,HomerIliad_Iliad-full-339
HomerIL,2.36E-05,HomerIliad_Iliad-full-340
HomerIL,2.36E-05,HomerIliad_Iliad-full-341
HomerIL,2.36E-05,HomerIliad_Iliad-full-342
HomerIL,2.36E-05,HomerIliad_Iliad-full-343
HomerIL,2.36E-05,HomerIliad_Iliad-full-344
HomerIL,2.36E-05,HomerIliad_Iliad-full-345
HomerIL,2.36E-05,HomerIliad_Iliad-full-346
HomerIL,2.36E-05,HomerIliad_Iliad-full-347
HomerIL,2.36E-05,HomerIliad_Iliad-full-348
HomerIL,2.36E-05,HomerIliad_Iliad-full-349
HomerIL,2.36E-05,HomerIliad_Iliad-full-350
HomerIL,2.36E-05,HomerIliad_Iliad-full-351
HomerIL,2.36E-05,HomerIliad_Iliad-full-352
HomerIL,2.36E-05,HomerIliad_Iliad-full-353
HomerIL,2.36E-05,HomerIliad_Iliad-full-354
HomerIL,2.36E-05,HomerIliad_Iliad-full-355
HomerIL,2.36E-05,HomerIliad_Iliad-full-356
HomerIL,2.36E-05,HomerIliad_Iliad-full-357
HomerIL,2.36E-05,HomerIliad_Iliad-full-358
HomerIL,2.36E-05,HomerIliad_Iliad-full-359
HomerIL,2.36E-05,HomerIliad_Iliad-full-360
HomerIL,2.36E-05,HomerIliad_Iliad-full-361
HomerIL,2.36E-05,HomerIliad_Iliad-full-362
HomerIL,2.36E-05,HomerIliad_Iliad-full-363
HomerIL,2.36E-05,HomerIliad_Iliad-full-364
HomerIL,2.36E-05,HomerIliad_Iliad-full-365
HomerIL,2.36E-05,HomerIliad_Iliad-full-366
HomerIL,2.36E-05,HomerIliad_Iliad-full-367
HomerIL,2.36E-05,HomerIliad_Iliad-full-368
HomerIL,2.36E-05,HomerIliad_Iliad-full-369
HomerIL,2.36E-05,HomerIliad_Iliad-full-370
HomerIL,2.36E-05,HomerIliad_Iliad-full-371
HomerIL,2.36E-05,HomerIliad_Iliad-full-372
HomerIL,2.36E-05,HomerIliad_Iliad-full-373
HomerIL,2.36E-05,HomerIliad_Iliad-full-374
HomerIL,2.36E-05,HomerIliad_Iliad-full-375
HomerIL,2.36E-05,HomerIliad_Iliad-full-376
HomerIL,2.36E-05,HomerIliad_Iliad-full-377
HomerIL,2.36E-05,HomerIliad_Iliad-full-378
HomerIL,2.36E-05,HomerIliad_Iliad-full-379
HomerIL,2.36E-05,HomerIliad_Iliad-full-380
HomerIL,2.36E-05,HomerIliad_Iliad-full-381
HomerIL,2.36E-05,HomerIliad_Iliad-full-382
HomerIL,2.36E-05,HomerIliad_Iliad-full-383
HomerIL,2.36E-05,HomerIliad_Iliad-full-384
HomerIL,2.36E-05,HomerIliad_Iliad-full-385
HomerIL,2.36E-05,HomerIliad_Iliad-full-386
HomerIL,2.36E-05,HomerIliad_Iliad-full-387
HomerIL,2.36E-05,HomerIliad_Iliad-full-388
HomerIL,2.36E-05,HomerIliad_Iliad-full-389
HomerIL,2.36E-05,HomerIliad_Iliad-full-390
HomerIL,2.36E-05,HomerIliad_Iliad-full-391
HomerIL,2.36E-05,HomerIliad_Iliad-full-392
HomerIL,2.36E-05,HomerIliad_Iliad-full-393
HomerIL,2.36E-05,HomerIliad_Iliad-full-394
HomerIL,2.36E-05,HomerIliad_Iliad-full-395
HomerIL,2.36E-05,HomerIliad_Iliad-full-396
HomerIL,2.36E-05,HomerIliad_Iliad-full-397
HomerIL,2.36E-05,HomerIliad_Iliad-full-398
HomerIL,2.36E-05,HomerIliad_Iliad-full-399
HomerIL,2.36E-05,HomerIliad_Iliad-full-400
HomerIL,2.36E-05,HomerIliad_Iliad-full-401
HomerIL,2.36E-05,HomerIliad_Iliad-full-402
HomerIL,2.36E-05,HomerIliad_Iliad-full-403
HomerIL,2.36E-05,HomerIliad_Iliad-full-404
HomerIL,2.36E-05,HomerIliad_Iliad-full-405
HomerIL,2.36E-05,HomerIliad_Iliad-full-406
HomerIL,2.36E-05,HomerIliad_Iliad-full-407
HomerIL,2.36E-05,HomerIliad_Iliad-full-408
HomerIL,2.36E-05,HomerIliad_Iliad-full-409
HomerIL,2.36E-05,HomerIliad_Iliad-full-410
HomerIL,2.36E-05,HomerIliad_Iliad-full-411
HomerIL,2.36E-05,HomerIliad_Iliad-full-412
HomerIL,2.36E-05,HomerIliad_Iliad-full-413
HomerIL,2.36E-05,HomerIliad_Iliad-full-414
HomerIL,2.36E-05,HomerIliad_Iliad-full-415
HomerIL,2.36E-05,HomerIliad_Iliad-full-416
HomerIL,2.36E-05,HomerIliad_Iliad-full-417
HomerIL,2.36E-05,HomerIliad_Iliad-full-418
HomerIL,2.36E-05,HomerIliad_Iliad-full-419
HomerIL,2.36E-05,HomerIliad_Iliad-full-420
HomerIL,2.36E-05,HomerIliad_Iliad-full-421
HomerIL,2.36E-05,HomerIliad_Iliad-full-422
HomerIL,2.36E-05,HomerIliad_Iliad-full-423
HomerIL,2.36E-05,HomerIliad_Iliad-full-424
HomerIL,2.36E-05,HomerIliad_Iliad-full-425
HomerIL,2.36E-05,HomerIliad_Iliad-full-426
HomerIL,2.36E-05,HomerIliad_Iliad-full-427
HomerIL,2.36E-05,HomerIliad_Iliad-full-428
HomerIL,2.36E-05,HomerIliad_Iliad-full-429
HomerIL,2.36E-05,HomerIliad_Iliad-full-430
HomerIL,2.36E-05,HomerIliad_Iliad-full-431
HomerIL,2.36E-05,HomerIliad_Iliad-full-432
HomerIL,2.36E-05,HomerIliad_Iliad-full-433
HomerIL,2.36E-05,HomerIliad_Iliad-full-434
HomerIL,2.36E-05,HomerIliad_Iliad-full-435
HomerIL,2.36E-05,HomerIliad_Iliad-full-436
HomerIL,2.36E-05,HomerIliad_Iliad-full-437
HomerIL,2.36E-05,HomerIliad_Iliad-full-438
HomerIL,2.36E-05,HomerIliad_Iliad-full-439
HomerIL,2.36E-05,HomerIliad_Iliad-full-440
HomerIL,2.36E-05,HomerIliad_Iliad-full-441
HomerIL,2.36E-05,HomerIliad_Iliad-full-442
HomerIL,2.36E-05,HomerIliad_Iliad-full-443
HomerIL,2.36E-05,HomerIliad_Iliad-full-444
HomerIL,2.36E-05,HomerIliad_Iliad-full-445
HomerIL,2.36E-05,HomerIliad_Iliad-full-446
HomerIL,2.36E-05,HomerIliad_Iliad-full-447
HomerIL,2.36E-05,HomerIliad_Iliad-full-448
HomerIL,2.36E-05,HomerIliad_Iliad-full-449
HomerIL,2.36E-05,HomerIliad_Iliad-full-450
HomerIL,2.36E-05,HomerIliad_Iliad-full-451
HomerIL,2.36E-05,HomerIliad_Iliad-full-452
HomerIL,2.36E-05,HomerIliad_Iliad-full-453
HomerIL,2.36E-05,HomerIliad_Iliad-full-454
HomerIL,2.36E-05,HomerIliad_Iliad-full-455
HomerIL,2.36E-05,HomerIliad_Iliad-full-456
HomerIL,2.36E-05,HomerIliad_Iliad-full-457
HomerIL,2.36E-05,HomerIliad_Iliad-full-458
HomerIL,2.36E-05,HomerIliad_Iliad-full-459
HomerIL,2.36E-05,HomerIliad_Iliad-full-460
HomerIL,2.36E-05,HomerIliad_Iliad-full-461
HomerIL,2.36E-05,HomerIliad_Iliad-full-462
HomerIL,2.36E-05,HomerIliad_Iliad-full-463
HomerIL,2.36E-05,HomerIliad_Iliad-full-464
HomerIL,2.36E-05,HomerIliad_Iliad-full-465
HomerIL,2.36E-05,HomerIliad_Iliad-full-466
HomerIL,2.36E-05,HomerIliad_Iliad-full-467
HomerIL,2.36E-05,HomerIliad_Iliad-full-468
HomerIL,2.36E-05,HomerIliad_Iliad-full-469
HomerIL,2.36E-05,HomerIliad_Iliad-full-470
HomerIL,2.36E-05,HomerIliad_Iliad-full-471
HomerIL,2.36E-05,HomerIliad_Iliad-full-472
HomerIL,2.36E-05,HomerIliad_Iliad-full-473
HomerIL,2.36E-05,HomerIliad_Iliad-full-474
HomerIL,2.36E-05,HomerIliad_Iliad-full-475
HomerIL,2.36E-05,HomerIliad_Iliad-full-476
HomerIL,2.36E-05,HomerIliad_Iliad-full-477
HomerIL,2.36E-05,HomerIliad_Iliad-full-478
HomerIL,2.36E-05,HomerIliad_Iliad-full-479
HomerIL,2.36E-05,HomerIliad_Iliad-full-480
HomerIL,2.36E-05,HomerIliad_Iliad-full-481
HomerIL,2.36E-05,HomerIliad_Iliad-full-482
HomerIL,2.36E-05,HomerIliad_Iliad-full-483
HomerIL,2.36E-05,HomerIliad_Iliad-full-484
HomerIL,2.36E-05,HomerIliad_Iliad-full-485
HomerIL,2.36E-05,HomerIliad_Iliad-full-486
HomerIL,2.36E-05,HomerIliad_Iliad-full-487
HomerIL,2.36E-05,HomerIliad_Iliad-full-488
HomerIL,2.36E-05,HomerIliad_Iliad-full-489
HomerIL,2.36E-05,HomerIliad_Iliad-full-490
HomerIL,2.36E-05,HomerIliad_Iliad-full-491
HomerIL,2.36E-05,HomerIliad_Iliad-full-492
HomerIL,2.36E-05,HomerIliad_Iliad-full-493
HomerIL,2.36E-05,HomerIliad_Iliad-full-494
HomerIL,2.36E-05,HomerIliad_Iliad-full-495
HomerIL,2.36E-05,HomerIliad_Iliad-full-496
HomerIL,2.36E-05,HomerIliad_Iliad-full-497
HomerIL,2.36E-05,HomerIliad_Iliad-full-498
HomerIL,2.36E-05,HomerIliad_Iliad-full-499
HomerIL,2.36E-05,HomerIliad_Iliad-full-500
HomerIL,2.36E-05,HomerIliad_Iliad-full-501
HomerIL,2.36E-05,HomerIliad_Iliad-full-502
HomerIL,2.36E-05,HomerIliad_Iliad-full-503
HomerIL,2.36E-05,HomerIliad_Iliad-full-504
HomerIL,2.36E-05,HomerIliad_Iliad-full-505
HomerIL,2.36E-05,HomerIliad_Iliad-full-506
HomerIL,2.36E-05,HomerIliad_Iliad-full-507
HomerIL,2.36E-05,HomerIliad_Iliad-full-508
HomerIL,2.36E-05,HomerIliad_Iliad-full-509
HomerIL,2.36E-05,HomerIliad_Iliad-full-510
HomerIL,2.36E-05,HomerIliad_Iliad-full-511
HomerIL,2.36E-05,HomerIliad_Iliad-full-512
HomerIL,2.36E-05,HomerIliad_Iliad-full-513
HomerIL,2.36E-05,HomerIliad_Iliad-full-514
HomerIL,2.36E-05,HomerIliad_Iliad-full-515
HomerIL,2.36E-05,HomerIliad_Iliad-full-516
HomerIL,2.36E-05,HomerIliad_Iliad-full-517
HomerIL,2.36E-05,HomerIliad_Iliad-full-518
HomerIL,2.36E-05,HomerIliad_Iliad-full-519
HomerIL,2.36E-05,HomerIliad_Iliad-full-520
HomerIL,2.36E-05,HomerIliad_Iliad-full-521
HomerIL,2.36E-05,HomerIliad_Iliad-full-522
HomerIL,2.36E-05,HomerIliad_Iliad-full-523
HomerIL,2.36E-05,HomerIliad_Iliad-full-524
HomerIL,2.36E-05,HomerIliad_Iliad-full-525
HomerIL,2.36E-05,HomerIliad_Iliad-full-526
HomerIL,2.36E-05,HomerIliad_Iliad-full-527
HomerIL,2.36E-05,HomerIliad_Iliad-full-528
HomerIL,2.36E-05,HomerIliad_Iliad-full-529
HomerIL,2.36E-05,HomerIliad_Iliad-full-530
HomerIL,2.36E-05,HomerIliad_Iliad-full-531
HomerIL,2.36E-05,HomerIliad_Iliad-full-532
HomerIL,2.36E-05,HomerIliad_Iliad-full-533
HomerIL,2.36E-05,HomerIliad_Iliad-full-534
HomerIL,2.36E-05,HomerIliad_Iliad-full-535
HomerIL,2.36E-05,HomerIliad_Iliad-full-536
HomerIL,2.36E-05,HomerIliad_Iliad-full-537
HomerIL,2.36E-05,HomerIliad_Iliad-full-538
HomerIL,2.36E-05,HomerIliad_Iliad-full-539
HomerIL,2.36E-05,HomerIliad_Iliad-full-540
HomerIL,2.36E-05,HomerIliad_Iliad-full-541
HomerIL,2.36E-05,HomerIliad_Iliad-full-542
HomerIL,2.36E-05,HomerIliad_Iliad-full-543
HomerIL,2.36E-05,HomerIliad_Iliad-full-544
HomerIL,2.36E-05,HomerIliad_Iliad-full-545
HomerIL,2.36E-05,HomerIliad_Iliad-full-546
HomerIL,2.36E-05,HomerIliad_Iliad-full-547
HomerIL,2.36E-05,HomerIliad_Iliad-full-548
HomerIL,2.36E-05,HomerIliad_Iliad-full-549
HomerIL,2.36E-05,HomerIliad_Iliad-full-550
HomerIL,2.36E-05,HomerIliad_Iliad-full-551
HomerIL,2.36E-05,HomerIliad_Iliad-full-552
HomerIL,2.36E-05,HomerIliad_Iliad-full-553
HomerIL,2.36E-05,HomerIliad_Iliad-full-554
HomerIL,2.36E-05,HomerIliad_Iliad-full-555
HomerIL,2.36E-05,HomerIliad_Iliad-full-556
HomerIL,2.36E-05,HomerIliad_Iliad-full-557
HomerIL,2.36E-05,HomerIliad_Iliad-full-558
HomerIL,2.36E-05,HomerIliad_Iliad-full-559
HomerIL,2.36E-05,HomerIliad_Iliad-full-560
HomerIL,2.36E-05,HomerIliad_Iliad-full-561
