authors,prob_ratio,chunk_id
Herodotus,0.000133547,Herodotus_Book1-365
Herodotus,0.000133547,Herodotus_Book1-366
Herodotus,0.000133547,Herodotus_Book1-367
Herodotus,0.000133547,Herodotus_Book1-368
Herodotus,0.000133547,Herodotus_Book1-369
Herodotus,0.000133547,Herodotus_Book1-370
Herodotus,0.000133547,Herodotus_Book1-371
Herodotus,0.000133547,Herodotus_Book1-372
Herodotus,0.000133547,Herodotus_Book1-373
Herodotus,0.000133547,Herodotus_Book1-374
Herodotus,0.000133547,Herodotus_Book1-375
Herodotus,0.000133547,Herodotus_Book1-376
Herodotus,0.000133547,Herodotus_Book1-377
Herodotus,0.000133547,Herodotus_Book1-378
Herodotus,0.000133547,Herodotus_Book1-379
Herodotus,0.000133547,Herodotus_Book1-380
Herodotus,0.000133547,Herodotus_Book1-381
Herodotus,0.000133547,Herodotus_Book1-382
Herodotus,0.000133547,Herodotus_Book1-383
Herodotus,0.000133547,Herodotus_Book1-384
Herodotus,0.000133547,Herodotus_Book1-385
Herodotus,0.000133547,Herodotus_Book1-386
Herodotus,0.000133547,Herodotus_Book1-387
Herodotus,0.000133547,Herodotus_Book1-388
Herodotus,0.000133547,Herodotus_Book1-389
Herodotus,0.000133547,Herodotus_Book1-390
Herodotus,0.000133547,Herodotus_Book1-391
Herodotus,0.000133547,Herodotus_Book1-392
Herodotus,0.000133547,Herodotus_Book1-393
Herodotus,0.000133547,Herodotus_Book1-394
Herodotus,0.000133547,Herodotus_Book1-395
Herodotus,0.000133547,Herodotus_Book1-396
Herodotus,0.000133547,Herodotus_Book1-397
Herodotus,0.000133547,Herodotus_Book1-398
Herodotus,0.000133547,Herodotus_Book1-399
Herodotus,0.000133547,Herodotus_Book1-400
Herodotus,0.000133547,Herodotus_Book1-401
Herodotus,0.000133547,Herodotus_Book1-402
Herodotus,0.000133547,Herodotus_Book1-403
Herodotus,0.000133547,Herodotus_Book1-404
Herodotus,0.000133547,Herodotus_Book1-405
Herodotus,0.000133547,Herodotus_Book1-406
Herodotus,0.000133547,Herodotus_Book1-407
Herodotus,0.000133547,Herodotus_Book1-408
Herodotus,0.000133547,Herodotus_Book1-409
Herodotus,0.000133547,Herodotus_Book1-410
Herodotus,0.000133547,Herodotus_Book1-411
Herodotus,0.000133547,Herodotus_Book1-412
Herodotus,0.000133547,Herodotus_Book1-413
Herodotus,0.000133547,Herodotus_Book1-414
Herodotus,0.000133547,Herodotus_Book1-415
Herodotus,0.000133547,Herodotus_Book1-416
Herodotus,0.000133547,Herodotus_Book1-417
Herodotus,0.000133547,Herodotus_Book1-418
Herodotus,0.000133547,Herodotus_Book1-419
Herodotus,0.000133547,Herodotus_Book1-420
Herodotus,0.000133547,Herodotus_Book1-421
Herodotus,0.000133547,Herodotus_Book1-422
Herodotus,0.000133547,Herodotus_Book1-423
Herodotus,0.000133547,Herodotus_Book1-424
Herodotus,0.000133547,Herodotus_Book1-425
Herodotus,0.000133547,Herodotus_Book1-426
Herodotus,0.000133547,Herodotus_Book1-427
Herodotus,0.000133547,Herodotus_Book1-428
Herodotus,0.000133547,Herodotus_Book1-429
Herodotus,0.000133547,Herodotus_Book1-430
Herodotus,0.000133547,Herodotus_Book1-431
Herodotus,0.000133547,Herodotus_Book1-432
Herodotus,0.000133547,Herodotus_Book1-433
Herodotus,0.000133547,Herodotus_Book1-434
Herodotus,0.000133547,Herodotus_Book1-435
Herodotus,0.000133547,Herodotus_Book1-436
Herodotus,0.000133547,Herodotus_Book1-437
Herodotus,0.000133547,Herodotus_Book1-438
Herodotus,0.000133547,Herodotus_Book1-439
Herodotus,0.000133547,Herodotus_Book1-440
Herodotus,0.000133547,Herodotus_Book1-441
Herodotus,0.000133547,Herodotus_Book1-442
Herodotus,0.000133547,Herodotus_Book1-443
Herodotus,0.000133547,Herodotus_Book1-444
Herodotus,0.000133547,Herodotus_Book1-445
Herodotus,0.000133547,Herodotus_Book1-446
Herodotus,0.000133547,Herodotus_Book1-447
Herodotus,0.000133547,Herodotus_Book1-448
Herodotus,0.000133547,Herodotus_Book1-449
Herodotus,0.000133547,Herodotus_Book1-450
Herodotus,0.000133547,Herodotus_Book1-451
Herodotus,0.000133547,Herodotus_Book1-452
Herodotus,0.000133547,Herodotus_Book1-453
Herodotus,0.000133547,Herodotus_Book1-454
Herodotus,0.000133547,Herodotus_Book1-455
Herodotus,0.000133547,Herodotus_Book1-456
Herodotus,0.000133547,Herodotus_Book1-457
Herodotus,0.000133547,Herodotus_Book1-458
Herodotus,0.000133547,Herodotus_Book1-459
Herodotus,0.000133547,Herodotus_Book1-460
Herodotus,0.000133547,Herodotus_Book1-461
Herodotus,0.000133547,Herodotus_Book1-462
Herodotus,0.000133547,Herodotus_Book1-463
Herodotus,0.000133547,Herodotus_Book1-464
Herodotus,0.000133547,Herodotus_Book1-465
Herodotus,0.000133547,Herodotus_Book1-466
Herodotus,0.000133547,Herodotus_Book1-467
Herodotus,0.000133547,Herodotus_Book1-468
Herodotus,0.000133547,Herodotus_Book1-469
Herodotus,0.000133547,Herodotus_Book1-470
Herodotus,0.000133547,Herodotus_Book1-471
Herodotus,0.000133547,Herodotus_Book1-472
Herodotus,0.000133547,Herodotus_Book1-473
Herodotus,0.000133547,Herodotus_Book1-474
Herodotus,0.000133547,Herodotus_Book1-475
Herodotus,0.000133547,Herodotus_Book1-476
Herodotus,0.000133547,Herodotus_Book1-477
Herodotus,0.000133547,Herodotus_Book1-478
Herodotus,0.000133547,Herodotus_Book1-479
Herodotus,0.000133547,Herodotus_Book1-480
Herodotus,0.000133547,Herodotus_Book1-481
Herodotus,0.000133547,Herodotus_Book1-482
Herodotus,0.000133547,Herodotus_Book1-483
Herodotus,0.000133547,Herodotus_Book1-484
Herodotus,0.000133547,Herodotus_Book1-485
Herodotus,0.000133547,Herodotus_Book1-486
Herodotus,0.000133547,Herodotus_Book1-487
Herodotus,0.000133547,Herodotus_Book1-488
Herodotus,0.000133547,Herodotus_Book1-489
Herodotus,0.000133547,Herodotus_Book1-490
Herodotus,0.000133547,Herodotus_Book1-491
Herodotus,0.000133547,Herodotus_Book1-492
Herodotus,0.000133547,Herodotus_Book1-493
Herodotus,0.000133547,Herodotus_Book1-494
Herodotus,0.000133547,Herodotus_Book1-495
Herodotus,0.000133547,Herodotus_Book1-496
Herodotus,0.000133547,Herodotus_Book1-497
Herodotus,0.000133547,Herodotus_Book1-498
Herodotus,0.000133547,Herodotus_Book1-499
Herodotus,0.000133547,Herodotus_Book1-500
Herodotus,0.000133547,Herodotus_Book1-501
Herodotus,0.000133547,Herodotus_Book1-502
Herodotus,0.000133547,Herodotus_Book1-503
Herodotus,0.000133547,Herodotus_Book1-504
Herodotus,0.000133547,Herodotus_Book1-505
Herodotus,0.000133547,Herodotus_Book1-506
Herodotus,0.000133547,Herodotus_Book1-507
Herodotus,0.000133547,Herodotus_Book1-508
Herodotus,0.000133547,Herodotus_Book1-509
Herodotus,0.000133547,Herodotus_Book1-510
Herodotus,0.000133547,Herodotus_Book1-511
Herodotus,0.000133547,Herodotus_Book1-512
Herodotus,0.000133547,Herodotus_Book1-513
Herodotus,0.000133547,Herodotus_Book1-514
Herodotus,0.000133547,Herodotus_Book1-515
Herodotus,0.000133547,Herodotus_Book1-516
Herodotus,0.000133547,Herodotus_Book1-517
Herodotus,0.000133547,Herodotus_Book1-518
Herodotus,0.000133547,Herodotus_Book1-519
Herodotus,0.000133547,Herodotus_Book1-520
Herodotus,0.000133547,Herodotus_Book1-521
Herodotus,0.000133547,Herodotus_Book1-522
Herodotus,0.000133547,Herodotus_Book1-523
Herodotus,0.000133547,Herodotus_Book1-524
Herodotus,0.000133547,Herodotus_Book1-525
Herodotus,0.000133547,Herodotus_Book1-526
Herodotus,0.000133547,Herodotus_Book1-527
Herodotus,0.000133547,Herodotus_Book1-528
Herodotus,0.000133547,Herodotus_Book1-529
Herodotus,0.000133547,Herodotus_Book1-530
Herodotus,0.000133547,Herodotus_Book1-531
Herodotus,0.000133547,Herodotus_Book1-532
Herodotus,0.000133547,Herodotus_Book1-533
Herodotus,0.000133547,Herodotus_Book1-534
Herodotus,0.000133547,Herodotus_Book1-535
Herodotus,0.000133547,Herodotus_Book1-536
Herodotus,0.000133547,Herodotus_Book1-537
Herodotus,0.000133547,Herodotus_Book1-538
Herodotus,0.000133547,Herodotus_Book1-539
Herodotus,0.000133547,Herodotus_Book1-540
Herodotus,0.000133547,Herodotus_Book1-541
Herodotus,0.000133547,Herodotus_Book1-542
Herodotus,0.000133547,Herodotus_Book1-543
Herodotus,0.000133547,Herodotus_Book1-544
Herodotus,0.000133547,Herodotus_Book1-545
Herodotus,0.000133547,Herodotus_Book1-546
Herodotus,0.000133547,Herodotus_Book1-547
Herodotus,0.000133547,Herodotus_Book1-548
Herodotus,0.000133547,Herodotus_Book1-549
Herodotus,0.000133547,Herodotus_Book1-550
Herodotus,0.000133547,Herodotus_Book1-551
Herodotus,0.000133547,Herodotus_Book1-552
Herodotus,0.000133547,Herodotus_Book1-553
Herodotus,0.000133547,Herodotus_Book1-554
Herodotus,0.000133547,Herodotus_Book1-555
Herodotus,0.000133547,Herodotus_Book1-556
Herodotus,0.000133547,Herodotus_Book1-557
Herodotus,0.000133547,Herodotus_Book1-558
Herodotus,0.000133547,Herodotus_Book1-559
Herodotus,0.000133547,Herodotus_Book1-560
Herodotus,0.000133547,Herodotus_Book1-561
Herodotus,0.000133547,Herodotus_Book1-562
Herodotus,0.000133547,Herodotus_Book1-563
Herodotus,0.000133547,Herodotus_Book1-564
Herodotus,0.000133547,Herodotus_Book1-565
Herodotus,0.000133547,Herodotus_Book1-566
Herodotus,0.000133547,Herodotus_Book1-567
Herodotus,0.000133547,Herodotus_Book1-568
Herodotus,0.000133547,Herodotus_Book1-569
Herodotus,0.000133547,Herodotus_Book1-570
Herodotus,0.000133547,Herodotus_Book1-571
Herodotus,0.000133547,Herodotus_Book1-572
Herodotus,0.000133547,Herodotus_Book1-573
Herodotus,0.000133547,Herodotus_Book1-574
Herodotus,0.000133547,Herodotus_Book1-575
Herodotus,0.000133547,Herodotus_Book1-576
Herodotus,0.000133547,Herodotus_Book1-577
Herodotus,0.000133547,Herodotus_Book1-578
Herodotus,0.000133547,Herodotus_Book1-579
Herodotus,0.000133547,Herodotus_Book1-580
Herodotus,0.000133547,Herodotus_Book1-581
Herodotus,0.000133547,Herodotus_Book1-582
Herodotus,0.000133547,Herodotus_Book1-583
Herodotus,0.000133547,Herodotus_Book1-584
Herodotus,0.000133547,Herodotus_Book1-585
Herodotus,0.000133547,Herodotus_Book1-586
Herodotus,0.000133547,Herodotus_Book1-587
Herodotus,0.000133547,Herodotus_Book1-588
Herodotus,0.000133547,Herodotus_Book1-589
Herodotus,0.000133547,Herodotus_Book1-590
Herodotus,0.000133547,Herodotus_Book1-591
Herodotus,0.000133547,Herodotus_Book1-592
Herodotus,0.000133547,Herodotus_Book1-593
Herodotus,0.000133547,Herodotus_Book1-594
Herodotus,0.000133547,Herodotus_Book1-595
Herodotus,0.000133547,Herodotus_Book1-596
Herodotus,0.000133547,Herodotus_Book1-597
Herodotus,0.000133547,Herodotus_Book1-598
Herodotus,0.000133547,Herodotus_Book1-599
Herodotus,0.000133547,Herodotus_Book1-600
Herodotus,0.000133547,Herodotus_Book1-601
Herodotus,0.000133547,Herodotus_Book1-602
Herodotus,0.000133547,Herodotus_Book1-603
Herodotus,0.000133547,Herodotus_Book1-604
Herodotus,0.000133547,Herodotus_Book1-605
Herodotus,0.000133547,Herodotus_Book1-606
Herodotus,0.000133547,Herodotus_Book1-607
Herodotus,0.000133547,Herodotus_Book1-608
Herodotus,0.000133547,Herodotus_Book1-609
Herodotus,0.000133547,Herodotus_Book1-610
Herodotus,0.000133547,Herodotus_Book1-611
Herodotus,0.000133547,Herodotus_Book1-612
Herodotus,0.000133547,Herodotus_Book1-613
Herodotus,0.000133547,Herodotus_Book1-614
Herodotus,0.000133547,Herodotus_Book1-615
Herodotus,0.000133547,Herodotus_Book1-616
Herodotus,0.000133547,Herodotus_Book1-617
Herodotus,0.000133547,Herodotus_Book1-618
Herodotus,0.000133547,Herodotus_Book1-619
Herodotus,0.000133547,Herodotus_Book1-620
Herodotus,0.000133547,Herodotus_Book1-621
Herodotus,0.000133547,Herodotus_Book1-622
Herodotus,0.000133547,Herodotus_Book1-623
Herodotus,0.000133547,Herodotus_Book1-624
Hesiod,0.000228311,Hesiod_Shield-1
Hesiod,0.000228311,Hesiod_Shield-2
Hesiod,0.000228311,Hesiod_Shield-3
Hesiod,0.000228311,Hesiod_Shield-4
Hesiod,0.000228311,Hesiod_Shield-5
Hesiod,0.000228311,Hesiod_Shield-6
Hesiod,0.000228311,Hesiod_Shield-7
Hesiod,0.000228311,Hesiod_Shield-8
Hesiod,0.000228311,Hesiod_Shield-9
Hesiod,0.000228311,Hesiod_Shield-10
Hesiod,0.000228311,Hesiod_Shield-11
Hesiod,0.000228311,Hesiod_Shield-12
Hesiod,0.000228311,Hesiod_Shield-13
Hesiod,0.000228311,Hesiod_Shield-14
Hesiod,0.000228311,Hesiod_Shield-15
Hesiod,0.000228311,Hesiod_Shield-16
Hesiod,0.000228311,Hesiod_Shield-17
Hesiod,0.000228311,Hesiod_Shield-18
Hesiod,0.000228311,Hesiod_Shield-19
Hesiod,0.000228311,Hesiod_Shield-20
Hesiod,0.000228311,Hesiod_Shield-21
Hesiod,0.000228311,Hesiod_Shield-22
Hesiod,0.000228311,Hesiod_Shield-23
Hesiod,0.000228311,Hesiod_Shield-24
Hesiod,0.000228311,Hesiod_Shield-25
Hesiod,0.000228311,Hesiod_Shield-26
Hesiod,0.000228311,Hesiod_Shield-27
Hesiod,0.000228311,Hesiod_Shield-28
Hesiod,0.000228311,Hesiod_Shield-29
Hesiod,0.000228311,Hesiod_Shield-30
Hesiod,0.000228311,Hesiod_Shield-31
Hesiod,0.000228311,Hesiod_Shield-32
Hesiod,0.000228311,Hesiod_Shield-33
Hesiod,0.000228311,Hesiod_Shield-34
Hesiod,0.000228311,Hesiod_Shield-35
Hesiod,0.000228311,Hesiod_Shield-36
Hesiod,0.000228311,Hesiod_Shield-37
Hesiod,0.000228311,Hesiod_Shield-38
Hesiod,0.000228311,Hesiod_Shield-39
Hesiod,0.000228311,Hesiod_Shield-40
Hesiod,0.000228311,Hesiod_Shield-41
Hesiod,0.000228311,Hesiod_Shield-42
Hesiod,0.000228311,Hesiod_Shield-43
Hesiod,0.000228311,Hesiod_Shield-44
Hesiod,0.000228311,Hesiod_Shield-45
Hesiod,0.000228311,Hesiod_Shield-46
Hesiod,0.000228311,Hesiod_Shield-47
Hesiod,0.000228311,Hesiod_Shield-48
Hesiod,0.000228311,Hesiod_Shield-49
Hesiod,0.000228311,Hesiod_Shield-50
Hesiod,0.000228311,Hesiod_Shield-51
Hesiod,0.000228311,Hesiod_Shield-52
Hesiod,0.000228311,Hesiod_Shield-53
Hesiod,0.000228311,Hesiod_Shield-54
Hesiod,0.000228311,Hesiod_Shield-55
Hesiod,0.000228311,Hesiod_Shield-56
Hesiod,0.000228311,Hesiod_Shield-57
Hesiod,0.000228311,Hesiod_Shield-58
Hesiod,0.000228311,Hesiod_Shield-59
Hesiod,0.000228311,Hesiod_Shield-60
Hesiod,0.000228311,Hesiod_Shield-61
Hesiod,0.000228311,Hesiod_Shield-62
Hesiod,0.000228311,Hesiod_Shield-63
Hesiod,0.000228311,Hesiod_Shield-64
Hesiod,0.000228311,Hesiod_Shield-65
Hesiod,0.000228311,Hesiod_Shield-66
Hesiod,0.000228311,Hesiod_Shield-67
Hesiod,0.000228311,Hesiod_Shield-68
Hesiod,0.000228311,Hesiod_Shield-69
Hesiod,0.000228311,Hesiod_Shield-70
Hesiod,0.000228311,Hesiod_Shield-71
Hesiod,0.000228311,Hesiod_Shield-72
Hesiod,0.000228311,Hesiod_Shield-73
Hesiod,0.000228311,Hesiod_Shield-74
Hesiod,0.000228311,Hesiod_Shield-75
Hesiod,0.000228311,Hesiod_Theogony-1
Hesiod,0.000228311,Hesiod_Theogony-2
Hesiod,0.000228311,Hesiod_Theogony-3
Hesiod,0.000228311,Hesiod_Theogony-4
Hesiod,0.000228311,Hesiod_Theogony-5
Hesiod,0.000228311,Hesiod_Theogony-6
Hesiod,0.000228311,Hesiod_Theogony-7
Hesiod,0.000228311,Hesiod_Theogony-8
Hesiod,0.000228311,Hesiod_Theogony-9
Hesiod,0.000228311,Hesiod_Theogony-10
Hesiod,0.000228311,Hesiod_Theogony-11
Hesiod,0.000228311,Hesiod_Theogony-12
Hesiod,0.000228311,Hesiod_Theogony-13
Hesiod,0.000228311,Hesiod_Theogony-14
Hesiod,0.000228311,Hesiod_Theogony-15
Hesiod,0.000228311,Hesiod_Theogony-16
Hesiod,0.000228311,Hesiod_Theogony-17
Hesiod,0.000228311,Hesiod_Theogony-18
Hesiod,0.000228311,Hesiod_Theogony-19
Hesiod,0.000228311,Hesiod_Theogony-20
Hesiod,0.000228311,Hesiod_Theogony-21
Hesiod,0.000228311,Hesiod_Theogony-22
Hesiod,0.000228311,Hesiod_Theogony-23
Hesiod,0.000228311,Hesiod_Theogony-24
Hesiod,0.000228311,Hesiod_Theogony-25
Hesiod,0.000228311,Hesiod_Theogony-26
Hesiod,0.000228311,Hesiod_Theogony-27
Hesiod,0.000228311,Hesiod_Theogony-28
Hesiod,0.000228311,Hesiod_Theogony-29
Hesiod,0.000228311,Hesiod_Theogony-30
Hesiod,0.000228311,Hesiod_Theogony-31
Hesiod,0.000228311,Hesiod_Theogony-32
Hesiod,0.000228311,Hesiod_Theogony-33
Hesiod,0.000228311,Hesiod_Theogony-34
Hesiod,0.000228311,Hesiod_Theogony-35
Hesiod,0.000228311,Hesiod_Theogony-36
Hesiod,0.000228311,Hesiod_Theogony-37
Hesiod,0.000228311,Hesiod_Theogony-38
Hesiod,0.000228311,Hesiod_Theogony-39
Hesiod,0.000228311,Hesiod_Theogony-40
Hesiod,0.000228311,Hesiod_Theogony-41
Hesiod,0.000228311,Hesiod_Theogony-42
Hesiod,0.000228311,Hesiod_Theogony-43
Hesiod,0.000228311,Hesiod_Theogony-44
Hesiod,0.000228311,Hesiod_Theogony-45
Hesiod,0.000228311,Hesiod_Theogony-46
Hesiod,0.000228311,Hesiod_Theogony-47
Hesiod,0.000228311,Hesiod_Theogony-48
Hesiod,0.000228311,Hesiod_Theogony-49
Hesiod,0.000228311,Hesiod_Theogony-50
Hesiod,0.000228311,Hesiod_Theogony-51
Hesiod,0.000228311,Hesiod_Theogony-52
Hesiod,0.000228311,Hesiod_Theogony-53
Hesiod,0.000228311,Hesiod_Theogony-54
Hesiod,0.000228311,Hesiod_Theogony-55
Hesiod,0.000228311,Hesiod_Theogony-56
Hesiod,0.000228311,Hesiod_Theogony-57
Hesiod,0.000228311,Hesiod_Theogony-58
Hesiod,0.000228311,Hesiod_Theogony-59
Hesiod,0.000228311,Hesiod_Theogony-60
Hesiod,0.000228311,Hesiod_Theogony-61
Hesiod,0.000228311,Hesiod_Theogony-62
Hesiod,0.000228311,Hesiod_Theogony-63
Hesiod,0.000228311,Hesiod_Theogony-64
Hesiod,0.000228311,Hesiod_Theogony-65
Hesiod,0.000228311,Hesiod_Theogony-66
Hesiod,0.000228311,Hesiod_Theogony-67
Hesiod,0.000228311,Hesiod_Theogony-68
Hesiod,0.000228311,Hesiod_Theogony-69
Hesiod,0.000228311,Hesiod_Theogony-70
Hesiod,0.000228311,Hesiod_Theogony-71
Hesiod,0.000228311,Hesiod_Theogony-72
Hesiod,0.000228311,Hesiod_Theogony-73
Hesiod,0.000228311,Hesiod_Theogony-74
Hesiod,0.000228311,Hesiod_Theogony-75
Hesiod,0.000228311,Hesiod_Theogony-76
Hesiod,0.000228311,Hesiod_Theogony-77
Hesiod,0.000228311,Hesiod_Theogony-78
Hesiod,0.000228311,Hesiod_Theogony-79
Hesiod,0.000228311,Hesiod_Theogony-80
Hesiod,0.000228311,Hesiod_Theogony-81
Hesiod,0.000228311,Hesiod_Theogony-82
Hesiod,0.000228311,Hesiod_Theogony-83
Hesiod,0.000228311,Hesiod_Theogony-84
Hesiod,0.000228311,Hesiod_Theogony-85
Hesiod,0.000228311,Hesiod_Theogony-86
Hesiod,0.000228311,Hesiod_Theogony-87
Hesiod,0.000228311,Hesiod_Theogony-88
Hesiod,0.000228311,Hesiod_Theogony-89
Hesiod,0.000228311,Hesiod_Theogony-90
Hesiod,0.000228311,Hesiod_Theogony-91
Hesiod,0.000228311,Hesiod_Theogony-92
Hesiod,0.000228311,Hesiod_Theogony-93
Hesiod,0.000228311,Hesiod_Theogony-94
Hesiod,0.000228311,Hesiod_Theogony-95
Hesiod,0.000228311,Hesiod_Theogony-96
Hesiod,0.000228311,Hesiod_Theogony-97
Hesiod,0.000228311,Hesiod_Theogony-98
Hesiod,0.000228311,Hesiod_Theogony-99
Hesiod,0.000228311,Hesiod_Theogony-100
Hesiod,0.000228311,Hesiod_Theogony-101
Hesiod,0.000228311,Hesiod_Theogony-102
Hesiod,0.000228311,Hesiod_Theogony-103
Hesiod,0.000228311,Hesiod_Theogony-104
Hesiod,0.000228311,Hesiod_Theogony-105
Hesiod,0.000228311,Hesiod_Theogony-106
Hesiod,0.000228311,Hesiod_Theogony-107
Hesiod,0.000228311,Hesiod_Theogony-108
Hesiod,0.000228311,Hesiod_Theogony-109
Hesiod,0.000228311,Hesiod_Theogony-110
Hesiod,0.000228311,Hesiod_Theogony-111
Hesiod,0.000228311,Hesiod_Theogony-112
Hesiod,0.000228311,Hesiod_Theogony-113
Hesiod,0.000228311,Hesiod_Theogony-114
Hesiod,0.000228311,Hesiod_Theogony-115
Hesiod,0.000228311,Hesiod_Theogony-116
Hesiod,0.000228311,Hesiod_Theogony-117
Hesiod,0.000228311,Hesiod_Theogony-118
Hesiod,0.000228311,Hesiod_Theogony-119
Hesiod,0.000228311,Hesiod_Theogony-120
Hesiod,0.000228311,Hesiod_Theogony-121
Hesiod,0.000228311,Hesiod_Theogony-122
Hesiod,0.000228311,Hesiod_Theogony-123
Hesiod,0.000228311,Hesiod_Theogony-124
Hesiod,0.000228311,Hesiod_Theogony-125
Hesiod,0.000228311,Hesiod_Theogony-126
Hesiod,0.000228311,Hesiod_Theogony-127
Hesiod,0.000228311,Hesiod_Theogony-128
Hesiod,0.000228311,Hesiod_Theogony-129
Hesiod,0.000228311,Hesiod_Theogony-130
Hesiod,0.000228311,Hesiod_Theogony-131
Hesiod,0.000228311,Hesiod_Theogony-132
Hesiod,0.000228311,Hesiod_Theogony-133
Hesiod,0.000228311,Hesiod_Theogony-134
Hesiod,0.000228311,Hesiod_Theogony-135
Hesiod,0.000228311,Hesiod_Theogony-136
Hesiod,0.000228311,Hesiod_Theogony-137
Hesiod,0.000228311,Hesiod_Theogony-138
Hesiod,0.000228311,Hesiod_Theogony-139
Hesiod,0.000228311,Hesiod_Theogony-140
Hesiod,0.000228311,Hesiod_Theogony-141
Hesiod,0.000228311,Hesiod_Theogony-142
Hesiod,0.000228311,Hesiod_Theogony-143
Hesiod,0.000228311,Hesiod_Theogony-144
Hesiod,0.000228311,Hesiod_Theogony-145
Hesiod,0.000228311,Hesiod_Theogony-146
Hesiod,0.000228311,Hesiod_Theogony-147
Hesiod,0.000228311,Hesiod_Theogony-148
Hesiod,0.000228311,Hesiod_Theogony-149
Hesiod,0.000228311,Hesiod_Theogony-150
Hesiod,0.000228311,Hesiod_Theogony-151
Hesiod,0.000228311,Hesiod_Theogony-152
Hesiod,0.000228311,Hesiod_Theogony-153
Hesiod,0.000228311,Hesiod_Theogony-154
Hesiod,0.000228311,Hesiod_Theogony-155
Hesiod,0.000228311,Hesiod_Theogony-156
Hesiod,0.000228311,Hesiod_Works-1
Hesiod,0.000228311,Hesiod_Works-2
Hesiod,0.000228311,Hesiod_Works-3
Hesiod,0.000228311,Hesiod_Works-4
Hesiod,0.000228311,Hesiod_Works-5
Hesiod,0.000228311,Hesiod_Works-6
Hesiod,0.000228311,Hesiod_Works-7
Hesiod,0.000228311,Hesiod_Works-8
Hesiod,0.000228311,Hesiod_Works-9
Hesiod,0.000228311,Hesiod_Works-10
Hesiod,0.000228311,Hesiod_Works-11
Hesiod,0.000228311,Hesiod_Works-12
Hesiod,0.000228311,Hesiod_Works-13
Hesiod,0.000228311,Hesiod_Works-14
Hesiod,0.000228311,Hesiod_Works-15
Hesiod,0.000228311,Hesiod_Works-16
Hesiod,0.000228311,Hesiod_Works-17
Hesiod,0.000228311,Hesiod_Works-18
Hesiod,0.000228311,Hesiod_Works-19
Hesiod,0.000228311,Hesiod_Works-20
Hesiod,0.000228311,Hesiod_Works-21
Hesiod,0.000228311,Hesiod_Works-22
Hesiod,0.000228311,Hesiod_Works-23
Hesiod,0.000228311,Hesiod_Works-24
Hesiod,0.000228311,Hesiod_Works-25
Hesiod,0.000228311,Hesiod_Works-26
Hesiod,0.000228311,Hesiod_Works-27
Hesiod,0.000228311,Hesiod_Works-28
Hesiod,0.000228311,Hesiod_Works-29
Hesiod,0.000228311,Hesiod_Works-30
Hesiod,0.000228311,Hesiod_Works-31
Hesiod,0.000228311,Hesiod_Works-32
Hesiod,0.000228311,Hesiod_Works-33
Hesiod,0.000228311,Hesiod_Works-34
Hesiod,0.000228311,Hesiod_Works-35
Hesiod,0.000228311,Hesiod_Works-36
Hesiod,0.000228311,Hesiod_Works-37
Hesiod,0.000228311,Hesiod_Works-38
Hesiod,0.000228311,Hesiod_Works-39
Hesiod,0.000228311,Hesiod_Works-40
Hesiod,0.000228311,Hesiod_Works-41
Hesiod,0.000228311,Hesiod_Works-42
Hesiod,0.000228311,Hesiod_Works-43
Hesiod,0.000228311,Hesiod_Works-44
Hesiod,0.000228311,Hesiod_Works-45
Hesiod,0.000228311,Hesiod_Works-46
Hesiod,0.000228311,Hesiod_Works-47
Hesiod,0.000228311,Hesiod_Works-48
Hesiod,0.000228311,Hesiod_Works-49
Hesiod,0.000228311,Hesiod_Works-50
Hesiod,0.000228311,Hesiod_Works-51
Hesiod,0.000228311,Hesiod_Works-52
Hesiod,0.000228311,Hesiod_Works-53
Hesiod,0.000228311,Hesiod_Works-54
Hesiod,0.000228311,Hesiod_Works-55
Hesiod,0.000228311,Hesiod_Works-56
Hesiod,0.000228311,Hesiod_Works-57
Hesiod,0.000228311,Hesiod_Works-58
Hesiod,0.000228311,Hesiod_Works-59
Hesiod,0.000228311,Hesiod_Works-60
Hesiod,0.000228311,Hesiod_Works-61
Hesiod,0.000228311,Hesiod_Works-62
Hesiod,0.000228311,Hesiod_Works-63
Hesiod,0.000228311,Hesiod_Works-64
Hesiod,0.000228311,Hesiod_Works-65
Hesiod,0.000228311,Hesiod_Works-66
Hesiod,0.000228311,Hesiod_Works-67
Hesiod,0.000228311,Hesiod_Works-68
Hesiod,0.000228311,Hesiod_Works-69
Hesiod,0.000228311,Hesiod_Works-70
Hesiod,0.000228311,Hesiod_Works-71
Hesiod,0.000228311,Hesiod_Works-72
Hesiod,0.000228311,Hesiod_Works-73
Hesiod,0.000228311,Hesiod_Works-74
Hesiod,0.000228311,Hesiod_Works-75
Hesiod,0.000228311,Hesiod_Works-76
Hesiod,0.000228311,Hesiod_Works-77
Hesiod,0.000228311,Hesiod_Works-78
Hesiod,0.000228311,Hesiod_Works-79
Hesiod,0.000228311,Hesiod_Works-80
Hesiod,0.000228311,Hesiod_Works-81
Hesiod,0.000228311,Hesiod_Works-82
Hesiod,0.000228311,Hesiod_Works-83
Hesiod,0.000228311,Hesiod_Works-84
Hesiod,0.000228311,Hesiod_Works-85
Hesiod,0.000228311,Hesiod_Works-86
Hesiod,0.000228311,Hesiod_Works-87
Hesiod,0.000228311,Hesiod_Works-88
