"","x"
"2026","#-coord-c-auxp-r"
"2027","coord-c-sbj_co-v-obj-p"
"2028","coord-c-sbj_co-v-obj-p"
"2029","obj-v-auxp-r-obj-p"
"2030","obj-v-auxp-r-obj-p"
"2031","auxc-c-coord-c-adv_co-v-obj-n-atr-l"
"2032","auxc-c-coord-c-adv_co-v-obj-n-atr-l"
"2033","#-coord-c-pred_co-v-obj-a-atr-l"
"2034","#-coord-c-pred_co-v-obj-a-atr-l"
"2035","sbj-p-atr-n"
"2036","sbj-p-atr-n"
"2037","atr-v-obj-n-atr-a"
"2038","atr-v-obj-n-atr-a"
"2039","apos-u-obj_ap-n"
"2040","apos-u-obj_ap-n"
"2041","coord-c-pred_co-v-obj-v-atr-l"
"2042","coord-c-pred_co-v-obj-v-atr-l"
"2043","obj-n-atr-v-adv-d"
"2044","obj-n-atr-v-adv-d"
"2045","obj-v-auxp-r-adv-v"
"2046","obj-v-auxp-r-adv-v"
"2047","coord-c-sbj_co-v-sbj-n"
"2048","coord-c-sbj_co-v-sbj-n"
"2049","pred_co-v-pnom-n"
"2050","pred_co-v-pnom-n"
"2051","auxc-c-obj-v-sbj-v"
"2052","auxc-c-obj-v-sbj-v"
"2053","pred_co-v-adv-v-obj-p"
"2054","pred_co-v-adv-v-obj-p"
"2055","adv-v-obj-v-adv-d"
"2056","adv-v-obj-v-adv-d"
"2057","#-pred-v-obj-v-auxc-c-obj-v"
"2058","#-pred-v-obj-v-auxc-c-obj-v"
"2059","pred-v-obj-v-auxc-c-obj-v"
"2060","pred-v-obj-v-auxc-c-obj-v"
"2061","coord-c-obj_co-v-obj-a"
"2062","coord-c-obj_co-v-obj-a"
"2063","obj-n-atr-v-auxp-r-adv-n"
"2064","obj-n-atr-v-auxp-r-adv-n"
"2065","#-pred-v-sbj-v-coord-c"
"2066","#-pred-v-sbj-v-coord-c"
"2067","pred-v-sbj-v-coord-c"
"2068","pred-v-sbj-v-coord-c"
"2069","coord-c-obj-n-atr-l"
"2070","coord-c-obj-n-atr-l"
"2071","coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"2072","coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"2073","#-pred-v-coord-c-adv_co-v-obj-p"
"2074","#-pred-v-coord-c-adv_co-v-obj-p"
"2075","pred-v-coord-c-adv_co-v-obj-p"
"2076","pred-v-coord-c-adv_co-v-obj-p"
"2077","coord-c-pred_co-v-adv-v-obj-p"
"2078","coord-c-pred_co-v-adv-v-obj-p"
"2079","obj_co-v-auxp-r-obj-n"
"2080","obj_co-v-auxp-r-obj-n"
"2081","sbj-a-atr-n"
"2082","sbj-a-atr-n"
"2083","pred-v-obj-v-atr-l"
"2084","pred-v-obj-v-atr-l"
"2085","apos-u-sbj_ap-n"
"2086","apos-u-sbj_ap-n"
"2087","#-pred-v-sbj-v-obj-n-atr-l"
"2088","#-pred-v-sbj-v-obj-n-atr-l"
"2089","pred-v-sbj-v-obj-n-atr-l"
"2090","pred-v-sbj-v-obj-n-atr-l"
"2091","pred_co-v-coord-c-adv_co-v-auxp-r"
"2092","pred_co-v-coord-c-adv_co-v-auxp-r"
"2093","pred_co-v-auxy-d"
"2094","pred_co-v-auxy-d"
"2095","coord-c-adv_co-v-sbj-p"
"2096","coord-c-adv_co-v-sbj-p"
"2097","#-pred-v-obj-v-atr-l"
"2098","#-pred-v-obj-v-atr-l"
"2099","#-pred-v-coord-c-pnom_co-a"
"2100","#-pred-v-coord-c-pnom_co-a"
"2101","pred-v-coord-c-pnom_co-a"
"2102","pred-v-coord-c-pnom_co-a"
"2103","coord-c-pred_co-v-pnom-n"
"2104","coord-c-pred_co-v-pnom-n"
"2105","#-pred-v-adv-v-obj-v-sbj-n"
"2106","#-pred-v-adv-v-obj-v-sbj-n"
"2107","pred-v-adv-v-obj-v-sbj-n"
"2108","pred-v-adv-v-obj-v-sbj-n"
"2109","coord-c-auxp-r-adv-p"
"2110","coord-c-auxp-r-adv-p"
"2111","coord-c-obj_co-v-auxp-r-obj-n"
"2112","coord-c-obj_co-v-auxp-r-obj-n"
"2113","pnom-a-auxp-r"
"2114","pnom-a-auxp-r"
"2115","#-coord-c-coord-c-coord-c"
"2116","#-coord-c-coord-c-coord-c"
"2117","pred_co-v-sbj-n-atr-n"
"2118","pred_co-v-sbj-n-atr-n"
"2119","obj-v-coord-c-adv_co-v"
"2120","obj-v-coord-c-adv_co-v"
"2121","coord-c-atr-n-atr-l"
"2122","coord-c-atr-n-atr-l"
"2123","#-pred-v-sbj-v-auxc-c"
"2124","#-pred-v-sbj-v-auxc-c"
"2125","pred-v-sbj-v-auxc-c"
"2126","pred-v-sbj-v-auxc-c"
"2127","auxc-c-coord-c-adv_co-v-sbj-n-atr-l"
"2128","auxc-c-coord-c-adv_co-v-sbj-n-atr-l"
"2129","adv-v-coord-c-obj_co-v-auxp-r"
"2130","adv-v-coord-c-obj_co-v-auxp-r"
"2131","adv-p-atr-l"
"2132","adv-p-atr-l"
"2133","auxp-r-obj-v"
"2134","auxp-r-obj-v"
"2135","#-coord-c-pred_co-v-obj-v-obj-p"
"2136","#-coord-c-pred_co-v-obj-v-obj-p"
"2137","#-pred-v-coord-c-coord-c-auxy-d"
"2138","#-pred-v-coord-c-coord-c-auxy-d"
"2139","pred-v-coord-c-coord-c-auxy-d"
"2140","pred-v-coord-c-coord-c-auxy-d"
"2141","#-pred--coord-c-auxy-d"
"2142","#-pred--coord-c-auxy-d"
"2143","pred--coord-c-auxy-d"
"2144","pred--coord-c-auxy-d"
"2145","obj-v-auxp-r-adv-v-atr-l"
"2146","obj-v-auxp-r-adv-v-atr-l"
"2147","#-coord-c-pred_co-v-adv-v-adv-d"
"2148","#-coord-c-pred_co-v-adv-v-adv-d"
"2149","pred_co-v-adv-v-coord-c-obj_co-n"
"2150","pred_co-v-adv-v-coord-c-obj_co-n"
"2151","#-coord-c-pred_co-v-auxp-r-adv-p"
"2152","#-coord-c-pred_co-v-auxp-r-adv-p"
"2153","coord-c-pred_co-v-sbj-n-atr-n"
"2154","coord-c-pred_co-v-sbj-n-atr-n"
"2155","coord-c-coord-c-adv_co-v-obj-v"
"2156","coord-c-coord-c-adv_co-v-obj-v"
"2157","adv-n-atr-v-auxp-r"
"2158","adv-n-atr-v-auxp-r"
"2159","auxc-c-coord-c-adv_co-v-obj-p"
"2160","auxc-c-coord-c-adv_co-v-obj-p"
"2161","auxc-c-obj-v-auxz-d"
"2162","auxc-c-obj-v-auxz-d"
"2163","auxc-c-sbj-v"
"2164","auxc-c-sbj-v"
"2165","coord-c-adv_co-n-atr-n"
"2166","coord-c-adv_co-n-atr-n"
"2167","#-coord-c-pred_co-v-auxp-r-adv-n-atr-a"
"2168","#-coord-c-pred_co-v-auxp-r-adv-n-atr-a"
"2169","auxc-c-adv-v-obj-v-obj-n"
"2170","auxc-c-adv-v-obj-v-obj-n"
"2171","pred-v-adv-n-atr-l"
"2172","pred-v-adv-n-atr-l"
"2173","coord-c-pred_co-v-adv-v-coord-c-obj_co-n"
"2174","coord-c-pred_co-v-adv-v-coord-c-obj_co-n"
"2175","obj-l-auxp-r-atr-n-atr-l"
"2176","obj-l-auxp-r-atr-n-atr-l"
"2177","coord-c-coord-c-coord-c-auxy-d"
"2178","coord-c-coord-c-coord-c-auxy-d"
"2179","obj-p-atr-n-atr-l"
"2180","obj-p-atr-n-atr-l"
"2181","coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"2182","coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"2183","obj-v-sbj-n-atr-n"
"2184","obj-v-sbj-n-atr-n"
"2185","#-pred-v-auxc-c-adv-v-coord-c"
"2186","#-pred-v-auxc-c-adv-v-coord-c"
"2187","pred-v-auxc-c-adv-v-coord-c"
"2188","pred-v-auxc-c-adv-v-coord-c"
"2189","#-pred-v-adv-n-atr-l"
"2190","#-pred-v-adv-n-atr-l"
"2191","#-coord-c-pred_co-v-pnom-n"
"2192","#-coord-c-pred_co-v-pnom-n"
"2193","#-pred-v-auxc-c-adv-v-auxz-d"
"2194","#-pred-v-auxc-c-adv-v-auxz-d"
"2195","pred-v-auxc-c-adv-v-auxz-d"
"2196","pred-v-auxc-c-adv-v-auxz-d"
"2197","auxc-c-coord-c-obj_co-v-obj-n"
"2198","auxc-c-coord-c-obj_co-v-obj-n"
"2199","coord-c-sbj-n-atr-a"
"2200","coord-c-sbj-n-atr-a"
"2201","obj_co-n-atr-n-atr-l"
"2202","obj_co-n-atr-n-atr-l"
"2203","#-pred-v-obj-v-auxy-d"
"2204","#-pred-v-obj-v-auxy-d"
"2205","pred-v-obj-v-auxy-d"
"2206","pred-v-obj-v-auxy-d"
"2207","coord-c-auxp-r-adv-n-atr-l"
"2208","coord-c-auxp-r-adv-n-atr-l"
"2209","pred_co-v-adv-v-sbj-n"
"2210","pred_co-v-adv-v-sbj-n"
"2211","atr-v-obj-a"
"2212","atr-v-obj-a"
"2213","pred_co-v-obj-v-sbj-n"
"2214","pred_co-v-obj-v-sbj-n"
"2215","sbj-n-atv-a"
"2216","sbj-n-atv-a"
"2217","auxc-c-obj-v-sbj-p"
"2218","auxc-c-obj-v-sbj-p"
"2219","#-pred-v-sbj-v-adv-d"
"2220","#-pred-v-sbj-v-adv-d"
"2221","pred-v-sbj-v-adv-d"
"2222","pred-v-sbj-v-adv-d"
"2223","obj-v-coord-c-obj_co-v"
"2224","obj-v-coord-c-obj_co-v"
"2225","coord-c-obj_ap_co-v"
"2226","coord-c-obj_ap_co-v"
"2227","obj-n-atr-v-obj-v"
"2228","obj-n-atr-v-obj-v"
"2229","coord-c-pred_co-v-obj-v-sbj-n"
"2230","coord-c-pred_co-v-obj-v-sbj-n"
"2231","pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"2232","pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"2233","#-coord-c-pred_co-v-obj-v-obj-n"
"2234","#-coord-c-pred_co-v-obj-v-obj-n"
"2235","coord-c-adv-v-obj-v"
"2236","coord-c-adv-v-obj-v"
"2237","adv-v-obj-v-pnom-n"
"2238","adv-v-obj-v-pnom-n"
"2239","adv-v-coord-c-obj_co-v-obj-n"
"2240","adv-v-coord-c-obj_co-v-obj-n"
"2241","#-pred-v-obj-v-obj-a"
"2242","#-pred-v-obj-v-obj-a"
"2243","pred-v-obj-v-obj-a"
"2244","pred-v-obj-v-obj-a"
"2245","coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"2246","coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"2247","#-coord-c-pred_co-v-sbj-n-atr-n"
"2248","#-coord-c-pred_co-v-sbj-n-atr-n"
"2249","coord-c-pred_co-v-obj-l"
"2250","coord-c-pred_co-v-obj-l"
"2251","pred_co-v-obj-l"
"2252","pred_co-v-obj-l"
"2253","auxc-c-coord-c-coord-c-adv_co-v"
"2254","auxc-c-coord-c-coord-c-adv_co-v"
"2255","obj-v-sbj-v-atr-l"
"2256","obj-v-sbj-v-atr-l"
"2257","coord-c-adv-v-sbj-n"
"2258","coord-c-adv-v-sbj-n"
"2259","coord-c-coord-c-pred_co-v-adv-d"
"2260","coord-c-coord-c-pred_co-v-adv-d"
"2261","auxp-r-obj-v-atr-l"
"2262","auxp-r-obj-v-atr-l"
"2263","sbj-a-atr-n-atr-l"
"2264","sbj-a-atr-n-atr-l"
"2265","obj-v-obj-p-atr-a"
"2266","obj-v-obj-p-atr-a"
"2267","auxc-c-adv-v-coord-c-sbj_co-v"
"2268","auxc-c-adv-v-coord-c-sbj_co-v"
"2269","pred-v-auxp-r-adv-v"
"2270","pred-v-auxp-r-adv-v"
"2271","coord-c-pred_co-v-adv-v-sbj-n"
"2272","coord-c-pred_co-v-adv-v-sbj-n"
"2273","pred-v-auxp-r-adv-v-atr-l"
"2274","pred-v-auxp-r-adv-v-atr-l"
"2275","coord-c-obj_ap_co-n"
"2276","coord-c-obj_ap_co-n"
"2277","coord-c-obj_co-n-atr-n-atr-l"
"2278","coord-c-obj_co-n-atr-n-atr-l"
"2279","adv-v-auxp-r-obj-p"
"2280","adv-v-auxp-r-obj-p"
"2281","#-pred-v-auxp-r-adv-v"
"2282","#-pred-v-auxp-r-adv-v"
"2283","adv-v-sbj-n-atr-n"
"2284","adv-v-sbj-n-atr-n"
"2285","#-pred-v-auxp-r-coord-c-adv_co-n-atr-l"
"2286","#-pred-v-auxp-r-coord-c-adv_co-n-atr-l"
"2287","pred-v-auxp-r-coord-c-adv_co-n-atr-l"
"2288","pred-v-auxp-r-coord-c-adv_co-n-atr-l"
"2289","atvv-p"
"2290","atvv-p"
"2291","#-pred-v-auxp-r-adv-v-atr-l"
"2292","#-pred-v-auxp-r-adv-v-atr-l"
"2293","sbj-v-sbj-n-atr-l"
"2294","sbj-v-sbj-n-atr-l"
"2295","adv_co-v-obj-v-obj-n"
"2296","adv_co-v-obj-v-obj-n"
"2297","sbj-n-coord-c-atr_co-n"
"2298","sbj-n-coord-c-atr_co-n"
"2299","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"2300","#-pred-v-auxc-c-adv-v-obj-n-atr-l"
"2301","pred-v-auxc-c-adv-v-obj-n-atr-l"
"2302","pred-v-auxc-c-adv-v-obj-n-atr-l"
"2303","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"2304","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"2305","auxc-c-obj_co-v"
"2306","auxc-c-obj_co-v"
"2307","coord-c-sbj_ap_co-n"
"2308","coord-c-sbj_ap_co-n"
"2309","#-pred-v-coord-c-coord-c-obj_co-v"
"2310","#-pred-v-coord-c-coord-c-obj_co-v"
"2311","pred-v-coord-c-coord-c-obj_co-v"
"2312","pred-v-coord-c-coord-c-obj_co-v"
"2313","#-coord-c-coord-c-pred_co-v-adv-d"
"2314","#-coord-c-coord-c-pred_co-v-adv-d"
"2315","pred_co-v-adv-v-obj-n-atr-a"
"2316","pred_co-v-adv-v-obj-n-atr-a"
"2317","sbj-l-auxp-r-atr-n-atr-l"
"2318","sbj-l-auxp-r-atr-n-atr-l"
"2319","coord-c-auxc-c-obj_co-v"
"2320","coord-c-auxc-c-obj_co-v"
"2321","auxc-c-adv-v-auxy-d"
"2322","auxc-c-adv-v-auxy-d"
"2323","#-pred-v-obj-n-atr-n-atr-l"
"2324","#-pred-v-obj-n-atr-n-atr-l"
"2325","pred-v-obj-n-atr-n-atr-l"
"2326","pred-v-obj-n-atr-n-atr-l"
"2327","#-coord-c-pred_co-v-obj-v-atr-l"
"2328","#-coord-c-pred_co-v-obj-v-atr-l"
"2329","obj_ap-v"
"2330","obj_ap-v"
"2331","adv-v-obj-v-obj-v"
"2332","adv-v-obj-v-obj-v"
"2333","obj_co-v-atr-l"
"2334","obj_co-v-atr-l"
"2335","obj-n-atr-v-pnom-a"
"2336","obj-n-atr-v-pnom-a"
"2337","auxy-d-auxz-d"
"2338","auxy-d-auxz-d"
"2339","obj-n-atr-v-sbj-p"
"2340","obj-n-atr-v-sbj-p"
"2341","adv-l-auxp-r"
"2342","adv-l-auxp-r"
"2343","adv-v-adv-v-obj-n-atr-l"
"2344","adv-v-adv-v-obj-n-atr-l"
"2345","obj-v-adv-v-obj-n"
"2346","obj-v-adv-v-obj-n"
"2347","adv_co-v-obj-v-atr-l"
"2348","adv_co-v-obj-v-atr-l"
"2349","sbj_co-v-adv-d"
"2350","sbj_co-v-adv-d"
"2351","auxc-c-adv-v-sbj-v"
"2352","auxc-c-adv-v-sbj-v"
"2353","obj-v-adv-n-atr-l"
"2354","obj-v-adv-n-atr-l"
"2355","pred-v-adv-v-obj-n-atr-n"
"2356","pred-v-adv-v-obj-n-atr-n"
"2357","coord-c-pred_co-v-adv-v-obj-n-atr-a"
"2358","coord-c-pred_co-v-adv-v-obj-n-atr-a"
"2359","coord-c-sbj-n-atr-n"
"2360","coord-c-sbj-n-atr-n"
"2361","coord-c-sbj_co-v-adv-d"
"2362","coord-c-sbj_co-v-adv-d"
"2363","atr_co-v-obj-p"
"2364","atr_co-v-obj-p"
"2365","coord-c-adv_co-v-obj-v-obj-n"
"2366","coord-c-adv_co-v-obj-v-obj-n"
"2367","#-pred-v-adv-v-obj-n-atr-n"
"2368","#-pred-v-adv-v-obj-n-atr-n"
"2369","pred_co-v-coord-c-obj_co-n-atr-l"
"2370","pred_co-v-coord-c-obj_co-n-atr-l"
"2371","adv-v-coord-c-obj_co-n-atr-a"
"2372","adv-v-coord-c-obj_co-n-atr-a"
"2373","obj-v-auxc-c-adv-v-obj-v"
"2374","obj-v-auxc-c-adv-v-obj-v"
"2375","coord-u-pred_co-v"
"2376","coord-u-pred_co-v"
"2377","coord-c-atr_co-v-obj-p"
"2378","coord-c-atr_co-v-obj-p"
"2379","pred_co-v-adv-n-atr-l"
"2380","pred_co-v-adv-n-atr-l"
"2381","coord-c-adv_co-v-obj-v-atr-l"
"2382","coord-c-adv_co-v-obj-v-atr-l"
"2383","#-pred-v-obj-v-sbj-v"
"2384","#-pred-v-obj-v-sbj-v"
"2385","pred-v-obj-v-sbj-v"
"2386","pred-v-obj-v-sbj-v"
"2387","auxc-c-adv-v-adv-v-auxp-r"
"2388","auxc-c-adv-v-adv-v-auxp-r"
"2389","#-coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"2390","#-coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"2391","atr_co-v-auxp-r-adv-n-atr-l"
"2392","atr_co-v-auxp-r-adv-n-atr-l"
"2393","coord-c-atr_co-v-auxp-r-adv-n-atr-l"
"2394","coord-c-atr_co-v-auxp-r-adv-n-atr-l"
"2395","coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"2396","coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"2397","auxp-r-obj-a-atr-l"
"2398","auxp-r-obj-a-atr-l"
"2399","auxp-r-coord-c-adv_co-v"
"2400","auxp-r-coord-c-adv_co-v"
"2401","sbj-v-obj-v-obj-p"
"2402","sbj-v-obj-v-obj-p"
"2403","#-coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"2404","#-coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"2405","coord-c-coord-c-auxp-r"
"2406","coord-c-coord-c-auxp-r"
"2407","#-pred-v-adv-n-atr-a"
"2408","#-pred-v-adv-n-atr-a"
"2409","pred-v-adv-n-atr-a"
"2410","pred-v-adv-n-atr-a"
"2411","adv_co-v-obj-a-atr-l"
"2412","adv_co-v-obj-a-atr-l"
"2413","coord-c-pred_co-v-auxy-d"
"2414","coord-c-pred_co-v-auxy-d"
"2415","obj-v-pnom-n-atr-p"
"2416","obj-v-pnom-n-atr-p"
"2417","#-pred-v-obj-v-auxp-r-adv-p"
"2418","#-pred-v-obj-v-auxp-r-adv-p"
"2419","pred-v-obj-v-auxp-r-adv-p"
"2420","pred-v-obj-v-auxp-r-adv-p"
"2421","auxc-c-adv-v-obj-n-atr-a"
"2422","auxc-c-adv-v-obj-n-atr-a"
"2423","pred_co-"
"2424","pred_co-"
"2425","pred-v-adv-v-obj-v-obj-n"
"2426","pred-v-adv-v-obj-v-obj-n"
"2427","obj-n-atr-n-atr-n"
"2428","obj-n-atr-n-atr-n"
"2429","#-pred-v-obj-v-auxz-d"
"2430","#-pred-v-obj-v-auxz-d"
"2431","pred-v-obj-v-auxz-d"
"2432","pred-v-obj-v-auxz-d"
"2433","pnom_co-n-atr-a"
"2434","pnom_co-n-atr-a"
"2435","#-pred--auxc-c"
"2436","#-pred--auxc-c"
"2437","pred--auxc-c"
"2438","pred--auxc-c"
"2439","sbj_co-v-auxp-r-adv-n"
"2440","sbj_co-v-auxp-r-adv-n"
"2441","obj-v-coord-c-sbj_co-n"
"2442","obj-v-coord-c-sbj_co-n"
"2443","#-pred-v-adv-v-obj-v-obj-n"
"2444","#-pred-v-adv-v-obj-v-obj-n"
"2445","#-pred-v-obj-n-atr-p"
"2446","#-pred-v-obj-n-atr-p"
"2447","pred-v-obj-n-atr-p"
"2448","pred-v-obj-n-atr-p"
"2449","coord-c-pred_co-v-adv-n-atr-l"
"2450","coord-c-pred_co-v-adv-n-atr-l"
"2451","coord-c-obj_co-v-atr-l"
"2452","coord-c-obj_co-v-atr-l"
"2453","obj-v-coord-c-sbj_co-v"
"2454","obj-v-coord-c-sbj_co-v"
"2455","#-pred-v-coord-c-coord-c-sbj_co-v"
"2456","#-pred-v-coord-c-coord-c-sbj_co-v"
"2457","pred-v-coord-c-coord-c-sbj_co-v"
"2458","pred-v-coord-c-coord-c-sbj_co-v"
"2459","auxc-c-coord-c-adv_co-v-coord-c"
"2460","auxc-c-coord-c-adv_co-v-coord-c"
"2461","coord-c-coord-c-sbj-n-atr-l"
"2462","coord-c-coord-c-sbj-n-atr-l"
"2463","#-pred-v-sbj-n-atr-v-auxp-r"
"2464","#-pred-v-sbj-n-atr-v-auxp-r"
"2465","pred-v-sbj-n-atr-v-auxp-r"
"2466","pred-v-sbj-n-atr-v-auxp-r"
"2467","#-pred-v-coord-c-adv_co-v-auxz-d"
"2468","#-pred-v-coord-c-adv_co-v-auxz-d"
"2469","pred-v-coord-c-adv_co-v-auxz-d"
"2470","pred-v-coord-c-adv_co-v-auxz-d"
"2471","sbj_co-p"
"2472","sbj_co-p"
"2473","coord-c-adv_co-v-obj-a-atr-l"
"2474","coord-c-adv_co-v-obj-a-atr-l"
"2475","sbj-v-auxz-d"
"2476","sbj-v-auxz-d"
"2477","#-pred-v-obj-v-auxp-r-adv-n-atr-l"
"2478","#-pred-v-obj-v-auxp-r-adv-n-atr-l"
"2479","pred-v-obj-v-auxp-r-adv-n-atr-l"
"2480","pred-v-obj-v-auxp-r-adv-n-atr-l"
"2481","coord-c-coord-c-obj_co-v-obj-n"
"2482","coord-c-coord-c-obj_co-v-obj-n"
"2483","obj_co-n-auxp-r"
"2484","obj_co-n-auxp-r"
"2485","#-pred-v-coord-c-auxc-c"
"2486","#-pred-v-coord-c-auxc-c"
"2487","pred-v-coord-c-auxc-c"
"2488","pred-v-coord-c-auxc-c"
"2489","#-pred--obj-v-auxy-d"
"2490","#-pred--obj-v-auxy-d"
"2491","pred--obj-v-auxy-d"
"2492","pred--obj-v-auxy-d"
"2493","coord-c-coord-c-adv_co-v-auxz-d"
"2494","coord-c-coord-c-adv_co-v-auxz-d"
"2495","adv-v-obj-n-auxp-r"
"2496","adv-v-obj-n-auxp-r"
"2497","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2498","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2499","pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2500","pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2501","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"2502","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"2503","pred-v-adv-v-auxp-r-adv-n-atr-a"
"2504","pred-v-adv-v-auxp-r-adv-n-atr-a"
"2505","auxp-r-atr-n-atr-a"
"2506","auxp-r-atr-n-atr-a"
"2507","coord-c-sbj_co-v-auxp-r-adv-n"
"2508","coord-c-sbj_co-v-auxp-r-adv-n"
"2509","pred-v-adv-v-auxp-r-adv-a"
"2510","pred-v-adv-v-auxp-r-adv-a"
"2511","#-pred-v-coord-c-sbj_co-v-auxp-r"
"2512","#-pred-v-coord-c-sbj_co-v-auxp-r"
"2513","pred-v-coord-c-sbj_co-v-auxp-r"
"2514","pred-v-coord-c-sbj_co-v-auxp-r"
"2515","obj-v-coord-c-auxp-r"
"2516","obj-v-coord-c-auxp-r"
"2517","#-pred-v-coord-c-sbj-n-atr-l"
"2518","#-pred-v-coord-c-sbj-n-atr-l"
"2519","pred-v-coord-c-sbj-n-atr-l"
"2520","pred-v-coord-c-sbj-n-atr-l"
"2521","atr-v-auxp-r-obj-n-atr-l"
"2522","atr-v-auxp-r-obj-n-atr-l"
"2523","pred_co-v-auxp-r-coord-c-adv_co-n"
"2524","pred_co-v-auxp-r-coord-c-adv_co-n"
"2525","#-pred-v-adv-v-auxp-r-adv-a"
"2526","#-pred-v-adv-v-auxp-r-adv-a"
"2527","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"2528","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"2529","pred-v-coord-c-adv_co-v-obj-n-atr-a"
"2530","pred-v-coord-c-adv_co-v-obj-n-atr-a"
"2531","sbj_co-v-atr-l"
"2532","sbj_co-v-atr-l"
"2533","atr-v-adv-n"
"2534","atr-v-adv-n"
"2535","coord-c-adv_co-v-atr-l"
"2536","coord-c-adv_co-v-atr-l"
"2537","#-coord-c-pred_co-v-auxy-d"
"2538","#-coord-c-pred_co-v-auxy-d"
"2539","atr-v-sbj-a"
"2540","atr-v-sbj-a"
"2541","coord-c-coord-c-pred_co-v-auxc-c"
"2542","coord-c-coord-c-pred_co-v-auxc-c"
"2543","obj-n-atr-v-auxp-r-adv-p"
"2544","obj-n-atr-v-auxp-r-adv-p"
"2545","coord-c-obj_co-n-auxp-r"
"2546","coord-c-obj_co-n-auxp-r"
"2547","coord-c-sbj_co-p"
"2548","coord-c-sbj_co-p"
"2549","auxc-c-coord-c-adv_co-v-auxp-r-adv-n"
"2550","auxc-c-coord-c-adv_co-v-auxp-r-adv-n"
"2551","ocomp_co-a"
"2552","ocomp_co-a"
"2553","#-pred-v-adv-v-obj-a"
"2554","#-pred-v-adv-v-obj-a"
"2555","pred-v-adv-v-obj-a"
"2556","pred-v-adv-v-obj-a"
"2557","adv-p-atr-a"
"2558","adv-p-atr-a"
"2559","sbj-n-auxp-r-atr-n-atr-l"
"2560","sbj-n-auxp-r-atr-n-atr-l"
"2561","#-pred-v-auxc-c-adv-v-pnom-a"
"2562","#-pred-v-auxc-c-adv-v-pnom-a"
"2563","pred-v-auxc-c-adv-v-pnom-a"
"2564","pred-v-auxc-c-adv-v-pnom-a"
"2565","coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"2566","coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"2567","sbj_co-v-obj-v-auxp-r"
"2568","sbj_co-v-obj-v-auxp-r"
"2569","#-coord-c-pred_co-v-adv-v-obj-p"
"2570","#-coord-c-pred_co-v-adv-v-obj-p"
"2571","#-coord-c-pred_co-v-adv-v-coord-c"
"2572","#-coord-c-pred_co-v-adv-v-coord-c"
"2573","pred_co-v-adv-n-atr-a"
"2574","pred_co-v-adv-n-atr-a"
"2575","obj-v-obj-p-atr-n"
"2576","obj-v-obj-p-atr-n"
"2577","coord-c-sbj_co-v-atr-l"
"2578","coord-c-sbj_co-v-atr-l"
"2579","coord-c-coord-c-pred_co-v-coord-c"
"2580","coord-c-coord-c-pred_co-v-coord-c"
"2581","auxc-c-adv-v-auxp-r-obj-n"
"2582","auxc-c-adv-v-auxp-r-obj-n"
"2583","coord-c-sbj-l"
"2584","coord-c-sbj-l"
"2585","adv_co-v-coord-c-auxy-d"
"2586","adv_co-v-coord-c-auxy-d"
"2587","#-pred-v-adv-a-atr-l"
"2588","#-pred-v-adv-a-atr-l"
"2589","pred-v-adv-a-atr-l"
"2590","pred-v-adv-a-atr-l"
"2591","adv-a-adv-n"
"2592","adv-a-adv-n"
"2593","auxc-c-adv-v-obj-v-obj-p"
"2594","auxc-c-adv-v-obj-v-obj-p"
"2595","atr-v-auxc-c"
"2596","atr-v-auxc-c"
"2597","coord-c-sbj_co-v-obj-v-auxp-r"
"2598","coord-c-sbj_co-v-obj-v-auxp-r"
"2599","obj-v-auxc-c-adv-v-auxp-r"
"2600","obj-v-auxc-c-adv-v-auxp-r"
"2601","coord-c-ocomp_co-a"
"2602","coord-c-ocomp_co-a"
"2603","#-coord-c-coord-c-pred_co-v-auxc-c"
"2604","#-coord-c-coord-c-pred_co-v-auxc-c"
