"","x"
"1692","coord-c-obj_co-v-pnom-a"
"1693","#-pred-v-auxc-c-adv-v-adv-v"
"1694","#-pred-v-auxc-c-adv-v-adv-v"
"1695","pred-v-auxc-c-adv-v-adv-v"
"1696","pred-v-auxc-c-adv-v-adv-v"
"1697","pred_co-v-coord-c-adv_co-v-auxp-r"
"1698","pred_co-v-coord-c-adv_co-v-auxp-r"
"1699","coord-c-adv_co-v-pnom-a"
"1700","coord-c-adv_co-v-pnom-a"
"1701","#-pred-v-adv-n-atr-l"
"1702","#-pred-v-adv-n-atr-l"
"1703","#-coord-c-pred_co-v-obj-a-atr-l"
"1704","#-coord-c-pred_co-v-obj-a-atr-l"
"1705","#-coord-c-auxc-c-adv-v"
"1706","#-coord-c-auxc-c-adv-v"
"1707","#-coord-c-pred_co-v-pnom-n"
"1708","#-coord-c-pred_co-v-pnom-n"
"1709","#-pred-v-adv-v-sbj-p"
"1710","#-pred-v-adv-v-sbj-p"
"1711","pred-v-adv-v-sbj-p"
"1712","pred-v-adv-v-sbj-p"
"1713","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"1714","#-pred-v-coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"1715","pred-v-coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"1716","pred-v-coord-c-adv_co-v-auxp-r-adv-n-atr-l"
"1717","obj-v-coord-c-pnom_co-a"
"1718","obj-v-coord-c-pnom_co-a"
"1719","pred_co-v-adv-v-sbj-n"
"1720","pred_co-v-adv-v-sbj-n"
"1721","adv-v-coord-c-pnom_co-a"
"1722","adv-v-coord-c-pnom_co-a"
"1723","obj-n-atr-n-atr-a"
"1724","obj-n-atr-n-atr-a"
"1725","#-pred-v-auxc-c-obj-v"
"1726","#-pred-v-auxc-c-obj-v"
"1727","pred-v-auxc-c-obj-v"
"1728","pred-v-auxc-c-obj-v"
"1729","adv_co-v-adv-a"
"1730","adv_co-v-adv-a"
"1731","sbj-v-sbj-p"
"1732","sbj-v-sbj-p"
"1733","#-coord-c-pred_co-v-adv-v-obj-v"
"1734","#-coord-c-pred_co-v-adv-v-obj-v"
"1735","coord-c-coord-c-adv_co-v-auxp-r-adv-n"
"1736","coord-c-coord-c-adv_co-v-auxp-r-adv-n"
"1737","#-pred-v-coord-c-obj_co-n-atr-l"
"1738","#-pred-v-coord-c-obj_co-n-atr-l"
"1739","pred-v-coord-c-obj_co-n-atr-l"
"1740","pred-v-coord-c-obj_co-n-atr-l"
"1741","#-pred-v-adv-v-auxc-c"
"1742","#-pred-v-adv-v-auxc-c"
"1743","pred-v-adv-v-auxc-c"
"1744","pred-v-adv-v-auxc-c"
"1745","obj_co-v-auxc-c"
"1746","obj_co-v-auxc-c"
"1747","adv-v-coord-c-auxp-r"
"1748","adv-v-coord-c-auxp-r"
"1749","#-pred-v-obj-v-adv-d"
"1750","#-pred-v-obj-v-adv-d"
"1751","pred-v-obj-v-adv-d"
"1752","pred-v-obj-v-adv-d"
"1753","adv-v-obj-v-adv-d"
"1754","adv-v-obj-v-adv-d"
"1755","#-coord-c-pred_co-v-sbj-n-atr-n"
"1756","#-coord-c-pred_co-v-sbj-n-atr-n"
"1757","sbj_ap-n"
"1758","sbj_ap-n"
"1759","coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"1760","coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"1761","#-coord-c-pred_co-v-adv-v-adv-d"
"1762","#-coord-c-pred_co-v-adv-v-adv-d"
"1763","sbj-a-atr-n-atr-l"
"1764","sbj-a-atr-n-atr-l"
"1765","pred-v-adv-v-obj-v-auxp-r"
"1766","pred-v-adv-v-obj-v-auxp-r"
"1767","adv-v-obj-v-sbj-n-atr-l"
"1768","adv-v-obj-v-sbj-n-atr-l"
"1769","coord-c-pred_co-v-adv-v-sbj-n"
"1770","coord-c-pred_co-v-adv-v-sbj-n"
"1771","obj_co-p"
"1772","obj_co-p"
"1773","#-pred-v-adv-v-obj-v-auxp-r"
"1774","#-pred-v-adv-v-obj-v-auxp-r"
"1775","atr-v-auxp-r-obj-n"
"1776","atr-v-auxp-r-obj-n"
"1777","adv-v-sbj-n-atr-n"
"1778","adv-v-sbj-n-atr-n"
"1779","coord-c-coord-c-adv_co-v-adv-d"
"1780","coord-c-coord-c-adv_co-v-adv-d"
"1781","sbj-v-sbj-n-atr-l"
"1782","sbj-v-sbj-n-atr-l"
"1783","coord-c-sbj_ap_co-n"
"1784","coord-c-sbj_ap_co-n"
"1785","coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"1786","coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"1787","obj-v-obj-n-atr-v"
"1788","obj-v-obj-n-atr-v"
"1789","#-pred-v-coord-c-coord-c-obj_co-v"
"1790","#-pred-v-coord-c-coord-c-obj_co-v"
"1791","pred-v-coord-c-coord-c-obj_co-v"
"1792","pred-v-coord-c-coord-c-obj_co-v"
"1793","obj_co-a-atr-l"
"1794","obj_co-a-atr-l"
"1795","pred_co-v-adv-v-obj-n-atr-a"
"1796","pred_co-v-adv-v-obj-n-atr-a"
"1797","#-coord-c-pred_co-v-coord-c-obj_co-v"
"1798","#-coord-c-pred_co-v-coord-c-obj_co-v"
"1799","atr-v-obj-n-atr-a"
"1800","atr-v-obj-n-atr-a"
"1801","#-coord-c-pred_co-v-obj-v-atr-l"
"1802","#-coord-c-pred_co-v-obj-v-atr-l"
"1803","pred_co-v-adv-v-coord-c"
"1804","pred_co-v-adv-v-coord-c"
"1805","coord-c-adv_co-v-adv-a"
"1806","coord-c-adv_co-v-adv-a"
"1807","sbj-n-atv-a"
"1808","sbj-n-atv-a"
"1809","pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"1810","pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"1811","adv-v-coord-c-obj_co-v-auxp-r"
"1812","adv-v-coord-c-obj_co-v-auxp-r"
"1813","adv-l-auxp-r"
"1814","adv-l-auxp-r"
"1815","#-coord-c-pred_co-v-obj-v-obj-n"
"1816","#-coord-c-pred_co-v-obj-v-obj-n"
"1817","coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"1818","coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"1819","obj-n-atr-v-adv-d"
"1820","obj-n-atr-v-adv-d"
"1821","coord-c-obj_co-a-atr-l"
"1822","coord-c-obj_co-a-atr-l"
"1823","coord-c-pred_co-v-adv-v-obj-n-atr-a"
"1824","coord-c-pred_co-v-adv-v-obj-n-atr-a"
"1825","coord-c-sbj-n-atr-n"
"1826","coord-c-sbj-n-atr-n"
"1827","#-pred-v-obj-v-auxc-c"
"1828","#-pred-v-obj-v-auxc-c"
"1829","pred-v-obj-v-auxc-c"
"1830","pred-v-obj-v-auxc-c"
"1831","coord-c-pred_co-v-adv-v-coord-c"
"1832","coord-c-pred_co-v-adv-v-coord-c"
"1833","pred_co-v-coord-c-obj_co-n-atr-l"
"1834","pred_co-v-coord-c-obj_co-n-atr-l"
"1835","adv-v-coord-c-obj_co-n-atr-a"
"1836","adv-v-coord-c-obj_co-n-atr-a"
"1837","coord-u-pred_co-v"
"1838","coord-u-pred_co-v"
"1839","coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"1840","coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"1841","atvv-p"
"1842","atvv-p"
"1843","obj-v-auxp-r-adv-n-atr-a"
"1844","obj-v-auxp-r-adv-n-atr-a"
"1845","adv_co-v-obj-v-obj-n"
"1846","adv_co-v-obj-v-obj-n"
"1847","auxc-c-adv-v-pnom-a"
"1848","auxc-c-adv-v-pnom-a"
"1849","#-pred-v-adv-n-atr-a"
"1850","#-pred-v-adv-n-atr-a"
"1851","pred-v-adv-n-atr-a"
"1852","pred-v-adv-n-atr-a"
"1853","#-pred-v-coord-c-pnom_co-a"
"1854","#-pred-v-coord-c-pnom_co-a"
"1855","pred-v-coord-c-pnom_co-a"
"1856","pred-v-coord-c-pnom_co-a"
"1857","coord-c-pred_co-v-auxy-d"
"1858","coord-c-pred_co-v-auxy-d"
"1859","obj_co-n-atr-n-atr-l"
"1860","obj_co-n-atr-n-atr-l"
"1861","#-coord-c-sbj-p"
"1862","#-coord-c-sbj-p"
"1863","sbj-l-auxp-r-atr-n-atr-l"
"1864","sbj-l-auxp-r-atr-n-atr-l"
"1865","obj-v-sbj-n-atr-n"
"1866","obj-v-sbj-n-atr-n"
"1867","#-pred-v-obj-n-atr-n-atr-l"
"1868","#-pred-v-obj-n-atr-n-atr-l"
"1869","pred-v-obj-n-atr-n-atr-l"
"1870","pred-v-obj-n-atr-n-atr-l"
"1871","adv_co-v-coord-c-obj_co-v"
"1872","adv_co-v-coord-c-obj_co-v"
"1873","coord-c-adv_co-v-coord-c-obj_co-v"
"1874","coord-c-adv_co-v-coord-c-obj_co-v"
"1875","obj-v-coord-c-sbj_co-n"
"1876","obj-v-coord-c-sbj_co-n"
"1877","coord-c-obj-n-atr-l"
"1878","coord-c-obj-n-atr-l"
"1879","auxp-r-obj-n-atr-v"
"1880","auxp-r-obj-n-atr-v"
"1881","coord-c-obj_co-v-auxc-c"
"1882","coord-c-obj_co-v-auxc-c"
"1883","obj-a-atr-v"
"1884","obj-a-atr-v"
"1885","apos-u-obj_ap-n"
"1886","apos-u-obj_ap-n"
"1887","obj_co-n-auxp-r"
"1888","obj_co-n-auxp-r"
"1889","#-pred-v-auxc-c-adv-v-obj-v"
"1890","#-pred-v-auxc-c-adv-v-obj-v"
"1891","pred-v-auxc-c-adv-v-obj-v"
"1892","pred-v-auxc-c-adv-v-obj-v"
"1893","pred-v-obj-a-atr-l"
"1894","pred-v-obj-a-atr-l"
"1895","adv-v-adv-v-auxp-r"
"1896","adv-v-adv-v-auxp-r"
"1897","#-pred--coord-c-auxy-d"
"1898","#-pred--coord-c-auxy-d"
"1899","pred--coord-c-auxy-d"
"1900","pred--coord-c-auxy-d"
"1901","obj-v-adv-a"
"1902","obj-v-adv-a"
"1903","auxc-c-obj-v-sbj-n"
"1904","auxc-c-obj-v-sbj-n"
"1905","#-pred-v-obj-a-atr-l"
"1906","#-pred-v-obj-a-atr-l"
"1907","#-pred-v-pnom-v"
"1908","#-pred-v-pnom-v"
"1909","pred-v-pnom-v"
"1910","pred-v-pnom-v"
"1911","pred-v-adv-v-obj-n-atr-n"
"1912","pred-v-adv-v-obj-n-atr-n"
"1913","pred_co-v-adv-v-obj-p"
"1914","pred_co-v-adv-v-obj-p"
"1915","pred_co-v-auxp-r-coord-c-adv_co-n"
"1916","pred_co-v-auxp-r-coord-c-adv_co-n"
"1917","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"1918","#-pred-v-coord-c-adv_co-v-obj-n-atr-a"
"1919","pred-v-coord-c-adv_co-v-obj-n-atr-a"
"1920","pred-v-coord-c-adv_co-v-obj-n-atr-a"
"1921","coord-c-adv_co-v-obj-v-obj-n"
"1922","coord-c-adv_co-v-obj-v-obj-n"
"1923","adv_co-p"
"1924","adv_co-p"
"1925","#-pred-v-coord-c-adv_co-v-obj-p"
"1926","#-pred-v-coord-c-adv_co-v-obj-p"
"1927","pred-v-coord-c-adv_co-v-obj-p"
"1928","pred-v-coord-c-adv_co-v-obj-p"
"1929","coord-c-adv-v-sbj-n"
"1930","coord-c-adv-v-sbj-n"
"1931","#-pred-v-adv-v-obj-n-atr-n"
"1932","#-pred-v-adv-v-obj-n-atr-n"
"1933","#-coord-c-pred_co-v-auxy-d"
"1934","#-coord-c-pred_co-v-auxy-d"
"1935","adv-v-adv-v-obj-n"
"1936","adv-v-adv-v-obj-n"
"1937","obj-v-sbj-a"
"1938","obj-v-sbj-a"
"1939","coord-c-obj_co-n-auxp-r"
"1940","coord-c-obj_co-n-auxp-r"
"1941","obj-v-obj-a-atr-l"
"1942","obj-v-obj-a-atr-l"
"1943","auxc-c-coord-c-adv_co-v-sbj-n"
"1944","auxc-c-coord-c-adv_co-v-sbj-n"
"1945","coord-c-obj_co-n-atr-n-atr-l"
"1946","coord-c-obj_co-n-atr-n-atr-l"
"1947","ocomp_co-a"
"1948","ocomp_co-a"
"1949","#-pred-v-obj-v-obj-v"
"1950","#-pred-v-obj-v-obj-v"
"1951","pred-v-obj-v-obj-v"
"1952","pred-v-obj-v-obj-v"
"1953","pred-v-auxp-r-adv-v"
"1954","pred-v-auxp-r-adv-v"
"1955","auxc-c-coord-c-adv_co-v-adv-v"
"1956","auxc-c-coord-c-adv_co-v-adv-v"
"1957","auxp-r-coord-c-adv_co-v"
"1958","auxp-r-coord-c-adv_co-v"
"1959","coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"1960","coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"1961","adv-v-coord-c-adv_co-v"
"1962","adv-v-coord-c-adv_co-v"
"1963","pred_co-v-adv-n-atr-l"
"1964","pred_co-v-adv-n-atr-l"
"1965","obj-n-atr-v-obj-p"
"1966","obj-n-atr-v-obj-p"
"1967","#-coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"1968","#-coord-c-pred_co-v-adv-v-auxp-r-adv-n-atr-l"
"1969","#-coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"1970","#-coord-c-pred_co-v-coord-c-adv_co-v-auxp-r"
"1971","coord-c-coord-c-auxp-r"
"1972","coord-c-coord-c-auxp-r"
"1973","coord-c-obj_co-p"
"1974","coord-c-obj_co-p"
"1975","auxp-r-obj-a-atr-l"
"1976","auxp-r-obj-a-atr-l"
"1977","#-pred-v-auxp-r-adv-v"
"1978","#-pred-v-auxp-r-adv-v"
"1979","atr-v-coord-c-obj_co-n"
"1980","atr-v-coord-c-obj_co-n"
"1981","pred-v-obj-v-atr-l"
"1982","pred-v-obj-v-atr-l"
"1983","coord-c-pred_co-v-adv-v-obj-p"
"1984","coord-c-pred_co-v-adv-v-obj-p"
"1985","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"1986","#-coord-c-pred_co-v-coord-c-adv_co-v-obj-n"
"1987","coord-c-ocomp_co-a"
"1988","coord-c-ocomp_co-a"
"1989","#-pred-v-obj-v-atr-l"
"1990","#-pred-v-obj-v-atr-l"
"1991","adv_co-v-obj-v-auxp-r"
"1992","adv_co-v-obj-v-auxp-r"
"1993","obj-v-coord-c-adv_co-v"
"1994","obj-v-coord-c-adv_co-v"
"1995","obj-v-obj-v-obj-n"
"1996","obj-v-obj-v-obj-n"
"1997","#-pred-v-obj-v-auxz-d"
"1998","#-pred-v-obj-v-auxz-d"
"1999","pred-v-obj-v-auxz-d"
"2000","pred-v-obj-v-auxz-d"
"2001","sbj-v-obj-v"
"2002","sbj-v-obj-v"
"2003","pred_co-"
"2004","pred_co-"
"2005","obj-v-obj-v-atr-l"
"2006","obj-v-obj-v-atr-l"
"2007","pred-v-adv-v-obj-v-obj-n"
"2008","pred-v-adv-v-obj-v-obj-n"
"2009","apos-u-sbj_ap-n"
"2010","apos-u-sbj_ap-n"
"2011","#-pred-v-auxc-c-adv-v-obj-n"
"2012","#-pred-v-auxc-c-adv-v-obj-n"
"2013","pred-v-auxc-c-adv-v-obj-n"
"2014","pred-v-auxc-c-adv-v-obj-n"
"2015","#-pred-v-adv-v-obj-v-obj-n"
"2016","#-pred-v-adv-v-obj-v-obj-n"
"2017","coord-c-pred_co-v-adv-n-atr-l"
"2018","coord-c-pred_co-v-adv-n-atr-l"
"2019","adv-n-atr-v-auxp-r"
"2020","adv-n-atr-v-auxp-r"
"2021","obj_co-v-auxp-r-obj-n"
"2022","obj_co-v-auxp-r-obj-n"
"2023","coord-c-coord-c-sbj-n-atr-l"
"2024","coord-c-coord-c-sbj-n-atr-l"
"2025","adv_co-v-obj-n-atr-v"
"2026","adv_co-v-obj-n-atr-v"
"2027","adv-v-obj-n-auxp-r"
"2028","adv-v-obj-n-auxp-r"
"2029","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2030","#-pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2031","pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2032","pred-v-adv-v-coord-c-obj_co-n-atr-l"
"2033","#-pred-v-adv-v-auxp-r-obj-n-atr-l"
"2034","#-pred-v-adv-v-auxp-r-obj-n-atr-l"
"2035","pred-v-adv-v-auxp-r-obj-n-atr-l"
"2036","pred-v-adv-v-auxp-r-obj-n-atr-l"
"2037","coord-c-adv_co-v-obj-v-auxp-r"
"2038","coord-c-adv_co-v-obj-v-auxp-r"
"2039","adv-a-atr-n"
"2040","adv-a-atr-n"
"2041","auxp-r-adv-v-auxp-r"
"2042","auxp-r-adv-v-auxp-r"
"2043","#-coord-c-pred_co-v-adv-v-sbj-n"
"2044","#-coord-c-pred_co-v-adv-v-sbj-n"
"2045","atr-v-coord-c-auxy-d"
"2046","atr-v-coord-c-auxy-d"
"2047","#-pred-v-sbj-v-auxp-r-adv-n"
"2048","#-pred-v-sbj-v-auxp-r-adv-n"
"2049","pred-v-sbj-v-auxp-r-adv-n"
"2050","pred-v-sbj-v-auxp-r-adv-n"
"2051","atr-a-adv-n"
"2052","atr-a-adv-n"
"2053","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"2054","#-pred-v-adv-v-auxp-r-adv-n-atr-a"
"2055","pred-v-adv-v-auxp-r-adv-n-atr-a"
"2056","pred-v-adv-v-auxp-r-adv-n-atr-a"
"2057","auxc-c-obj-v-auxp-r"
"2058","auxc-c-obj-v-auxp-r"
"2059","auxp-r-atr-n-atr-a"
"2060","auxp-r-atr-n-atr-a"
"2061","#-pred-v-coord-c-adv_co-v-coord-c"
"2062","#-pred-v-coord-c-adv_co-v-coord-c"
"2063","pred-v-coord-c-adv_co-v-coord-c"
"2064","pred-v-coord-c-adv_co-v-coord-c"
"2065","auxp-r-adv-l-auxp-r"
"2066","auxp-r-adv-l-auxp-r"
"2067","coord-c-adv_co-v-obj-n-atr-v"
"2068","coord-c-adv_co-v-obj-n-atr-v"
"2069","#-coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"2070","#-coord-c-pred_co-v-coord-c-obj_co-n-atr-l"
"2071","#-pred-v-obj-v-sbj-p"
"2072","#-pred-v-obj-v-sbj-p"
"2073","pred-v-obj-v-sbj-p"
"2074","pred-v-obj-v-sbj-p"
"2075","#-pred-v-coord-c-sbj-n-atr-l"
"2076","#-pred-v-coord-c-sbj-n-atr-l"
"2077","pred-v-coord-c-sbj-n-atr-l"
"2078","pred-v-coord-c-sbj-n-atr-l"
"2079","coord-c-obj_co-v-auxp-r-obj-n"
"2080","coord-c-obj_co-v-auxp-r-obj-n"
"2081","pred-v-auxp-r-adv-v-atr-l"
"2082","pred-v-auxp-r-adv-v-atr-l"
"2083","coord-c-coord-c-pred_co-v-adv-d"
"2084","coord-c-coord-c-pred_co-v-adv-d"
"2085","auxp-r-obj-v"
"2086","auxp-r-obj-v"
"2087","obj_ap_co-v"
"2088","obj_ap_co-v"
"2089","adv-d-auxc-c-adv-v"
"2090","adv-d-auxc-c-adv-v"
"2091","#-pred-v-auxp-r-adv-v-atr-l"
"2092","#-pred-v-auxp-r-adv-v-atr-l"
"2093","sbj-n-auxp-r-atr-n-atr-l"
"2094","sbj-n-auxp-r-atr-n-atr-l"
"2095","obj-v-coord-c-obj_co-v"
"2096","obj-v-coord-c-obj_co-v"
"2097","#-coord-c-pred_co-v-adv-v-coord-c"
"2098","#-coord-c-pred_co-v-adv-v-coord-c"
"2099","coord-c-sbj-l"
"2100","coord-c-sbj-l"
"2101","adv-v-auxp-r-adv-v-atr-l"
"2102","adv-v-auxp-r-adv-v-atr-l"
"2103","#-coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"2104","#-coord-c-pred_co-v-auxp-r-coord-c-adv_co-n"
"2105","adv-l-auxp-r-atr-n"
"2106","adv-l-auxp-r-atr-n"
"2107","adv-v-obj-v-coord-c"
"2108","adv-v-obj-v-coord-c"
"2109","adv_co-v-atr-l"
"2110","adv_co-v-atr-l"
"2111","pred-v-adv-v-obj-n-atr-v"
"2112","pred-v-adv-v-obj-n-atr-v"
"2113","adv-v-auxp-r-adv-v"
"2114","adv-v-auxp-r-adv-v"
"2115","adv_co-n-atr-n-atr-l"
"2116","adv_co-n-atr-n-atr-l"
"2117","obj-n-atr-v-atr-l"
"2118","obj-n-atr-v-atr-l"
"2119","coord-c-obj_ap_co-n"
"2120","coord-c-obj_ap_co-n"
"2121","#-pred-v-exd-n"
"2122","#-pred-v-exd-n"
"2123","pred-v-exd-n"
"2124","pred-v-exd-n"
"2125","#-pred-v-adv-v-obj-n-atr-v"
"2126","#-pred-v-adv-v-obj-n-atr-v"
"2127","auxp-r-coord-c-adv_co-n-atr-a"
"2128","auxp-r-coord-c-adv_co-n-atr-a"
"2129","#-pred--sbj-n"
"2130","#-pred--sbj-n"
"2131","pred--sbj-n"
"2132","pred--sbj-n"
"2133","obj_co-v-obj-a"
"2134","obj_co-v-obj-a"
"2135","#-coord-c-coord-c-pred_co-v-adv-d"
"2136","#-coord-c-coord-c-pred_co-v-adv-d"
"2137","pnom-a-adv-a"
"2138","pnom-a-adv-a"
"2139","adv_co-v-sbj-p"
"2140","adv_co-v-sbj-p"
"2141","adv-v-obj-v-auxp-r-adv-n-atr-l"
"2142","adv-v-obj-v-auxp-r-adv-n-atr-l"
"2143","#-coord-u-pred_co-v"
"2144","#-coord-u-pred_co-v"
"2145","auxp-r-coord-c-atr_co-n-atr-l"
"2146","auxp-r-coord-c-atr_co-n-atr-l"
"2147","#-pred-v-sbj-a-atr-l"
"2148","#-pred-v-sbj-a-atr-l"
"2149","pred-v-sbj-a-atr-l"
"2150","pred-v-sbj-a-atr-l"
"2151","#-pred-v-sbj-n-atr-v-auxp-r"
"2152","#-pred-v-sbj-n-atr-v-auxp-r"
"2153","pred-v-sbj-n-atr-v-auxp-r"
"2154","pred-v-sbj-n-atr-v-auxp-r"
"2155","coord-c-sbj-n-atr-a"
"2156","coord-c-sbj-n-atr-a"
"2157","adv-v-coord-c-obj_co-v-obj-n"
"2158","adv-v-coord-c-obj_co-v-obj-n"
"2159","auxc-c-coord-c-coord-c-adv_co-v"
"2160","auxc-c-coord-c-coord-c-adv_co-v"
"2161","auxc-c-adv-v-sbj-v"
"2162","auxc-c-adv-v-sbj-v"
"2163","adv-n-auxp-r-atr-n-atr-l"
"2164","adv-n-auxp-r-atr-n-atr-l"
"2165","coord-c-auxp-r-adv-n-atr-l"
"2166","coord-c-auxp-r-adv-n-atr-l"
"2167","#-pred-v-sbj-v-obj-n-atr-l"
"2168","#-pred-v-sbj-v-obj-n-atr-l"
"2169","pred-v-sbj-v-obj-n-atr-l"
"2170","pred-v-sbj-v-obj-n-atr-l"
"2171","obj-p-atr-n"
"2172","obj-p-atr-n"
"2173","coord-c-adv-v-obj-v"
"2174","coord-c-adv-v-obj-v"
"2175","coord-c-obj_ap_co-v"
"2176","coord-c-obj_ap_co-v"
"2177","adv_co-v-adv-n-atr-l"
"2178","adv_co-v-adv-n-atr-l"
"2179","adv-v-auxc-c-obj-v"
"2180","adv-v-auxc-c-obj-v"
"2181","sbj-p-atr-n"
"2182","sbj-p-atr-n"
"2183","#-pred-v-coord-c-sbj_co-n-atr-l"
"2184","#-pred-v-coord-c-sbj_co-n-atr-l"
"2185","pred-v-coord-c-sbj_co-n-atr-l"
"2186","pred-v-coord-c-sbj_co-n-atr-l"
"2187","atr-v-adv-a"
"2188","atr-v-adv-a"
"2189","#-coord-c-pred_co-v-adv-v-obj-n-atr-a"
"2190","#-coord-c-pred_co-v-adv-v-obj-n-atr-a"
"2191","pred_co-v-obj-n-atr-n-atr-l"
"2192","pred_co-v-obj-n-atr-n-atr-l"
"2193","coord-c-pred_co-"
"2194","coord-c-pred_co-"
"2195","obj-v-adv-v-obj-n"
"2196","obj-v-adv-v-obj-n"
"2197","coord-c-adv_co-v-adv-n-atr-l"
"2198","coord-c-adv_co-v-adv-n-atr-l"
"2199","adv-v-auxp-r-obj-p"
"2200","adv-v-auxp-r-obj-p"
"2201","auxy-d-auxz-d"
"2202","auxy-d-auxz-d"
"2203","adv_co-v-obj-a-atr-l"
"2204","adv_co-v-obj-a-atr-l"
"2205","auxp-r-coord-c-atr-l"
"2206","auxp-r-coord-c-atr-l"
"2207","#-coord-c-pred_co-v-adv-n-atr-l"
"2208","#-coord-c-pred_co-v-adv-n-atr-l"
"2209","sbj-p-auxz-d"
"2210","sbj-p-auxz-d"
"2211","#-pred-v-coord-c-adv_co-v-auxp-r-obj-n"
"2212","#-pred-v-coord-c-adv_co-v-auxp-r-obj-n"
"2213","pred-v-coord-c-adv_co-v-auxp-r-obj-n"
"2214","pred-v-coord-c-adv_co-v-auxp-r-obj-n"
"2215","auxc-c-adv-v-auxp-r-obj-n"
"2216","auxc-c-adv-v-auxp-r-obj-n"
"2217","#-coord-c-pred_co-v-adv-v-obj-p"
"2218","#-coord-c-pred_co-v-adv-v-obj-p"
"2219","coord-c-sbj-a"
"2220","coord-c-sbj-a"
"2221","pnom-a-adv-p"
"2222","pnom-a-adv-p"
"2223","pred_co-v-adv-n-atr-a"
"2224","pred_co-v-adv-n-atr-a"
"2225","sbj-n-atr-n-atr-a"
"2226","sbj-n-atr-n-atr-a"
"2227","sbj_co-v-auxp-r-adv-n"
"2228","sbj_co-v-auxp-r-adv-n"
"2229","coord-c-coord-c-pred_co-v-coord-c"
"2230","coord-c-coord-c-pred_co-v-coord-c"
"2231","coord-c-pred_co-v-obj-n-atr-n-atr-l"
"2232","coord-c-pred_co-v-obj-n-atr-n-atr-l"
"2233","adv_co-v-coord-c-obj_co-n-atr-l"
"2234","adv_co-v-coord-c-obj_co-n-atr-l"
"2235","coord-c-adv-v-auxp-r-adv-n"
"2236","coord-c-adv-v-auxp-r-adv-n"
"2237","#-coord-c-coord-c-coord-c-adv_co-v"
"2238","#-coord-c-coord-c-coord-c-adv_co-v"
"2239","#-pred-v-coord-c-coord-c-auxy-d"
"2240","#-pred-v-coord-c-coord-c-auxy-d"
"2241","pred-v-coord-c-coord-c-auxy-d"
"2242","pred-v-coord-c-coord-c-auxy-d"
"2243","#-coord-c-coord-c-adv_co-v-auxp-r"
"2244","#-coord-c-coord-c-adv_co-v-auxp-r"
"2245","auxp-r-obj-v-atr-l"
"2246","auxp-r-obj-v-atr-l"
"2247","pred-v-obj-v-pnom-a"
"2248","pred-v-obj-v-pnom-a"
"2249","#-pred-v-sbj-v-sbj-n"
"2250","#-pred-v-sbj-v-sbj-n"
"2251","pred-v-sbj-v-sbj-n"
"2252","pred-v-sbj-v-sbj-n"
"2253","adv_co-n-auxz-d"
"2254","adv_co-n-auxz-d"
"2255","apos-u-coord-c-sbj_ap_co-n"
"2256","apos-u-coord-c-sbj_ap_co-n"
"2257","sbj-n-atr-v-obj-n"
"2258","sbj-n-atr-v-obj-n"
"2259","coord-c-coord-c-adv_co-v-obj-v"
"2260","coord-c-coord-c-adv_co-v-obj-v"
"2261","pred_co-v-adv-v-adv-n"
"2262","pred_co-v-adv-v-adv-n"
"2263","#-pred--auxc-c"
"2264","#-pred--auxc-c"
"2265","pred--auxc-c"
"2266","pred--auxc-c"
"2267","coord-c-coord-c-adv-v"
"2268","coord-c-coord-c-adv-v"
"2269","auxc-c-coord-c-adv_co-v-obj-n-atr-l"
"2270","auxc-c-coord-c-adv_co-v-obj-n-atr-l"
"2271","pnom-d"
"2272","pnom-d"
"2273","auxp-r-adv-v-obj-n"
"2274","auxp-r-adv-v-obj-n"
"2275","coord-c-pred_co-v-adv-n-atr-a"
"2276","coord-c-pred_co-v-adv-n-atr-a"
"2277","obj-n-atr-a-atr-l"
"2278","obj-n-atr-a-atr-l"
"2279","coord-c-adv_co-v-obj-a-atr-l"
